"","X","ID","Site","Genus_species","datetime2","DEP","SHADE","BT","TC_interp","TC","AT","TA_interp","TA1m","diff_TC","diff_TA","species","site","region"
"1162",7632,"1398_L","L","Gehyra variegata","1978-11-13 19:16:00",0,0,22.8,20.72,17.5431699647501,23.8,22.11,17.8605455065338,2.1,1.7,"G_variegata","AUSL","Australia"
"1163",7639,"1406_L","L","Gehyra variegata","1978-11-13 20:24:00",0,0,21.6,19.52,16.8456472569389,22.2,20.49,16.8235551775481,2.1,1.7,"G_variegata","AUSL","Australia"
"1164",9744,"2859_L","L","Gehyra variegata","1979-02-07 19:23:00",0,0,31.3,29.23,22.2128610024655,30.4,31.07,24.1627308062626,2.1,-0.7,"G_variegata","AUSL","Australia"
"1165",9989,"3125_L","L","Gehyra variegata","1979-02-17 20:05:00",0,0,29.4,27.19,21.0598499434942,27.4,27.53,21.7758998830189,2.2,-0.1,"G_variegata","AUSL","Australia"
"1166",7608,"1363_L","L","Gehyra variegata","1978-11-12 20:35:00",-2.5,0,17.8,15.52,17.0605412191955,18.6,17.11,11.3542510005003,2.3,1.5,"G_variegata","AUSL","Australia"
"1167",7640,"1401_L","L","Gehyra variegata","1978-11-13 19:32:00",0,0,22.8,20.42,16.8456472569389,24.2,21.82,16.8235551775481,2.4,2.4,"G_variegata","AUSL","Australia"
"1168",7172,"1000_L","L","Gehyra variegata","1978-10-26 19:15:00",0,0,23.8,21.33,13.5000449970917,23,21.41,14.4421281390305,2.5,1.6,"G_variegata","AUSL","Australia"
"1169",7445,"1253_L","L","Gehyra variegata","1978-11-06 20:20:00",0,0,26,23.54,18.3179971362784,25.5,25.61,18.9496588294664,2.5,-0.1,"G_variegata","AUSL","Australia"
"1170",7609,"1365_L","L","Gehyra variegata","1978-11-12 20:47:00",-2.5,0,18,15.47,17.0605412191955,17.8,17.05,11.3542510005003,2.5,0.8,"G_variegata","AUSL","Australia"
"1171",7441,"1249_L","L","Gehyra variegata","1978-11-06 19:26:00",0,0,27.8,25.19,19.3954842807573,23.8,27.47,20.3578540114504,2.6,-3.7,"G_variegata","AUSL","Australia"
"1172",7602,"1358_L","L","Gehyra variegata","1978-11-12 20:05:00",0,0,18.2,15.63,13.2513471530317,18.2,17.26,13.7684519485929,2.6,0.9,"G_variegata","AUSL","Australia"
"1173",7604,"1362_L","L","Gehyra variegata","1978-11-12 20:26:00",0,0,18.2,15.55,13.2513471530317,18.2,17.16,13.7684519485929,2.6,1,"G_variegata","AUSL","Australia"
"1174",9332,"2593_L","L","Gehyra variegata","1979-01-21 20:20:00",0,0,27.8,25.21,17.0939208639421,26.9,26.89,18.8259935824289,2.6,0,"G_variegata","AUSL","Australia"
"1175",9991,"3126_L","L","Gehyra variegata","1979-02-17 20:10:00",0,0,29.6,27.05,21.0598499434942,27.4,27.39,21.7758998830189,2.6,0,"G_variegata","AUSL","Australia"
"1176",10268,"3458_L","L","Gehyra variegata","1979-02-28 20:54:00",0,0,24.6,21.96,16.9145448184304,23.6,22.81,17.9071789112068,2.6,0.8,"G_variegata","AUSL","Australia"
"1177",7607,"1364_L","L","Gehyra variegata","1978-11-12 20:44:00",-2.5,0,18.2,15.49,17.0605412191955,18.4,17.07,11.3542510005003,2.7,1.3,"G_variegata","AUSL","Australia"
"1178",7637,"1407_L","L","Gehyra variegata","1978-11-13 20:27:00",0,0,22.2,19.47,16.8456472569389,22.2,20.38,16.8235551775481,2.7,1.8,"G_variegata","AUSL","Australia"
"1179",7599,"1357_L","L","Gehyra variegata","1978-11-12 20:00:00",0,0,18.4,15.64,13.2513471530317,NA,17.29,13.7684519485929,2.8,NA,"G_variegata","AUSL","Australia"
"1180",7605,"1359_L","L","Gehyra variegata","1978-11-12 20:07:00",0,0,18.4,15.62,13.2513471530317,18.4,17.25,13.7684519485929,2.8,1.1,"G_variegata","AUSL","Australia"
"1181",7606,"1361_L","L","Gehyra variegata","1978-11-12 20:23:00",0,0,18.4,15.56,13.2513471530317,18.4,17.17,13.7684519485929,2.8,1.2,"G_variegata","AUSL","Australia"
"1182",7634,"1400_L","L","Gehyra variegata","1978-11-13 19:25:00",0,0,23.4,20.55,17.5431699647501,21.8,21.94,17.8605455065338,2.8,-0.1,"G_variegata","AUSL","Australia"
"1183",7601,"1355_L","L","Gehyra variegata","1978-11-12 19:37:00",0,0,18.8,15.86,13.2513471530317,18.4,17.51,13.7684519485929,2.9,0.9,"G_variegata","AUSL","Australia"
"1184",7644,"1408_L","L","Gehyra variegata","1978-11-13 20:37:00",0,0,22.2,19.32,16.4572703635097,22.2,20.04,16.4791164328107,2.9,2.2,"G_variegata","AUSL","Australia"
"1185",7638,"1402_L","L","Gehyra variegata","1978-11-13 19:45:00",0,0,23.2,20.18,16.8456472569389,23.8,21.58,16.8235551775481,3,2.2,"G_variegata","AUSL","Australia"
"1186",7603,"1356_L","L","Gehyra variegata","1978-11-12 19:49:00",0,0,18.8,15.75,13.2513471530317,18.8,17.39,13.7684519485929,3.1,1.4,"G_variegata","AUSL","Australia"
"1187",9988,"3122_L","L","Gehyra variegata","1979-02-17 19:40:00",0,0,31.2,28.1,21.0598499434942,28.8,28.4,21.7758998830189,3.1,0.4,"G_variegata","AUSL","Australia"
"1188",7598,"1360_L","L","Gehyra variegata","1978-11-12 20:17:00",0,0,18.8,15.58,13.2513471530317,18.8,17.2,13.7684519485929,3.2,1.6,"G_variegata","AUSL","Australia"
"1189",9719,"2832_L","L","Gehyra variegata","1979-02-06 20:28:00",0,0,29.4,26.24,20.1484851066644,28,27.84,21.7603775968894,3.2,0.2,"G_variegata","AUSL","Australia"
"1190",7636,"1403_L","L","Gehyra variegata","1978-11-13 19:52:00",0,0,23.4,20.05,16.8456472569389,23.2,21.46,16.8235551775481,3.3,1.7,"G_variegata","AUSL","Australia"
"1191",7641,"1394_L","L","Gehyra variegata","1978-11-13 19:39:00",0,0,23.6,20.29,16.8456472569389,22.2,21.69,16.8235551775481,3.3,0.5,"G_variegata","AUSL","Australia"
"1192",8035,"1697_L","L","Gehyra variegata","1978-11-29 20:45:00",0,0,24.2,20.81,14.5990823126273,22.2,22.5,15.8488175824906,3.4,-0.3,"G_variegata","AUSL","Australia"
"1193",10209,"3375_L","L","Gehyra variegata","1979-02-26 20:25:00",0,0,24,20.55,15.7628993708038,21.6,22.47,17.4647184309363,3.4,-0.9,"G_variegata","AUSL","Australia"
"1194",8036,"1693_L","L","Gehyra variegata","1978-11-29 20:40:00",0,0,24.6,21.1,14.5990823126273,21.8,22.81,15.8488175824906,3.5,-1,"G_variegata","AUSL","Australia"
"1195",7600,"1354_L","L","Gehyra variegata","1978-11-12 19:30:00",0,0,19.6,15.93,13.2513471530317,19.6,17.57,13.7684519485929,3.7,2,"G_variegata","AUSL","Australia"
"1196",7645,"1397_L","L","Gehyra variegata","1978-11-13 20:52:00",0,0,22.8,19.08,16.4572703635097,22.1,19.52,16.4791164328107,3.7,2.6,"G_variegata","AUSL","Australia"
"1197",9992,"3131_L","L","Gehyra variegata","1979-02-17 20:55:00",0,0,29.4,25.74,20.2137773076041,27.6,26.11,21.0562343827452,3.7,1.5,"G_variegata","AUSL","Australia"
"1198",6931,"929_L","L","Gehyra variegata","1978-10-16 19:22:00",0,0,20.4,16.58,13.2075785898751,19.2,16.86,14.3301149914377,3.8,2.3,"G_variegata","AUSL","Australia"
"1199",7642,"1404_L","L","Gehyra variegata","1978-11-13 20:17:00",0,0,23.4,19.63,16.8456472569389,22.8,20.73,16.8235551775481,3.8,2.1,"G_variegata","AUSL","Australia"
"1200",7643,"1409_L","L","Gehyra variegata","1978-11-13 20:55:00",0,0,22.8,19.04,16.4572703635097,22.6,19.42,16.4791164328107,3.8,3.2,"G_variegata","AUSL","Australia"
"1201",7633,"1393_L","L","Gehyra variegata","1978-11-13 19:23:00",0,0,24.8,20.59,17.5431699647501,22.7,21.98,17.8605455065338,4.2,0.7,"G_variegata","AUSL","Australia"
"1202",9334,"2596_L","L","Gehyra variegata","1979-01-21 20:35:00",0,0,28.7,24.18,16.7096051778182,26.4,25.77,18.3249704375538,4.5,0.6,"G_variegata","AUSL","Australia"
"1203",7635,"1399_L","L","Gehyra variegata","1978-11-13 19:20:00",0,0,25.8,20.64,17.5431699647501,23.8,22.03,17.8605455065338,5.2,1.8,"G_variegata","AUSL","Australia"
"1204",6920,"922_L","L","Gehyra variegata","1978-10-16 07:48:00",-2.5,0,25.4,19.61,38.9126874195614,16.9,17.5,24.1156797028875,5.8,-0.6,"G_variegata","AUSL","Australia"
"1205",10508,"3743_R","R","Gehyra variegata","1979-03-06 08:55:00",-20,0,26,40.29,40.7116083391917,23,26.42,32.4839720755898,-14.3,-3.4,"G_variegata","AUSR","Australia"
"1206",7286,"1101_R","R","Gehyra variegata","1978-10-31 11:15:00",0,0,34.3,42.61,22.1023912402337,28.1,27.42,23.3359580808205,-8.3,0.7,"G_variegata","AUSR","Australia"
"1207",10592,"3877_R","R","Gehyra variegata","1979-03-09 08:10:00",-15,0,28.9,34.3,43.172842937741,23.5,23.53,36.1762319946616,-5.4,0,"G_variegata","AUSR","Australia"
"1208",7336,"1147_R","R","Gehyra variegata","1978-11-02 08:49:00",-10,0,28.7,34.02,43.738993736063,25.6,25.52,31.5991270854616,-5.3,0.1,"G_variegata","AUSR","Australia"
"1209",8924,"2298_R","R","Gehyra variegata","1979-01-01 20:00:00",0,0,30.6,35.74,27.7676423116145,31.2,35.71,29.3896847501243,-5.1,-4.5,"G_variegata","AUSR","Australia"
"1210",10129,"3191_R","R","Gehyra variegata","1979-02-19 08:28:00",-15,0,29.2,34.28,41.055619456014,29.2,26.42,33.579933035882,-5.1,2.8,"G_variegata","AUSR","Australia"
"1211",8922,"2297_R","R","Gehyra variegata","1979-01-01 19:50:00",0,0,30.9,35.83,27.7676423116145,31.3,35.77,29.3896847501243,-4.9,-4.5,"G_variegata","AUSR","Australia"
"1212",9702,"2744_R","R","Gehyra variegata","1979-02-01 19:50:00",0,0,32.2,36.88,19.8610601925482,33.4,38.01,19.8795675406879,-4.7,-4.6,"G_variegata","AUSR","Australia"
"1213",7681,"1458_R","R","Gehyra variegata","1978-11-15 16:40:00",0,0,33,37.17,18.3233240890581,27.8,27.09,18.5191550394087,-4.2,0.7,"G_variegata","AUSR","Australia"
"1214",10679,"3968_R","R","Gehyra variegata","1979-03-12 11:00:00",-20,0,36.4,40.29,42.2664587697389,36,37.58,32.9751069479054,-3.9,-1.6,"G_variegata","AUSR","Australia"
"1215",8440,"1973_R","R","Gehyra variegata","1978-12-14 08:15:00",-20,0,32.4,36.18,40.523396264045,30.2,30.3,37.4222938366497,-3.8,-0.1,"G_variegata","AUSR","Australia"
"1216",8923,"2299_R","R","Gehyra variegata","1979-01-01 20:05:00",0,0,31.6,35.41,27.7676423116145,31.1,35.44,29.3896847501243,-3.8,-4.3,"G_variegata","AUSR","Australia"
"1217",9336,"2538_R","R","Gehyra variegata","1979-01-18 12:00:00",0,0,39.1,42.81,34.9678704870466,39,40.7,37.0429652193626,-3.7,-1.7,"G_variegata","AUSR","Australia"
"1218",9701,"2746_R","R","Gehyra variegata","1979-02-01 20:05:00",0,0,33,36.26,19.8610601925482,32.8,37.48,19.8795675406879,-3.3,-4.7,"G_variegata","AUSR","Australia"
"1219",10430,"3604_R","R","Gehyra variegata","1979-03-03 19:10:00",0,0,26.2,29.12,22.1315901943255,27.3,29.35,23.661917842878,-2.9,-2.1,"G_variegata","AUSR","Australia"
"1220",10747,"4094_R","R","Gehyra variegata","1979-03-14 08:05:00",-15,0,34,36.69,43.5851126376094,34.9,30.24,40.2631961010364,-2.7,4.7,"G_variegata","AUSR","Australia"
"1221",10680,"3969_R","R","Gehyra variegata","1979-03-12 11:10:00",-20,0,38.7,40.7,42.2664587697389,37.6,37.58,32.9751069479054,-2,0,"G_variegata","AUSR","Australia"
"1222",7335,"1148_R","R","Gehyra variegata","1978-11-02 08:54:00",-10,0,32.6,34.51,43.738993736063,27.6,25.7,31.5991270854616,-1.9,1.9,"G_variegata","AUSR","Australia"
"1223",9335,"2537_R","R","Gehyra variegata","1979-01-18 12:00:00",0,0,41,42.81,34.9678704870466,39,40.7,37.0429652193626,-1.8,-1.7,"G_variegata","AUSR","Australia"
"1224",10435,"3612_R","R","Gehyra variegata","1979-03-03 20:01:00",0,0,26.7,28.47,21.068628496633,26.8,29.09,22.4628533650769,-1.8,-2.3,"G_variegata","AUSR","Australia"
"1225",10434,"3611_R","R","Gehyra variegata","1979-03-03 20:00:00",0,0,26.8,28.53,21.068628496633,26.8,29.16,22.4628533650769,-1.7,-2.4,"G_variegata","AUSR","Australia"
"1226",7831,"1587_R","R","Gehyra variegata","1978-11-20 18:45:00",0,0,25.4,26.99,17.1413398273996,26.2,25.54,19.1703380943412,-1.6,0.7,"G_variegata","AUSR","Australia"
"1227",10432,"3609_R","R","Gehyra variegata","1979-03-03 19:46:00",0,0,27.2,28.7,21.068628496633,27.2,29.21,22.4628533650769,-1.5,-2,"G_variegata","AUSR","Australia"
"1228",10725,"4059_R","R","Gehyra variegata","1979-03-13 18:49:00",0,0,30.2,31.68,27.7941022570317,30.1,29.6,27.9788995510568,-1.5,0.5,"G_variegata","AUSR","Australia"
"1229",10431,"3605_R","R","Gehyra variegata","1979-03-03 19:15:00",0,0,27.7,29.06,22.1315901943255,27.4,29.33,23.661917842878,-1.4,-1.9,"G_variegata","AUSR","Australia"
"1230",10694,"3996_R","R","Gehyra variegata","1979-03-12 20:19:00",0,0,30.6,31.9,26.0665776150287,29.5,31.78,25.898358110141,-1.3,-2.3,"G_variegata","AUSR","Australia"
"1231",10461,"3666_R","R","Gehyra variegata","1979-03-04 20:05:00",0,0,27.2,28.22,19.8141835019235,28.7,29.48,21.3287931897619,-1,-0.8,"G_variegata","AUSR","Australia"
"1232",10436,"3613_R","R","Gehyra variegata","1979-03-03 20:12:00",0,0,27.1,27.83,21.068628496633,26.8,28.43,22.4628533650769,-0.7,-1.6,"G_variegata","AUSR","Australia"
"1233",10433,"3597_R","R","Gehyra variegata","1979-03-03 19:35:00",0,0,28.2,28.82,21.068628496633,27.2,29.25,22.4628533650769,-0.6,-2.1,"G_variegata","AUSR","Australia"
"1234",10690,"3986_R","R","Gehyra variegata","1979-03-12 19:23:00",0,0,32,32.38,27.0725736996176,31.5,32.17,26.9111780263822,-0.4,-0.7,"G_variegata","AUSR","Australia"
"1235",10732,"4073_R","R","Gehyra variegata","1979-03-13 20:33:00",0,0,28.2,28.58,25.886771172408,26,28.51,26.0813769709624,-0.4,-2.5,"G_variegata","AUSR","Australia"
"1236",7257,"1078_R","R","Gehyra variegata","1978-10-30 07:15:00",-5,0,21.8,22.13,43.059346060245,17.4,17.23,27.3825554705222,-0.3,0.2,"G_variegata","AUSR","Australia"
"1237",10695,"3978_R","R","Gehyra variegata","1979-03-12 20:23:00",0,0,31.6,31.76,26.0665776150287,31.4,31.63,25.898358110141,-0.2,-0.2,"G_variegata","AUSR","Australia"
"1238",8894,"2277_R","R","Gehyra variegata","1978-12-31 20:04:00",0,0,32,32.1,26.6207629226003,34,33.2,27.4221551482513,-0.1,0.8,"G_variegata","AUSR","Australia"
"1239",9267,"2481_R","R","Gehyra variegata","1979-01-15 19:53:00",0,0,35.4,35.38,29.4510304654894,36.4,36.61,29.5090214718977,0,-0.2,"G_variegata","AUSR","Australia"
"1240",10733,"4075_R","R","Gehyra variegata","1979-03-13 20:48:00",0,0,28.4,28.35,25.886771172408,24,28.29,26.0813769709624,0,-4.3,"G_variegata","AUSR","Australia"
"1241",10486,"3707_R","R","Gehyra variegata","1979-03-05 19:20:00",0,0,27.8,27.71,21.1198346103714,28.4,29.11,22.5593221529008,0.1,-0.7,"G_variegata","AUSR","Australia"
"1242",10493,"3715_R","R","Gehyra variegata","1979-03-05 19:55:00",0,0,27.4,27.25,20.1005237960354,27.6,28.76,21.4643019368643,0.1,-1.2,"G_variegata","AUSR","Australia"
"1243",7434,"1224_R","R","Gehyra variegata","1978-11-05 20:04:00",0,0,23.8,23.61,15.4037036721892,20.8,25.31,17.0653048951053,0.2,-4.5,"G_variegata","AUSR","Australia"
"1244",10697,"3988_R","R","Gehyra variegata","1979-03-12 19:40:00",0,0,32.7,32.47,26.0665776150287,32.5,32.32,25.898358110141,0.2,0.2,"G_variegata","AUSR","Australia"
"1245",10730,"4071_R","R","Gehyra variegata","1979-03-13 20:07:00",0,0,29.2,28.97,26.4662843149142,27.2,28.87,26.6041261171883,0.2,-1.7,"G_variegata","AUSR","Australia"
"1246",8948,"2317_R","R","Gehyra variegata","1979-01-02 20:01:00",0,0,34.1,33.76,28.288876734441,35.7,35.54,29.522154298511,0.3,0.2,"G_variegata","AUSR","Australia"
"1247",9273,"2484_R","R","Gehyra variegata","1979-01-16 02:10:00",-10,0,30.6,30.3,41.8368014784782,29.7,30.68,31.9554203831043,0.3,-1,"G_variegata","AUSR","Australia"
"1248",8867,"2267_R","R","Gehyra variegata","1978-12-30 19:50:00",0,0,32.3,31.91,26.4340537161484,30.4,33.74,27.8498188952986,0.4,-3.3,"G_variegata","AUSR","Australia"
"1249",7321,"1136_R","R","Gehyra variegata","1978-11-01 20:00:00",0,0,21.6,21.09,14.3466653402139,22.2,22.62,15.6636772110772,0.5,-0.4,"G_variegata","AUSR","Australia"
"1250",8856,"2258_R","R","Gehyra variegata","1978-12-30 20:07:00",0,0,32.1,31.57,26.4340537161484,29,33.44,27.8498188952986,0.5,-4.4,"G_variegata","AUSR","Australia"
"1251",9674,"2733_R","R","Gehyra variegata","1979-01-31 19:30:00",0,0,32,31.49,28.8969653793634,33.4,33.01,30.2985274458691,0.5,0.4,"G_variegata","AUSR","Australia"
"1252",10696,"3993_R","R","Gehyra variegata","1979-03-12 20:03:00",0,0,33,32.47,26.0665776150287,33.4,32.39,25.898358110141,0.5,1,"G_variegata","AUSR","Australia"
"1253",10726,"4083_R","R","Gehyra variegata","1979-03-13 19:10:00",0,0,29.9,29.41,27.7941022570317,29.7,29.16,27.9788995510568,0.5,0.5,"G_variegata","AUSR","Australia"
"1254",10728,"4086_R","R","Gehyra variegata","1979-03-13 20:25:00",0,0,29.2,28.7,26.4662843149142,28.9,28.62,26.6041261171883,0.5,0.3,"G_variegata","AUSR","Australia"
"1255",7320,"1134_R","R","Gehyra variegata","1978-11-01 19:45:00",0,0,21.8,21.19,14.3466653402139,22.2,22.72,15.6636772110772,0.6,-0.5,"G_variegata","AUSR","Australia"
"1256",10633,"3895_R","R","Gehyra variegata","1979-03-10 19:55:00",0,0,25.5,24.85,20.6184358315292,30.8,26.68,22.5627351205722,0.6,4.1,"G_variegata","AUSR","Australia"
"1257",10724,"4082_R","R","Gehyra variegata","1979-03-13 19:03:00",0,0,30.1,29.46,27.7941022570317,29.7,29.18,27.9788995510568,0.6,0.5,"G_variegata","AUSR","Australia"
"1258",10727,"4072_R","R","Gehyra variegata","1979-03-13 20:09:00",0,0,29.5,28.94,26.4662843149142,28,28.85,26.6041261171883,0.6,-0.9,"G_variegata","AUSR","Australia"
"1259",10729,"4066_R","R","Gehyra variegata","1979-03-13 19:45:00",0,0,29.8,29.18,26.4662843149142,28,29.03,26.6041261171883,0.6,-1,"G_variegata","AUSR","Australia"
"1260",9293,"2505_R","R","Gehyra variegata","1979-01-16 19:54:00",0,0,29,28.26,17.2485180010494,28.8,28.95,17.8325148090461,0.7,-0.1,"G_variegata","AUSR","Australia"
"1261",9726,"2769_R","R","Gehyra variegata","1979-02-02 19:30:00",-2.5,0,25.8,25.14,21.0290675043386,25.2,26.48,12.5289863946081,0.7,-1.3,"G_variegata","AUSR","Australia"
"1262",10494,"3724_R","R","Gehyra variegata","1979-03-05 20:04:00",0,0,27.7,26.97,20.1005237960354,27.5,28.47,21.4643019368643,0.7,-1,"G_variegata","AUSR","Australia"
"1263",10692,"3991_R","R","Gehyra variegata","1979-03-12 19:49:00",0,0,33.2,32.52,26.0665776150287,28.6,32.4,25.898358110141,0.7,-3.8,"G_variegata","AUSR","Australia"
"1264",8832,"2229_R","R","Gehyra variegata","1978-12-29 19:48:00",0,0,30,29.22,22.2279403957246,30.5,30.64,23.637366305685,0.8,-0.1,"G_variegata","AUSR","Australia"
"1265",8857,"2257_R","R","Gehyra variegata","1978-12-30 20:03:00",0,0,32.5,31.71,26.4340537161484,33.1,33.59,27.8498188952986,0.8,-0.5,"G_variegata","AUSR","Australia"
"1266",8893,"2275_R","R","Gehyra variegata","1978-12-31 19:45:00",0,0,33.7,32.93,26.6207629226003,33.8,33.96,27.4221551482513,0.8,-0.2,"G_variegata","AUSR","Australia"
"1267",10490,"3727_R","R","Gehyra variegata","1979-03-05 20:27:00",0,0,26.5,25.73,20.1005237960354,26.4,27.13,21.4643019368643,0.8,-0.7,"G_variegata","AUSR","Australia"
"1268",10736,"4079_R","R","Gehyra variegata","1979-03-13 21:23:00",0,0,29,28.23,25.886771172408,28,28.21,26.0813769709624,0.8,-0.2,"G_variegata","AUSR","Australia"
"1269",7432,"1226_R","R","Gehyra variegata","1978-11-05 20:17:00",0,0,23.8,22.85,15.4037036721892,23,24.52,17.0653048951053,0.9,-1.5,"G_variegata","AUSR","Australia"
"1270",7439,"1230_R","R","Gehyra variegata","1978-11-05 20:47:00",0,0,22,21.09,14.7950301014234,22,22.69,16.4489956704778,0.9,-0.7,"G_variegata","AUSR","Australia"
"1271",7658,"1437_R","R","Gehyra variegata","1978-11-14 19:54:00",0,0,18.6,17.73,13.2805965019424,18.6,18.42,13.8164744880755,0.9,0.2,"G_variegata","AUSR","Australia"
"1272",8864,"2254_R","R","Gehyra variegata","1978-12-30 19:49:00",0,0,32.8,31.92,26.4340537161484,30.9,33.75,27.8498188952986,0.9,-2.9,"G_variegata","AUSR","Australia"
"1273",8866,"2261_R","R","Gehyra variegata","1978-12-30 20:15:00",0,0,32.2,31.29,26.4340537161484,32.6,33.14,27.8498188952986,0.9,-0.5,"G_variegata","AUSR","Australia"
"1274",9751,"2775_R","R","Gehyra variegata","1979-02-03 19:50:00",0,0,22.5,21.55,13.7323330223731,21.6,23.02,14.9205600081983,0.9,-1.4,"G_variegata","AUSR","Australia"
"1275",10492,"3711_R","R","Gehyra variegata","1979-03-05 19:40:00",0,0,28.3,27.45,20.1005237960354,28.4,28.91,21.4643019368643,0.9,-0.5,"G_variegata","AUSR","Australia"
"1276",10693,"3975_R","R","Gehyra variegata","1979-03-12 19:50:00",0,0,33.4,32.52,26.0665776150287,33.2,32.41,25.898358110141,0.9,0.8,"G_variegata","AUSR","Australia"
"1277",10735,"4074_R","R","Gehyra variegata","1979-03-13 20:36:00",0,0,29.4,28.54,25.886771172408,27.5,28.46,26.0813769709624,0.9,-1,"G_variegata","AUSR","Australia"
"1278",7657,"1439_R","R","Gehyra variegata","1978-11-14 20:20:00",0,0,17.8,16.77,13.2805965019424,17.8,17.33,13.8164744880755,1,0.5,"G_variegata","AUSR","Australia"
"1279",9238,"2451_R","R","Gehyra variegata","1979-01-14 19:44:00",0,0,36.2,35.18,26.3048260908396,36.5,35.98,27.0633600643668,1,0.5,"G_variegata","AUSR","Australia"
"1280",9345,"2547_R","R","Gehyra variegata","1979-01-18 19:56:00",0,0,35,33.99,23.2082183011494,37,36.59,25.6435548102591,1,0.4,"G_variegata","AUSR","Australia"
"1281",10491,"3723_R","R","Gehyra variegata","1979-03-05 19:56:00",0,0,28.3,27.24,20.1005237960354,27.8,28.75,21.4643019368643,1.1,-0.9,"G_variegata","AUSR","Australia"
"1282",10701,"3981_R","R","Gehyra variegata","1979-03-12 22:15:00",0,0,30.9,29.76,25.0363458861995,30.4,29.63,24.9167731694636,1.1,0.8,"G_variegata","AUSR","Australia"
"1283",8314,"1873_R","R","Gehyra variegata","1978-12-09 19:27:00",0,0,29.6,28.41,19.7824474728968,30.7,29.9,21.7326434895012,1.2,0.8,"G_variegata","AUSR","Australia"
"1284",8824,"2228_R","R","Gehyra variegata","1978-12-29 19:45:00",0,0,30.5,29.27,22.2279403957246,30.5,30.67,23.637366305685,1.2,-0.2,"G_variegata","AUSR","Australia"
"1285",9239,"2452_R","R","Gehyra variegata","1979-01-14 19:47:00",0,0,36.3,35.14,26.3048260908396,36.4,35.95,27.0633600643668,1.2,0.4,"G_variegata","AUSR","Australia"
"1286",9292,"2507_R","R","Gehyra variegata","1979-01-16 20:07:00",0,0,29.1,27.94,17.2485180010494,28.8,28.67,17.8325148090461,1.2,0.1,"G_variegata","AUSR","Australia"
"1287",10689,"3987_R","R","Gehyra variegata","1979-03-12 19:29:00",0,0,33.6,32.41,27.0725736996176,31.5,32.22,26.9111780263822,1.2,-0.7,"G_variegata","AUSR","Australia"
"1288",10691,"3984_R","R","Gehyra variegata","1979-03-12 19:11:00",0,0,33.5,32.31,27.0725736996176,32.5,32.06,26.9111780263822,1.2,0.4,"G_variegata","AUSR","Australia"
"1289",10734,"4078_R","R","Gehyra variegata","1979-03-13 21:15:00",0,0,29.4,28.21,25.886771172408,26,28.18,26.0813769709624,1.2,-2.2,"G_variegata","AUSR","Australia"
