"","X","number","note_book","Site","Genus_species","datetime2","DEP","BT","TC_interp","TC","AT","TA_interp","TA1m","wt","svl","diff_TC","diff_TA","species","site","region"
"661",5581,20653,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-08-20 11:31:00",0,34.3,35.65,35.506495571718,22.1,23.95,24.0407471956712,2.1,45,-1.4,-1.8,"P_lineoocellata","KLT","Africa"
"662",3438,19658,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-05-23 11:12:00",0,34.6,35.81,35.715514366364,26.3,28.97,28.8278395585187,1,36,-1.2,-2.7,"P_lineoocellata","KLT","Africa"
"663",3437,19756,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-05-23 11:10:00",0,34.8,35.79,35.715514366364,24.7,28.95,28.8278395585187,1.3,36,-1,-4.2,"P_lineoocellata","KLT","Africa"
"664",5578,20663,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-08-20 12:09:00",0,34.5,35.48,35.506495571718,22.8,24.03,24.0407471956712,2.2,46,-1,-1.2,"P_lineoocellata","KLT","Africa"
"665",3463,19842,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-05-24 12:08:00",0,34.5,35.34,35.2373629606526,28.9,28.73,28.6984421867963,0.7,31,-0.8,0.2,"P_lineoocellata","KLT","Africa"
"666",5580,20664,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-08-20 12:09:00",0,34.8,35.48,35.506495571718,22.8,24.03,24.0407471956712,1.6,40,-0.7,-1.2,"P_lineoocellata","KLT","Africa"
"667",1216,17360,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-20 08:59:00",0,35.4,36.01,36.0593156556339,28.6,29.27,29.3104639550409,6,62,-0.6,-0.7,"P_lineoocellata","KLT","Africa"
"668",6691,21399,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-10-05 10:14:00",0,35.7,36.25,35.7286072860339,30.4,33.37,32.3348867425773,6.2,66,-0.5,-3,"P_lineoocellata","KLT","Africa"
"669",1299,17761,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-23 08:48:00",0,35.4,35.68,35.9758724552954,29,29.92,30.4661752324155,5,59,-0.3,-0.9,"P_lineoocellata","KLT","Africa"
"670",1220,17447,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-02-20 09:54:00",0,35.8,36.03,36.0280349853571,31.1,31.27,31.4925563987987,6.2,60,-0.2,-0.2,"P_lineoocellata","KLT","Africa"
"671",5528,20606,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-08-18 12:45:00",0,36,36.01,36.0149973144213,26.4,27.32,27.4054505741457,1.5,39,0,-0.9,"P_lineoocellata","KLT","Africa"
"672",5529,20614,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-08-18 13:59:00",0,36.4,36.21,36.2157735751944,26.7,27.33,27.3247449213768,2.9,47,0.2,-0.6,"P_lineoocellata","KLT","Africa"
"673",1219,17461,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-02-20 10:10:00",0,36.3,36.01,36.0280349853571,30.6,31.96,31.4925563987987,5,65,0.3,-1.4,"P_lineoocellata","KLT","Africa"
"674",6501,21225,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-09-27 13:43:00",0,36.2,35.63,35.6223996975,25.9,28.92,28.6513965310969,2.8,51,0.6,-3,"P_lineoocellata","KLT","Africa"
"675",6690,21394,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-10-05 09:44:00",0,36.4,35.82,35.7286072860339,28.6,31.3,32.3348867425773,5,61,0.6,-2.7,"P_lineoocellata","KLT","Africa"
"676",1217,17412,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-02-20 09:01:00",0,37,36.06,36.0593156556339,28.6,29.35,29.3104639550409,6.2,65,0.9,-0.8,"P_lineoocellata","KLT","Africa"
"677",6500,21231,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-09-27 14:14:00",0,36.7,35.68,35.6223996975,25.3,28.51,28.6513965310969,2.5,49,1,-3.2,"P_lineoocellata","KLT","Africa"
"678",6502,21237,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-09-27 14:50:00",0,36.8,35.82,35.8599180886528,26.4,28.15,28.0555149544494,3.4,52,1,-1.8,"P_lineoocellata","KLT","Africa"
"679",6692,21392,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-10-05 09:36:00",0,36.9,35.86,35.7286072860339,28.1,30.78,32.3348867425773,2.3,48,1,-2.7,"P_lineoocellata","KLT","Africa"
"680",6693,21398,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-10-05 10:11:00",0,37.1,36.14,35.7286072860339,30.7,33.15,32.3348867425773,5.8,63,1,-2.4,"P_lineoocellata","KLT","Africa"
"681",1252,17595,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-21 11:30:00",0,38.9,37.77,38.3552387468685,33.7,36.5,37.0171150548497,5.5,60,1.1,-2.8,"P_lineoocellata","KLT","Africa"
"682",1246,17583,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-21 10:00:00",0,36.7,35.53,35.5263833948877,31.9,32.54,32.5415484486732,6.5,61,1.2,-0.6,"P_lineoocellata","KLT","Africa"
"683",1218,17449,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-02-20 10:04:00",0,37.3,36.02,36.0280349853571,31.8,31.68,31.4925563987987,6.7,65,1.3,0.1,"P_lineoocellata","KLT","Africa"
"684",5527,20602,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-08-18 12:05:00",0,37.4,36,35.9948467794036,25.4,27.09,27.0652909604725,2.4,44,1.4,-1.7,"P_lineoocellata","KLT","Africa"
"685",5531,20624,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-08-18 14:43:00",0,37.3,35.76,35.5783687638258,26.3,27.06,26.9511653591009,2.3,43,1.5,-0.8,"P_lineoocellata","KLT","Africa"
"686",6697,21414,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-10-05 11:49:00",0,40.1,38.64,38.7965506588863,35.5,37.14,37.2251862228981,2.7,50,1.5,-1.6,"P_lineoocellata","KLT","Africa"
"687",6449,21127,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-09-25 16:04:00",0,37.1,35.33,35.7152467298297,30.4,28.56,28.5771842802578,2.9,48,1.8,1.8,"P_lineoocellata","KLT","Africa"
"688",6469,21170,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-09-26 11:55:00",0,37.4,35.64,35.5993875680489,29,31.48,31.542386511302,2.8,48,1.8,-2.5,"P_lineoocellata","KLT","Africa"
"689",6499,21232,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-09-27 14:19:00",0,37.5,35.7,35.6223996975,25.6,28.46,28.6513965310969,3.3,50,1.8,-2.9,"P_lineoocellata","KLT","Africa"
"690",6695,21396,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-10-05 10:03:00",0,37.6,35.84,35.7286072860339,29.7,32.56,32.3348867425773,2.6,49,1.8,-2.9,"P_lineoocellata","KLT","Africa"
"691",1215,17413,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-02-20 09:06:00",0,38,36.06,36.0593156556339,28.7,29.53,29.3104639550409,5.5,58,1.9,-0.8,"P_lineoocellata","KLT","Africa"
"692",6694,21393,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-10-05 09:39:00",0,37.7,35.84,35.7286072860339,28.7,30.97,32.3348867425773,2.2,45,1.9,-2.3,"P_lineoocellata","KLT","Africa"
"693",6497,21230,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-09-27 14:11:00",0,37.7,35.67,35.6223996975,26.6,28.54,28.6513965310969,2.2,48,2,-1.9,"P_lineoocellata","KLT","Africa"
"694",155,16013,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-01-07 09:40:00",0,38,35.83,36.0297678694066,30.9,32.91,33.4571442037504,NA,64,2.2,-2,"P_lineoocellata","KLT","Africa"
"695",1275,17637,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-22 09:02:00",0,36.7,34.52,34.5539345499207,28.1,29.86,29.7785376837797,4.7,58,2.2,-1.8,"P_lineoocellata","KLT","Africa"
"696",5555,20642,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-08-19 14:51:00",0,35.9,33.7,33.3058921452999,25.8,25.96,25.9167574101445,2.4,44,2.2,-0.2,"P_lineoocellata","KLT","Africa"
"697",156,15974,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-01-07 10:53:00",0,38.5,36.16,36.1720275270598,32.8,34.14,34.2250755655826,NA,65,2.3,-1.3,"P_lineoocellata","KLT","Africa"
"698",157,16017,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-01-07 11:47:00",0,38.1,35.74,35.6208033328352,35,34.92,35.1060732262581,NA,60,2.4,0.1,"P_lineoocellata","KLT","Africa"
"699",1244,17560,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-02-21 09:30:00",0,38.2,35.81,35.5263833948877,31.3,31.57,32.5415484486732,5.5,60,2.4,-0.3,"P_lineoocellata","KLT","Africa"
"700",1247,17567,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-21 10:25:00",0,38.6,36.21,35.5263833948877,31.7,33.97,32.5415484486732,6,62,2.4,-2.3,"P_lineoocellata","KLT","Africa"
"701",6476,21185,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-09-26 16:31:00",0,35.1,32.69,29.53694167355,30.1,28.04,27.4645561688178,2.8,48,2.4,2.1,"P_lineoocellata","KLT","Africa"
"702",1250,17564,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-21 10:17:00",0,38.5,35.99,35.5263833948877,31.5,33.51,32.5415484486732,6.2,63,2.5,-2,"P_lineoocellata","KLT","Africa"
"703",1274,17730,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-22 08:15:00",0,34.5,31.99,31.1308929424537,26.4,27.95,27.3442271638564,5,58,2.5,-1.6,"P_lineoocellata","KLT","Africa"
"704",5556,20641,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-08-19 14:48:00",0,36.3,33.84,33.3058921452999,26.7,25.97,25.9167574101445,3,50,2.5,0.7,"P_lineoocellata","KLT","Africa"
"705",154,15967,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-01-07 09:38:00",0,38.4,35.8,36.0297678694066,31.4,32.86,33.4571442037504,NA,65,2.6,-1.5,"P_lineoocellata","KLT","Africa"
"706",6470,21172,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-09-26 12:05:00",0,38.2,35.61,35.5993875680489,30,31.56,31.542386511302,2.4,46,2.6,-1.6,"P_lineoocellata","KLT","Africa"
"707",1300,17719,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-23 10:14:00",0,39,36.34,36.2658916445895,31.6,33.53,32.9076860740427,4,59,2.7,-1.9,"P_lineoocellata","KLT","Africa"
"708",5579,20654,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-08-20 11:36:00",0,38.3,35.62,35.506495571718,20.4,23.97,24.0407471956712,1.7,41,2.7,-3.6,"P_lineoocellata","KLT","Africa"
"709",538,16184,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-01-23 09:02:00",0,38.4,35.62,35.643545852197,31.4,32.23,32.1579914773805,4.2,55,2.8,-0.8,"P_lineoocellata","KLT","Africa"
"710",6503,21236,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-09-27 14:34:00",0,38.6,35.76,35.8599180886528,27.3,28.31,28.0555149544494,2.7,48,2.8,-1,"P_lineoocellata","KLT","Africa"
"711",2550,18872,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-04-16 11:50:00",0,38.8,35.9,35.9144314244938,29.9,30.89,30.8991147465443,6.7,63,2.9,-1,"P_lineoocellata","KLT","Africa"
"712",1253,17598,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-21 11:43:00",0,41,38.02,38.3552387468685,34,36.72,37.0171150548497,6,66,3,-2.7,"P_lineoocellata","KLT","Africa"
"713",2599,18983,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-04-18 12:45:00",0,36.9,33.74,33.4536601469807,29.4,26.24,26.1651135229763,4,62,3.2,3.2,"P_lineoocellata","KLT","Africa"
"714",6471,21177,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-09-26 12:40:00",0,38.9,35.68,35.7133483770711,31.1,31.72,31.8099800486102,3,54,3.2,-0.6,"P_lineoocellata","KLT","Africa"
"715",161,15978,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-01-07 15:45:00",0,39.5,36.22,36.2111404260429,36.5,36.28,36.0365597494233,NA,60,3.3,0.2,"P_lineoocellata","KLT","Africa"
"716",1199,17380,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-02-19 17:35:00",0,34.5,31.12,28.8095698593855,32.1,32.11,31.3695532485328,5.5,61,3.4,0,"P_lineoocellata","KLT","Africa"
"717",1276,17683,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-22 09:48:00",0,37.1,33.66,33.432009315462,30.8,31.68,32.1505446716076,6,64,3.4,-0.9,"P_lineoocellata","KLT","Africa"
"718",5557,20639,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-08-19 14:42:00",0,37.8,34.1,33.3058921452999,26.4,26,25.9167574101445,2.1,41,3.7,0.4,"P_lineoocellata","KLT","Africa"
"719",153,15970,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-01-07 09:26:00",0,39.5,35.68,35.4160783705655,30.5,32.53,31.8246504636919,NA,62,3.8,-2,"P_lineoocellata","KLT","Africa"
"720",1227,17495,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-02-20 17:04:00",0,39.9,35.91,36.1558076043053,36.8,34.05,34.1794807497949,6.7,60,4,2.8,"P_lineoocellata","KLT","Africa"
"721",1248,17540,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-02-21 10:01:00",0,39.5,35.55,35.5263833948877,30.9,32.6,32.5415484486732,5.2,61,4,-1.7,"P_lineoocellata","KLT","Africa"
"722",1261,17623,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-21 18:58:00",0,34.7,30.69,30.6136176809627,33.4,31.05,31.0179836654467,6.5,62,4,2.3,"P_lineoocellata","KLT","Africa"
"723",1249,17586,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-21 10:15:00",0,40,35.94,35.5263833948877,32.4,33.4,32.5415484486732,4.7,62,4.1,-1,"P_lineoocellata","KLT","Africa"
"724",6472,21178,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-09-26 12:41:00",0,39.9,35.68,35.7133483770711,31.1,31.73,31.8099800486102,4.8,61,4.2,-0.6,"P_lineoocellata","KLT","Africa"
"725",1245,17581,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-21 09:55:00",0,39.9,35.57,35.5263833948877,31.6,32.38,32.5415484486732,7,65,4.3,-0.8,"P_lineoocellata","KLT","Africa"
"726",4689,20301,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-07-14 14:25:00",0,34.4,30.02,31.3660912477094,20,20.02,20.1730184314705,0.7,43,4.4,0,"P_lineoocellata","KLT","Africa"
"727",1222,17493,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLT","Pedioplanis lineoocellata","1970-02-20 12:05:00",0,40.6,35.96,35.8259102552959,34.2,35.68,35.6090104774352,5.5,60,4.6,-1.5,"P_lineoocellata","KLT","Africa"
"728",138,15946,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-01-06 18:14:00",0,38.5,32.83,33.9598770343556,36.8,31.97,32.3420586127352,NA,61,5.7,4.8,"P_lineoocellata","KLT","Africa"
"729",548,16190,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-01-23 18:22:00",0,36,30.32,31.6026805639088,34.4,32.47,32.9518061904125,6.5,64,5.7,1.9,"P_lineoocellata","KLT","Africa"
"730",547,16251,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-01-23 18:21:00",0,36.4,30.38,31.6026805639088,35,32.49,32.9518061904125,5,63,6,2.5,"P_lineoocellata","KLT","Africa"
"731",1260,17603,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-02-21 18:58:00",0,36.9,30.69,30.6136176809627,33.5,31.05,31.0179836654467,6,63,6.2,2.4,"P_lineoocellata","KLT","Africa"
"732",550,16204,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-01-23 18:55:00",0,35.6,28.39,28.1016511445248,33.5,31.74,31.6320844979592,5.2,65,7.2,1.8,"P_lineoocellata","KLT","Africa"
"733",573,16238,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-01-24 18:10:00",0,38,30.64,31.1185718051705,34.5,31.98,31.999558772674,5,60,7.4,2.5,"P_lineoocellata","KLT","Africa"
"734",549,16189,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-01-23 18:13:00",0,38.4,30.84,31.6026805639088,34.7,32.67,32.9518061904125,5.7,61,7.6,2,"P_lineoocellata","KLT","Africa"
"735",574,16229,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-01-24 18:11:00",0,38.6,30.6,31.1185718051705,34.5,31.97,31.999558772674,4.5,59,8,2.5,"P_lineoocellata","KLT","Africa"
"736",576,16240,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-01-24 18:32:00",0,38,29.6,28.262976818367,34.2,31.93,31.8598836441193,5.5,63,8.4,2.3,"P_lineoocellata","KLT","Africa"
"737",575,16294,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata","1970-01-24 18:31:00",0,38.7,29.64,28.262976818367,34.6,31.93,31.8598836441193,5,61,9.1,2.7,"P_lineoocellata","KLT","Africa"
"738",8798,19785,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLT","Pedioplanis lineoocellata",NA,NA,34.8,NA,NA,NA,NA,NA,0.7,34,NA,NA,"P_lineoocellata","KLT","Africa"
"739",2305,18664,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-04-06 10:03:00",0,30.8,35.67,35.7069756657141,24,28.45,28.242554042167,17.2,89,-4.9,-4.4,"T_sparsa","KLB","Africa"
"740",4556,20168,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-07-08 12:42:00",0,30.6,35.52,35.7485352892691,23.2,26.27,26.5313549239107,2.3,50,-4.9,-3.1,"T_sparsa","KLB","Africa"
"741",4558,20167,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-07-08 12:40:00",0,30.9,35.5,35.7485352892691,22.8,26.24,26.5313549239107,5.5,65,-4.6,-3.4,"T_sparsa","KLB","Africa"
"742",2316,18670,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-04-06 11:20:00",0,30.8,35.18,35.0108382064999,27,32.5,32.322084592982,15.7,84,-4.4,-5.5,"T_sparsa","KLB","Africa"
"743",2308,18681,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-04-06 09:52:00",0,31.8,35.67,35.7069756657141,25.4,27.45,28.242554042167,22.7,94,-3.9,-2.1,"T_sparsa","KLB","Africa"
"744",926,17037,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-02-08 11:01:00",0,32.1,35.72,35.7060952722975,29.4,32.5,32.4809257801542,18.5,91,-3.6,-3.1,"T_sparsa","KLB","Africa"
"745",932,17063,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-02-08 11:45:00",0,33.2,36.26,36.4405463659456,30.5,33.47,33.8026154282929,11.5,78,-3.1,-3,"T_sparsa","KLB","Africa"
"746",960,17171,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-02-09 09:00:00",0,33.1,35.78,35.7832363705484,25.4,29.15,29.1511104311708,2.2,48,-2.7,-3.8,"T_sparsa","KLB","Africa"
"747",2306,18663,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-04-06 09:57:00",0,33,35.69,35.7069756657141,24.4,27.95,28.242554042167,4.7,60,-2.7,-3.6,"T_sparsa","KLB","Africa"
"748",2318,18692,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-04-06 11:25:00",0,32.8,35.22,35.0108382064999,28,32.54,32.322084592982,13.2,81,-2.4,-4.5,"T_sparsa","KLB","Africa"
"749",930,17096,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-02-08 11:39:00",0,34,36.18,36.4405463659456,31,33.34,33.8026154282929,13.7,82,-2.2,-2.3,"T_sparsa","KLB","Africa"
"750",2317,18686,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-04-06 10:45:00",0,33,35.18,35.0108382064999,27.9,31.3,32.322084592982,15.5,88,-2.2,-3.4,"T_sparsa","KLB","Africa"
"751",4562,20191,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-07-08 14:33:00",0,33.2,35.2,34.8828513328762,24.2,27.12,27.1379545483692,11.5,86,-2,-2.9,"T_sparsa","KLB","Africa"
"752",2309,18660,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-04-06 09:50:00",0,33.7,35.65,35.7069756657141,25.4,27.25,28.242554042167,21.5,95,-1.9,-1.9,"T_sparsa","KLB","Africa"
"753",929,17041,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-02-08 11:45:00",0,34.6,36.26,36.4405463659456,31.4,33.47,33.8026154282929,16.5,86,-1.7,-2.1,"T_sparsa","KLB","Africa"
"754",958,17125,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-02-09 09:08:00",0,34,35.65,35.7832363705484,26.2,29.54,29.1511104311708,13,82,-1.6,-3.3,"T_sparsa","KLB","Africa"
"755",3257,19452,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-05-15 12:34:00",0,34.1,35.7,35.6713988306668,23.3,29.45,29.5321875157752,6.3,68,-1.6,-6.1,"T_sparsa","KLB","Africa"
"756",4560,20172,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-07-08 13:33:00",0,34.2,35.67,35.5978003499154,25.5,26.84,27.0961721630952,9.7,75,-1.5,-1.3,"T_sparsa","KLB","Africa"
"757",6027,20772,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-09-07 12:20:00",0,33.6,35.04,34.9178163402104,27.2,30.32,30.060042896699,3.2,54,-1.4,-3.1,"T_sparsa","KLB","Africa"
"758",961,17177,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-02-09 10:08:00",0,33.7,35,34.7674681832802,29.4,32.74,32.0406013466696,11.5,81,-1.3,-3.3,"T_sparsa","KLB","Africa"
"759",2310,18661,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-04-06 09:45:00",0,34.3,35.63,35.7069756657141,23.4,26.76,28.242554042167,13,79,-1.3,-3.4,"T_sparsa","KLB","Africa"
"760",5379,20495,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-08-11 14:25:00",0,34.3,35.5,35.6139518331683,20.3,24.29,24.2744697053536,3.3,61,-1.2,-4,"T_sparsa","KLB","Africa"
"761",2342,18696,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-04-07 10:40:00",0,34.2,35.27,35.040872516198,24,29.54,30.8997521263194,9.2,79,-1.1,-5.5,"T_sparsa","KLB","Africa"
"762",959,17122,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-02-09 08:53:00",0,34.5,35.5,35.7832363705484,26.1,28.73,29.1511104311708,13.5,83,-1,-2.6,"T_sparsa","KLB","Africa"
"763",2315,18669,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-04-06 11:17:00",0,34.1,35.15,35.0108382064999,28,32.47,32.322084592982,19.2,93,-1,-4.5,"T_sparsa","KLB","Africa"
"764",924,17057,"8.Kalahari-RBH-FieldBook-19961-21537.pdf","KLB","Trachylepis sparsa","1970-02-08 10:20:00",0,34.2,35.09,34.7771120395549,28.6,29.28,27.6839999016201,16.7,85,-0.9,-0.7,"T_sparsa","KLB","Africa"
