number,site,long,lat,species,sex,date,time,wt,svl,tail,bt,at,month,note_book,time_orig,season,diel,adult,dug,total_v
17300,KLA,20.43,-27.22,Nucras tessellata,F,13/02/1970,10.08,5.5,69,NA,NA,32.2,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1005,summer,diurnal,yes,no,NA
17306,KLA,20.43,-27.22,Chondrodactylus angulifer,F,12/02/1970,23.33,16.7,89,NA,26.6,27.6,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2320,summer,nocturnal,no,no,NA
17307,KLA,20.43,-27.22,Chondrodactylus angulifer,F,12/02/1970,23.33,19.5,87,44,26.4,27.6,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2320,summer,nocturnal,no,no,NA
17310,KLA,20.43,-27.22,Nucras tessellata,M,13/02/1970,10.07,5.5,65,161,NA,33.6,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1004,summer,diurnal,no,no,NA
17313,KLA,20.43,-27.22,Trachylepis occidentalis,M,13/02/1970,NA,11.7,83,90,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,diurnal,yes,no,NA
17314,KLA,20.43,-27.22,Pedioplanis lineoocellata,NA,13/02/1970,NA,6,62,130,NA,NA,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,NA,summer,diurnal,yes,no,NA
17316,KLA,20.43,-27.22,Agama aculeata,M,13/02/1970,NA,37.7,115,168,NA,NA,2,1.Kalahari-RBH-FieldBook 15002-165073,NA,summer,diurnal,yes,no,NA
17323,KLA,20.43,-27.22,Pedioplanis lineoocellata,F,13/02/1970,NA,4.7,56,NA,NA,NA,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,NA,summer,diurnal,yes,no,NA
17357,KLT,22.28,-26.08,Chondrodactylus angulifer,F,19/02/1970,20.68,2.7,50,40,26.3,27.6,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2041,summer,nocturnal,no,no,NA
17385,KLX,21.25,-27.22,Heliobolus lugubris,NA,19/02/1970,9.37,2.2,43,114,NA,NA,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,922,summer,diurnal,no,no,NA
17394,KLT,22.28,-26.08,Ptenopus garrulus,M,19/02/1970,20.3,3.5,52,NA,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2018,summer,nocturnal,no,no,NA
17396,KLT,22.28,-26.08,Ptenopus garrulus,M,19/02/1970,20.58,3,53,36,27.3,28.5,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2035,summer,nocturnal,no,no,NA
17397,KLT,22.28,-26.08,Pachydactylus capensis,M,19/02/1970,20.85,7.5,67,57,26.4,26.9,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2051,summer,nocturnal,no,no,NA
17405,KLT,22.28,-26.08,Heliobolus lugubris,F,20/02/1970,8.17,5.7,62,101,30,27.3,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,810,summer,diurnal,yes,no,NA
17408,KLT,22.28,-26.08,Heliobolus lugubris,M,20/02/1970,8.57,6.7,61,81,36.5,27.8,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,834,summer,diurnal,yes,no,NA
17426,KLT,22.28,-26.08,Ptenopus garrulus,M,19/02/1970,22.42,3.2,51,NA,NA,NA,2,10.Kalahari-FieldBook-33412-21717.pdf,2225,summer,nocturnal,no,no,NA
17436,KLT,22.28,-26.08,Trachylepis spilogaster,M,20/02/1970,9.58,4.2,54,90,36.5,29.6,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,935,summer,diurnal,no,no,NA
17454,KLT,22.28,-26.08,Heliobolus lugubris,NA,20/02/1970,17.62,7.5,59,138,NA,35.8,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1737,summer,diurnal,yes,no,NA
17459,KLT,22.28,-26.08,Chondrodactylus angulifer,M,20/02/1970,20.38,15.7,83,67,27.2,28.8,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2023,summer,nocturnal,no,no,NA
17485,KLT,22.28,-26.08,Trachylepis spilogaster,J,20/02/1970,10.55,0.2,26,42,NA,31.4,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1033,summer,diurnal,no,no,NA
17486,KLT,22.28,-26.08,Trachylepis spilogaster,J,20/02/1970,10.57,0.2,27,NA,NA,31.4,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1034,summer,diurnal,no,no,NA
17503,KLT,22.28,-26.08,Chondrodactylus angulifer,M,20/02/1970,21.42,4,55,40,26.1,28.4,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2125,summer,nocturnal,no,no,NA
17504,KLT,22.28,-26.08,Ptenopus garrulus,M,20/02/1970,21.6,3.5,53,38,30.3,28.4,2,10.Kalahari-FieldBook-33412-21717.pdf,2136,summer,nocturnal,no,no,NA
17516,KLT,22.28,-26.08,Heliobolus lugubris,F,21/02/1970,9.47,4.5,59,NA,39.8,30.6,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,928,summer,diurnal,yes,no,NA
17530,NA,22.28,-26.08,Pedioplanis lineoocellata,F,21/02/1970,9.07,4.7,58,NA,36.4,29.2,2,7.Kalahari-LC-FieldBook-18528-19938.pdf,904,summer,diurnal,yes,no,NA
17545,KLT,22.28,-26.08,Heliobolus lugubris,M,21/02/1970,9.03,6.5,57,153,39.1,30.4,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,902,summer,diurnal,yes,no,NA
17557,KLT,22.28,-26.08,Chondrodactylus angulifer,M,21/02/1970,22.03,18,85,NA,27.4,28.4,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2202,summer,nocturnal,no,no,NA
17586,KLT,22.28,-26.08,Pedioplanis lineoocellata,NA,21/02/1970,10.25,4.7,62,126,40,32.4,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1015,summer,diurnal,yes,no,NA
17617,KLT,22.28,-26.08,Ptenopus garrulus,M,21/02/1970,NA,2,NA,NA,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,nocturnal,NA,no,NA
17621,KLT,22.28,-26.08,Trachylepis spilogaster,F,21/02/1970,18.42,9.5,71,NA,35.4,34.3,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1825,summer,diurnal,yes,no,NA
17624,KLT,22.28,-26.08,Ptenopus garrulus,M,21/02/1970,20.08,3.5,54,NA,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2005,summer,nocturnal,no,no,NA
17628,KLT,22.28,-26.08,Ptenopus garrulus,F,21/02/1970,20.75,3.5,50,35,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2045,summer,nocturnal,no,no,NA
17630,KLT,22.28,-26.08,Ptenopus garrulus,M,21/02/1970,20.88,2.7,50,NA,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2053,summer,nocturnal,no,no,NA
17631,KLT,22.28,-26.08,Ptenopus garrulus,M,21/02/1970,20.97,2.2,49,33,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2058,summer,nocturnal,no,no,NA
17658,KLT,22.28,-26.08,Pachydactylus wahlbergii,J,22/02/1970,20.63,2.5,49,53,NA,28.1,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2038,summer,nocturnal,no,no,NA
17669,KLT,22.28,-26.08,Trachylepis spilogaster,J,22/02/1970,10.1,0.2,28,44,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1006,summer,diurnal,no,no,NA
17677,KLT,22.28,-26.08,Ptenopus garrulus,M,22/02/1970,21.58,3.5,50,NA,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2135,summer,nocturnal,no,no,NA
17695,KLT,22.28,-26.08,Pachydactylus capensis,F,22/02/1970,21.17,2,45,NA,NA,NA,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2110,summer,nocturnal,no,yes,NA
17697,KLT,22.28,-26.08,Chondrodactylus angulifer,M,22/02/1970,21.57,18.7,89,71,26.8,27.5,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2134,summer,nocturnal,no,no,NA
17733,KLT,22.28,-26.08,Heliobolus lugubris,F,23/02/1970,8.45,5,63,124,34.5,27.3,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,827,summer,diurnal,yes,no,NA
17758,KLD,21.54,-27.17,Ptenopus garrulus,F,24/02/1970,20.82,2.2,47,34,31.8,29.6,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2049,summer,nocturnal,no,no,NA
17764,KLT,22.28,-26.08,Heliobolus lugubris,M,23/02/1970,9.25,5.2,57,148,39,30.1,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,915,summer,diurnal,yes,no,NA
17786,KLD,21.54,-27.17,Ptenopus garrulus,M,23/02/1970,20.77,2.5,50,NA,32.4,29.1,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2046,summer,nocturnal,no,no,NA
17789,KLD,21.54,-27.17,Chondrodactylus angulifer,F,23/02/1970,21.13,4,57,NA,28.1,28.7,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2108,summer,nocturnal,no,no,NA
17816,KLD,21.54,-27.17,Heliobolus lugubris,NA,25/02/1970,9.03,1.2,36,79,NA,31.8,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,902,summer,diurnal,no,no,NA
17820,KLG,22.16,-28.13,Agama aculeata,F,25/02/1970,9.18,30,101,NA,35.7,32.8,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,911,summer,diurnal,yes,no,NA
17833,KLD,21.54,-27.17,Chondrodactylus angulifer,F,24/02/1970,20.65,27.5,97,75,29,30.1,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2039,summer,nocturnal,no,no,NA
17841,KLD,21.54,-27.17,Chondrodactylus angulifer,M,24/02/1970,21.43,8.5,70,60,31.4,29.3,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2126,summer,nocturnal,no,no,NA
17864,KLD,21.54,-27.17,Agama aculeata,M,25/02/1970,9.53,2.5,41,51,37.8,33.5,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,932,summer,diurnal,no,no,NA
17896,KLI,21.32,-27.58,Trachylepis occidentalis,F,1/03/1970,8.17,2,44,NA,NA,NA,3,8.Kalahari-RBH-FieldBook-19961-21537.pdf,810,autumn,diurnal,no,no,NA
17908,KLG,22.16,-28.13,Pedioplanis lineoocellata,F,26/02/1970,10.62,2,43,101,NA,35,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1037,summer,diurnal,no,no,NA
17968,KLI,21.32,-27.58,Meroles suborbitalis,F,1/03/1970,9.27,2.5,54,123,NA,26.7,3,4.Kalahari-RBH-FieldBook-16113-18503.pdf,916,autumn,diurnal,yes,no,NA
17983,NA,21.32,-27.58,Acontias kgalagadi,F,1/03/1970,10.5,2,129,20,NA,NA,3,2.Kalahari-LC-FieldBook-15001-16385.pdf,1030,autumn,fossorial,yes,no,NA
17985,KLI,21.32,-27.58,Pedioplanis lineoocellata,F,1/03/1970,NA,4,60,NA,NA,NA,3,6.Kalahari-RBH-FieldBook-18494-19947.pdf,NA,autumn,diurnal,yes,no,NA
17986,KLI,21.32,-27.58,Pedioplanis lineoocellata,F,1/03/1970,NA,5,65,NA,NA,NA,3,6.Kalahari-RBH-FieldBook-18494-19947.pdf,NA,autumn,diurnal,yes,no,NA
17987,KLI,21.32,-27.58,Pedioplanis lineoocellata,M,1/03/1970,NA,5,59,133,NA,NA,3,7.Kalahari-LC-FieldBook-18528-19938.pdf,NA,autumn,diurnal,yes,no,NA
17988,KLI,21.32,-27.58,Pedioplanis lineoocellata,F,1/03/1970,NA,4.2,63,107,NA,NA,3,7.Kalahari-LC-FieldBook-18528-19938.pdf,NA,autumn,diurnal,yes,no,NA
17989,KLI,21.32,-27.58,Pedioplanis lineoocellata,F,1/03/1970,NA,4.7,63,NA,NA,NA,3,7.Kalahari-LC-FieldBook-18528-19938.pdf,NA,autumn,diurnal,yes,no,NA
17990,KLI,21.32,-27.58,Pedioplanis lineoocellata,F,1/03/1970,NA,4,61,115,NA,NA,3,7.Kalahari-LC-FieldBook-18528-19938.pdf,NA,autumn,diurnal,yes,no,NA
17991,KLI,21.32,-27.58,Pedioplanis lineoocellata,F,1/03/1970,NA,5,61,NA,NA,NA,3,7.Kalahari-LC-FieldBook-18528-19938.pdf,NA,autumn,diurnal,yes,no,NA
17993,KLI,21.32,-27.58,Pedioplanis lineoocellata,F,1/03/1970,NA,4,60,NA,NA,NA,3,7.Kalahari-LC-FieldBook-18528-19938.pdf,NA,autumn,diurnal,yes,no,NA
17994,KLI,21.32,-27.58,Meroles suborbitalis,F,1/03/1970,NA,3.2,54,NA,NA,NA,3,4.Kalahari-RBH-FieldBook-16113-18503.pdf,NA,autumn,diurnal,yes,no,NA
17995,KLI,21.32,-27.58,Meroles suborbitalis,M,1/03/1970,NA,3,58,NA,NA,NA,3,4.Kalahari-RBH-FieldBook-16113-18503.pdf,NA,autumn,diurnal,yes,no,NA
17997,KLI,21.32,-27.58,Meroles suborbitalis,F,1/03/1970,NA,3.5,55,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,diurnal,yes,no,NA
17998,KLI,21.32,-27.58,Meroles suborbitalis,M,1/03/1970,NA,4,57,119,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,diurnal,yes,no,NA
17999,KLI,21.32,-27.58,Meroles suborbitalis,M,1/03/1970,NA,4,58,132,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,diurnal,yes,no,NA
18000,KLI,21.32,-27.58,Meroles suborbitalis,F,1/03/1970,NA,2.5,48,114,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,diurnal,no,no,NA
18002,KLI,21.32,-27.58,Meroles suborbitalis,M,1/03/1970,NA,3.7,56,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,diurnal,yes,no,NA
18003,KLI,21.32,-27.58,Meroles suborbitalis,F,1/03/1970,NA,4.7,60,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,diurnal,yes,no,NA
18005,KLI,21.32,-27.58,Trachylepis occidentalis,F,1/03/1970,NA,20,97,NA,NA,NA,3,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,autumn,diurnal,yes,no,NA
18006,KLI,21.32,-27.58,Trachylepis occidentalis,F,1/03/1970,NA,13,84,NA,NA,NA,3,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,autumn,diurnal,yes,no,NA
18007,NA,21.32,-27.58,Trachylepis sparsa,F,1/03/1970,NA,10.5,83,NA,NA,NA,3,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,autumn,diurnal,yes,no,NA
18164,KLI,15,-22.09,Chondrodactylus bibronii,M,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18165,KLI,15,-22.09,Chondrodactylus bibronii,F,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18166,KLI,15,-22.09,Chondrodactylus bibronii,M,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18167,KLI,15,-22.09,Chondrodactylus bibronii,M,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18168,KLI,15,-22.09,Chondrodactylus bibronii,M,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18169,KLI,15,-22.09,Chondrodactylus bibronii,M,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18170,KLI,15,-22.09,Chondrodactylus bibronii,M,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18171,KLI,15,-22.09,Chondrodactylus bibronii,M,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18172,KLI,15,-22.09,Chondrodactylus bibronii,F,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18173,KLI,15,-22.09,Chondrodactylus bibronii,F,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18174,KLI,15,-22.09,Chondrodactylus bibronii,M,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18175,KLI,15,-22.09,Chondrodactylus bibronii,F,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18176,KLI,15,-22.09,Chondrodactylus bibronii,F,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18177,KLI,15,-22.09,Chondrodactylus bibronii,F,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18178,KLI,15,-22.09,Chondrodactylus bibronii,F,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18179,KLI,15,-22.09,Chondrodactylus bibronii,F,7/03/1970,NA,NA,NA,NA,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,nocturnal,NA,no,NA
18230,KLL,20.43,-26.23,Pedioplanis lineoocellata,F,11/03/1970,10.18,0.2,23,46,NA,29.7,3,7.Kalahari-LC-FieldBook-18528-19938.pdf,1011,autumn,diurnal,no,no,NA
18293,KLL,20.43,-26.23,Pedioplanis lineoocellata,NA,11/03/1970,17.92,0.1,18,35,NA,34.3,3,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1755,autumn,diurnal,no,no,NA
18301,KLL,20.43,-26.23,Pachydactylus wahlbergii,F,11/03/1970,20.12,3,53,52,25,28.4,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2007,autumn,nocturnal,no,no,NA
18307,KLL,20.43,-26.23,Pachydactylus capensis,M,11/03/1970,21.22,7.5,64,NA,NA,NA,3,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2113,autumn,nocturnal,no,no,NA
18313,KLL,20.43,-26.23,Trachylepis occidentalis,F,11/03/1970,10.23,15,93,NA,37.9,29.2,3,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1014,autumn,diurnal,yes,no,NA
18324,KLL,20.43,-26.23,Ptenopus garrulus,F,11/03/1970,19.97,2,48,NA,NA,NA,3,10.Kalahari-FieldBook-33412-21717.pdf,1958,autumn,nocturnal,no,no,NA
18325,KLL,20.43,-26.23,Ptenopus garrulus,F,11/03/1970,20.15,3.2,52,NA,NA,NA,3,10.Kalahari-FieldBook-33412-21717.pdf,2009,autumn,nocturnal,no,no,NA
18331,KLL,20.43,-26.23,Chondrodactylus angulifer,F,11/03/1970,20.73,14.5,82,62,25.4,26.8,3,5.Kalahari-LC-FieldBook-16426-18493.pdf,2044,autumn,nocturnal,no,no,NA
18355,KLL,20.43,-26.23,Trachylepis occidentalis,F,12/03/1970,12.88,14,94,NA,39.4,35.3,3,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1253,autumn,diurnal,yes,no,NA
18357,KLK,20.44,-25.45,Chondrodactylus bibronii,NA,12/03/1970,17.25,7.7,66,NA,36.5,32.3,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1715,autumn,nocturnal,no,yes,NA
18384,KLK,20.44,-25.45,Ptenopus garrulus,F,12/03/1970,19.67,1.2,42,NA,31.6,28.6,3,10.Kalahari-FieldBook-33412-21717.pdf,1940,autumn,nocturnal,no,no,NA
18393,KLK,20.44,-25.45,Ptenopus garrulus,NA,12/03/1970,21.77,0.7,34,NA,NA,24.6,3,10.Kalahari-FieldBook-33412-21717.pdf,2146,autumn,nocturnal,no,no,NA
18395,KLK,20.44,-25.45,Ptenopus garrulus,M,12/03/1970,21.88,1.2,37,29,24.8,23.9,3,10.Kalahari-FieldBook-33412-21717.pdf,2153,autumn,nocturnal,no,no,NA
18403,KLK,20.44,-25.45,Trachylepis spilogaster,F,12/03/1970,18,7.7,72,NA,34.3,31.7,3,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1800,autumn,diurnal,yes,no,NA
18431,KLK,20.44,-25.45,Ptenopus garrulus,M,12/03/1970,21.17,2.7,50,33,27.1,23.9,3,10.Kalahari-FieldBook-33412-21717.pdf,2110,autumn,nocturnal,no,no,NA
18439,KLK,20.44,-25.45,Pedioplanis lineoocellata,F,13/03/1970,9.67,2.2,52,NA,37.4,28.5,3,6.Kalahari-RBH-FieldBook-18494-19947.pdf,940,autumn,diurnal,no,no,NA
18476,KLK,20.44,-25.45,Trachylepis occidentalis,F,13/03/1970,10.85,12.5,89,NA,36,30.8,3,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1051,autumn,diurnal,yes,no,NA
18487,KLK,20.44,-25.45,Ptenopus garrulus,M,13/03/1970,20.67,2.7,52,38,30.6,27.6,3,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2040,autumn,nocturnal,no,no,NA
18515,KLA,20.43,-27.22,Agama aculeata,J,2/04/1970,10.95,0.5,30,35,36.4,32.4,4,1.Kalahari-RBH-FieldBook 15002-165073,1057,autumn,diurnal,no,no,NA
18609,KLA,20.43,-27.22,Pedioplanis lineoocellata,F,4/04/1970,11.22,4.2,58,120,37.3,31.4,4,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1113,autumn,diurnal,yes,no,NA
18664,KLB,20.27,-27,Trachylepis sparsa,M,6/04/1970,10.05,17.2,89,NA,30.8,24,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1003,autumn,diurnal,yes,no,NA
18747,KLX,21.25,-27.22,Agama aculeata,J,13/04/1970,10.4,3,44,53,35.3,27.3,4,1.Kalahari-RBH-FieldBook 15002-165073,1024,autumn,diurnal,no,no,NA
18766,KLX,21.25,-27.22,Agama aculeata,M,13/04/1970,20.08,22.5,88,135,NA,NA,4,1.Kalahari-RBH-FieldBook 15002-165073,2005,autumn,diurnal,yes,no,NA
18807,KLX,21.25,-27.22,Agama aculeata,F,14/04/1970,12.83,3.7,49,55,36.7,29.3,4,2.Kalahari-LC-FieldBook-15001-16385.pdf,1250,autumn,diurnal,no,no,NA
18808,KLX,21.25,-27.22,Agama aculeata,J,14/04/1970,12.9,1.2,31,37,37,29.7,4,2.Kalahari-LC-FieldBook-15001-16385.pdf,1254,autumn,diurnal,no,no,NA
18811,KLX,21.25,-27.22,Chondrodactylus angulifer,F,14/04/1970,19.33,12.5,83,58,24.7,24.7,4,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1920,autumn,nocturnal,no,no,NA
18816,KLX,21.25,-27.22,Ptenopus garrulus,F,14/04/1970,20.3,1.2,39,NA,NA,NA,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2018,autumn,nocturnal,no,no,NA
18821,KLT,22.28,-26.08,Pachydactylus capensis,F,15/04/1970,19.57,5,59,NA,28.1,26.8,4,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1934,autumn,nocturnal,no,no,NA
18822,KLT,22.28,-26.08,Pachydactylus capensis,M,15/04/1970,19.57,6.5,60,NA,27.5,26.8,4,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1934,autumn,nocturnal,no,no,NA
18825,KLT,22.28,-26.08,Ptenopus garrulus,M,15/04/1970,20.22,4.5,54,36,NA,25.2,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2013,autumn,nocturnal,no,no,NA
18834,KLT,22.28,-26.08,Trachylepis spilogaster,F,16/04/1970,9.42,2.2,49,NA,35.2,26.8,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,925,autumn,diurnal,no,no,NA
18839,KLT,22.28,-26.08,Trachylepis spilogaster,J,16/04/1970,9.98,1,37,NA,NA,27.1,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,959,autumn,diurnal,no,no,NA
18845,KLT,22.28,-26.08,Ptenopus garrulus,M,15/04/1970,20.95,4.2,53,32,27.1,25.9,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2057,autumn,nocturnal,no,no,NA
18846,KLT,22.28,-26.08,Heliobolus lugubris,F,16/04/1970,9.5,2,43,99,35.6,26.6,4,3.Kalahari-ERP-FieldBook-16074-18527.pdf,930,autumn,diurnal,no,no,NA
18851,KLT,22.28,-26.08,Pedioplanis lineoocellata,NA,16/04/1970,10.23,0.2,24,NA,NA,30,4,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1014,autumn,diurnal,no,no,NA
18867,KLT,22.28,-26.08,Trachylepis spilogaster,M,16/04/1970,10.73,8.2,69,NA,30.1,27.7,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1044,autumn,diurnal,yes,no,NA
18892,KLT,22.28,-26.08,Trachylepis spilogaster,M,16/04/1970,17.53,8.5,72,112,34.2,27.7,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1732,autumn,diurnal,yes,no,NA
18893,KLT,22.28,-26.08,Pachydactylus wahlbergii,M,16/04/1970,19.17,2.2,51,44,22.1,23.4,4,2.Kalahari-LC-FieldBook-15001-16385.pdf,1910,autumn,nocturnal,no,no,NA
18895,KLT,22.28,-26.08,Ptenopus garrulus,M,16/04/1970,19.5,2,48,NA,24.8,22.8,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1930,autumn,nocturnal,no,no,NA
18910,KLT,22.28,-26.08,Ptenopus garrulus,M,16/04/1970,20.63,3.2,52,36,NA,NA,4,10.Kalahari-FieldBook-33412-21717.pdf,2038,autumn,nocturnal,no,no,NA
18926,KLT,22.28,-26.08,Ptenopus garrulus,M,17/04/1970,22,2.2,44,34,21.3,20.7,4,10.Kalahari-FieldBook-33412-21717.pdf,2200,autumn,nocturnal,no,no,NA
18931,KLT,22.28,-26.08,Pachydactylus capensis,M,18/04/1970,19.3,4,56,55,27.4,24.4,4,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1918,autumn,nocturnal,no,no,NA
18933,KLT,22.28,-26.08,Pachydactylus wahlbergii,NA,18/04/1970,19.62,NA,NA,NA,23.3,21.1,4,2.Kalahari-LC-FieldBook-15001-16385.pdf,1937,autumn,nocturnal,NA,no,NA
18940,KLT,22.28,-26.08,Ptenopus garrulus,M,18/04/1970,21.5,1.5,36,24,NA,21.1,4,10.Kalahari-FieldBook-33412-21717.pdf,2130,autumn,nocturnal,no,no,NA
18957,KLT,22.28,-26.08,Ptenopus garrulus,M,17/04/1970,21.83,3.2,51,35,25.6,21.4,4,10.Kalahari-FieldBook-33412-21717.pdf,2150,autumn,nocturnal,no,no,NA
