"","Region","Number","Site","Genus_species","dmy","time_orig","year_cat","Sex","Tb","Ta"
"1166","KAL",20085,"KLL","Meroles_suborbitalis",1970-07-05,"1215","1970","M",23.6,NA
"1167","KAL",20097,"KLL","Meroles_suborbitalis",1970-07-05,"1441","1970","M",23.9,34.8
"1168","KAL",20099,"KLL","Meroles_suborbitalis",1970-07-05,"1448","1970","F",25.9,34.3
"1169","KAL",20251,"KLX","Meroles_suborbitalis",1970-07-12,"1313","1970","M",23.7,NA
"1170","KAL",20321,"KLD","Meroles_suborbitalis",1970-07-17,"1220","1970","M",14.7,NA
"1171","KAL",20445,"KLL","Meroles_suborbitalis",1970-08-06,"1401","1970","M",22.7,35.4
"1172","KAL",20446,"KLL","Meroles_suborbitalis",1970-08-06,"1404","1970","F",22.4,33.9
"1173","KAL",20448,"KLL","Meroles_suborbitalis",1970-08-06,"1410","1970","F",22.2,NA
"1174","KAL",20449,"KLL","Meroles_suborbitalis",1970-08-06,"1425","1970","M",22.6,36.4
"1175","KAL",20451,"KLL","Meroles_suborbitalis",1970-08-06,"1443","1970","M",22.9,35.6
"1176","KAL",20525,"KLX","Meroles_suborbitalis",1970-08-14,"1344","1970","M",28.5,NA
"1177","KAL",20540,"KLX","Meroles_suborbitalis",1970-08-15,"1109","1970","M",20.4,NA
"1178","KAL",20553,"KLX","Meroles_suborbitalis",1970-08-15,"1333","1970","M",21.5,NA
"1179","KAL",20688,"KLG","Meroles_suborbitalis",1970-08-23,"1518","1970","F",18.2,35
"1180","KAL",20833,"KLL","Meroles_suborbitalis",1970-09-10,"1226","1970","M",15.2,33.3
"1181","KAL",20835,"KLL","Meroles_suborbitalis",1970-09-10,"1250","1970","F",15.1,35.1
"1182","KAL",21309,"KLX","Meroles_suborbitalis",1970-10-02,"1307","1970","M",27,35
"1183","KAL",21578,"KLG","Meroles_suborbitalis",1970-10-11,"1015","1970","F",23.4,38.3
"1184","KAL",21662,"KLR","Meroles_suborbitalis",1970-10-13,"1620","1970","M",28.7,37.1
"1185","KAL",15881,"KLG","Meroles_suborbitalis",1970-01-04,"942","1970","M",29.9,NA
"1186","KAL",16089,"KLD","Meroles_suborbitalis",1970-01-22,"931","1970","M",31.9,NA
"1187","KAL",16345,"KLG","Meroles_suborbitalis",1970-01-27,"950","1970","M",28.4,36.3
"1188","KAL",16458,"KLA","Meroles_suborbitalis",1970-01-29,"953","1970","M",32.1,38.4
"1189","KAL",18559,"KLA","Meroles_suborbitalis",1970-04-03,"1015","1970","F",29,36.2
"1190","KAL",18577,"KLA","Meroles_suborbitalis",1970-04-03,"916","1970","M",26.2,33.9
"1191","KAL",18626,"KLA","Meroles_suborbitalis",1970-04-04,"1154","1970","F",32.8,NA
"1192","KAL",19258,"KLL","Meroles_suborbitalis",1970-05-10,"1326","1970","F",19.6,35.4
"1193","KAL",19312,"KLL","Meroles_suborbitalis",1970-05-10,"1648","1970","M",21.6,NA
"1194","KAL",19973,"KLA","Meroles_suborbitalis",1970-07-02,"1246","1970","M",20.2,NA
"1195","KAL",15088,"KLL","Meroles_suborbitalis",1969-11-28,"1643","1969","M",31.6,NA
"1196","KAL",15751,"KLA","Meroles_suborbitalis",1970-01-01,"1455","1970","F",32.6,38.4
"1197","KAL",15798,"KLA","Meroles_suborbitalis",1970-01-01,"1648","1970","M",32.4,38.2
"1198","KAL",15808,"KLA","Meroles_suborbitalis",1970-01-01,"1756","1970","M",31.8,NA
"1199","KAL",16382,"KLG","Meroles_suborbitalis",1970-01-27,"1758","1970","M",32.6,37.2
"1200","KAL",16397,"KLG","Meroles_suborbitalis",1970-01-27,"911","1970","F",26,36.3
"1201","KAL",17199,"KLM","Meroles_suborbitalis",1970-02-10,"1100","1970","F",30.8,NA
"1202","KAL",17251,"KLA","Meroles_suborbitalis",1970-02-12,"1850","1970","M",35.2,36.6
"1203","KAL",18581,"KLA","Meroles_suborbitalis",1970-04-03,"959","1970","F",27.9,NA
"1204","KAL",18592,"KLA","Meroles_suborbitalis",1970-04-03,"1129","1970","M",30.8,36.7
"1205","KAL",19275,"KLL","Meroles_suborbitalis",1970-05-10,"1450","1970","F",19.5,32.4
"1206","KAL",20052,"KLL","Meroles_suborbitalis",1970-07-04,"1300","1970","F",20.8,NA
"1207","KAL",20087,"KLL","Meroles_suborbitalis",1970-07-05,"1342","1970","M",24.6,NA
"1208","KAL",20447,"KLL","Meroles_suborbitalis",1970-08-06,"1410","1970","M",22.2,NA
"1209","KAL",20695,"KLG","Meroles_suborbitalis",1970-08-24,"1211","1970","M",15.3,28.7
"1210","KAL",15799,"KLA","Meroles_suborbitalis",1970-01-01,"1656","1970","M",32.2,NA
"1211","KAL",15322,"KLI","Meroles_suborbitalis",1969-12-08,"900","1969","J",22.4,NA
"1212","KAL",15564,"KLI","Meroles_suborbitalis",1969-12-17,"803","1969","M",30.6,NA
"1213","KAL",15638,"KLA","Meroles_suborbitalis",1969-12-26,"1743","1969","M",37.9,NA
"1214","KAL",15794,"KLA","Meroles_suborbitalis",1970-01-01,"1529","1970","F",32.2,NA
"1215","KAL",15821,"KLA","Meroles_suborbitalis",1970-01-02,"1104","1970","M",27.6,36.5
"1216","KAL",16470,"KLA","Meroles_suborbitalis",1970-01-29,"1840","1970","M",35.7,39
"1217","KAL",17388,"KLX","Meroles_suborbitalis",1970-02-19,"1008","1970","F",28.8,36.7
"1218","KAL",18751,"KLX","Meroles_suborbitalis",1970-04-13,"1038","1970","F",28.3,33.9
"1219","KAL",19154,"KLR","Meroles_suborbitalis",1970-04-28,"1219","1970","F",26.1,35.2
"1220","KAL",20049,"KLL","Meroles_suborbitalis",1970-07-04,"1229","1970","F",20.2,NA
"1221","KAL",20456,"KLL","Meroles_suborbitalis",1970-08-06,"1515","1970","F",23.2,35.3
"1222","KAL",20848,"KLL","Meroles_suborbitalis",1970-09-11,"1228","1970","M",20.2,37.5
"1223","KAL",21389,"KLX","Meroles_suborbitalis",1970-10-04,"1123","1970","F",28.1,34.5
"1224","KAL",15327,"KLI","Meroles_suborbitalis",1969-12-08,"1012","1969","F",24,NA
"1225","KAL",15640,"KLA","Meroles_suborbitalis",1969-12-26,"1640","1969","M",37.6,39.1
"1226","KAL",15642,"KLA","Meroles_suborbitalis",1969-12-27,"943","1969","F",34.6,36.6
"1227","KAL",15676,"KLA","Meroles_suborbitalis",1969-12-26,"1811","1969","M",36.5,40.4
"1228","KAL",15785,"KLA","Meroles_suborbitalis",1970-01-01,"1716","1970","J",32.6,NA
"1229","KAL",15786,"KLA","Meroles_suborbitalis",1970-01-01,"1719","1970","M",32.6,NA
"1230","KAL",15796,"KLA","Meroles_suborbitalis",1970-01-01,"1557","1970","J",32.4,NA
"1231","KAL",15804,"KLA","Meroles_suborbitalis",1970-01-01,"1722","1970","M",32.2,39
"1232","KAL",16634,"KLB","Meroles_suborbitalis",1970-02-01,"1043","1970","M",32.4,NA
"1233","KAL",16794,"KLL","Meroles_suborbitalis",1970-02-04,"1055","1970","M",26.5,30.4
"1234","KAL",18321,"KLL","Meroles_suborbitalis",1970-03-11,"1817","1970","M",34.2,36.9
"1235","KAL",18750,"KLX","Meroles_suborbitalis",1970-04-13,"1035","1970","F",27.9,NA
"1236","KAL",18800,"KLX","Meroles_suborbitalis",1970-04-15,"1023","1970","M",27.2,27.3
"1237","KAL",19138,"KLR","Meroles_suborbitalis",1970-04-28,"1401","1970","F",27.8,35.9
"1238","KAL",19165,"KLR","Meroles_suborbitalis",1970-04-28,"1321","1970","F",27,35.8
"1239","KAL",19217,"KLA","Meroles_suborbitalis",1970-05-07,"1114","1970","F",16.3,NA
"1240","KAL",19218,"KLA","Meroles_suborbitalis",1970-05-07,"1116","1970","F",16.4,NA
"1241","KAL",19314,"KLL","Meroles_suborbitalis",1970-05-11,"1120","1970","M",19.2,34.1
"1242","KAL",19320,"KLL","Meroles_suborbitalis",1970-05-11,"1143","1970","M",19.4,NA
"1243","KAL",19998,"KLL","Meroles_suborbitalis",1970-07-04,"1139","1970","M",20.2,33.2
"1244","KAL",20050,"KLL","Meroles_suborbitalis",1970-07-04,"1240","1970","M",19.7,33.3
"1245","KAL",20089,"KLL","Meroles_suborbitalis",1970-07-05,"1352","1970","F",24.7,34.8
"1246","KAL",20551,"KLX","Meroles_suborbitalis",1970-08-15,"1305","1970","M",22.4,NA
"1247","KAL",20675,"KLD","Meroles_suborbitalis",1970-08-21,"1417","1970","M",20.5,36.9
"1248","KAL",16394,"KLG","Meroles_suborbitalis",1970-01-27,"856","1970","F",25.8,36.3
"1249","KAL",15119,"KLL","Meroles_suborbitalis",1969-11-28,"1628","1969","M",32.2,36
"1250","KAL",15323,"KLI","Meroles_suborbitalis",1969-12-08,"903","1969","J",22.4,NA
"1251","KAL",15350,"KLI","Meroles_suborbitalis",1969-12-10,"1023","1969","J",32.6,NA
"1252","KAL",15546,"KLI","Meroles_suborbitalis",1969-12-16,"1823","1969","M",35.6,NA
"1253","KAL",15554,"KLI","Meroles_suborbitalis",1969-12-16,"1820","1969","M",35.9,NA
"1254","KAL",15627,"KLI","Meroles_suborbitalis",1969-12-22,"943","1969","J",30.5,NA
"1255","KAL",15635,"KLA","Meroles_suborbitalis",1969-12-26,"1730","1969","M",37.8,NA
"1256","KAL",15639,"KLA","Meroles_suborbitalis",1969-12-26,"1750","1969","M",38,NA
"1257","KAL",15650,"KLA","Meroles_suborbitalis",1969-12-26,"1725","1969","J",38,NA
"1258","KAL",15653,"KLA","Meroles_suborbitalis",1969-12-27,"948","1969","J",35.6,38.4
"1259","KAL",15800,"KLA","Meroles_suborbitalis",1970-01-01,"1700","1970","J",33.2,38.2
"1260","KAL",15810,"KLA","Meroles_suborbitalis",1970-01-01,"1812","1970","J",31.2,NA
"1261","KAL",15831,"KLA","Meroles_suborbitalis",1970-01-02,"1616","1970","M",32.5,37.6
"1262","KAL",15867,"KLG","Meroles_suborbitalis",1970-01-03,"945","1970","J",29.9,NA
"1263","KAL",16055,"KLD","Meroles_suborbitalis",1970-01-09,"1830","1970","M",36.6,NA
"1264","KAL",16603,"KLB","Meroles_suborbitalis",1970-02-02,"809","1970","M",28.5,34
"1265","KAL",18318,"KLL","Meroles_suborbitalis",1970-03-12,"1034","1970","M",29.5,35.8
"1266","KAL",18322,"KLL","Meroles_suborbitalis",1970-03-11,"1800","1970","M",34.2,NA
"1267","KAL",18555,"KLA","Meroles_suborbitalis",1970-04-03,"947","1970","F",28.4,34.6
"1268","KAL",18556,"KLA","Meroles_suborbitalis",1970-04-03,"954","1970","M",28.5,36.4
"1269","KAL",19044,"KLD","Meroles_suborbitalis",1970-04-21,"1012","1970","M",19.7,33.3
"1270","KAL",19080,"KLG","Meroles_suborbitalis",1970-04-22,"1550","1970","F",25.5,35.5
"1271","KAL",19333,"KLL","Meroles_suborbitalis",1970-05-11,"1222","1970","M",21.6,34.3
"1272","KAL",19356,"KLL","Meroles_suborbitalis",1970-05-11,"1402","1970","M",24.7,33.8
"1273","KAL",19381,"KLL","Meroles_suborbitalis",1970-05-11,"1403","1970","F",22.8,36.2
"1274","KAL",19958,"KLA","Meroles_suborbitalis",1970-07-02,"1153","1970","M",18.2,NA
"1275","KAL",20063,"KLL","Meroles_suborbitalis",1970-07-05,"1227","1970","F",21.2,31.8
"1276","KAL",20100,"KLL","Meroles_suborbitalis",1970-07-05,"1451","1970","M",25.5,34.8
"1277","KAL",20454,"KLL","Meroles_suborbitalis",1970-08-06,"1455","1970","F",22.3,35.3
"1278","KAL",21111,"KLX","Meroles_suborbitalis",1970-09-24,"1432","1970","M",30.7,35.1
"1279","KAL",19263,"KLL","Meroles_suborbitalis",1970-05-10,"1351","1970","M",19.6,35.5
"1280","KAL",15326,"KLI","Meroles_suborbitalis",1969-12-08,"1010","1969","J",23.2,NA
"1281","KAL",15674,"KLA","Meroles_suborbitalis",1969-12-26,"1804","1969","M",37,38.6
"1282","KAL",15675,"KLA","Meroles_suborbitalis",1969-12-26,"1808","1969","M",37.4,NA
"1283","KAL",15806,"KLA","Meroles_suborbitalis",1970-01-01,"1746","1970","J",31.6,NA
"1284","KAL",16390,"KLA","Meroles_suborbitalis",1970-01-29,"820","1970","M",27.6,38
"1285","KAL",16527,"KLA","Meroles_suborbitalis",1970-01-30,"1847","1970","M",35.1,38.3
"1286","KAL",16604,"KLB","Meroles_suborbitalis",1970-02-02,"817","1970","F",28.3,34.4
"1287","KAL",17880,"KLG","Meroles_suborbitalis",1970-02-26,"824","1970","M",30.1,35.3
"1288","KAL",18343,"KLL","Meroles_suborbitalis",1970-03-12,"1111","1970","M",30.6,34.4
"1289","KAL",19238,"KLL","Meroles_suborbitalis",1970-05-10,"1351","1970","J",19.5,34.7
"1290","KAL",19600,"KLX","Meroles_suborbitalis",1970-05-21,"1115","1970","M",25.1,NA
"1291","KAL",20051,"KLL","Meroles_suborbitalis",1970-07-04,"1252","1970","F",22.6,NA
"1292","KAL",20062,"KLL","Meroles_suborbitalis",1970-07-05,"1208","1970","M",21,31.6
"1293","KAL",20090,"KLL","Meroles_suborbitalis",1970-07-05,"1355","1970","F",24.7,NA
"1294","KAL",20836,"KLL","Meroles_suborbitalis",1970-09-10,"1253","1970","F",16.3,32.2
"1295","KAL",15251,"KLI","Meroles_suborbitalis",1969-12-05,"750","1969","F",25.7,33.2
"1296","KAL",15280,"KLI","Meroles_suborbitalis",1969-12-08,"901","1969","M",22.5,NA
"1297","KAL",15281,"KLI","Meroles_suborbitalis",1969-12-08,"911","1969","J",22.6,NA
"1298","KAL",15552,"KLI","Meroles_suborbitalis",1969-12-17,"805","1969","M",28.2,NA
"1299","KAL",15561,"KLI","Meroles_suborbitalis",1969-12-17,"750","1969","J",27.8,NA
"1300","KAL",16557,"KLA","Meroles_suborbitalis",1970-01-30,"1857","1970","M",35.3,37.3
"1301","KAL",18362,"KLL","Meroles_suborbitalis",1970-03-12,"1122","1970","M",30.8,35.9
"1302","KAL",18372,"KLL","Meroles_suborbitalis",1970-03-12,"1217","1970","M",33.9,38.3
"1303","KAL",19129,"KLR","Meroles_suborbitalis",1970-04-27,"1013","1970","F",23.8,33.5
"1304","KAL",19292,"KLL","Meroles_suborbitalis",1970-05-11,"1055","1970","M",17.7,32.7
"1305","KAL",21114,"KLX","Meroles_suborbitalis",1970-09-24,"1447","1970","M",29.4,NA
"1306","KAL",21381,"KLX","Meroles_suborbitalis",1970-10-04,"1025","1970","F",26.6,38.2
"1307","KAL",19882,"KLR","Meroles_suborbitalis",1970-05-26,"1424","1970","F",21.7,33.4
"1308","KAL",15545,"KLI","Meroles_suborbitalis",1969-12-16,"1817","1969",NA,35.4,NA
"1309","KAL",15632,"KLG","Meroles_suborbitalis",1969-12-23,"845","1969","J",29.5,NA
"1310","KAL",15651,"KLA","Meroles_suborbitalis",1969-12-26,"1729","1969","J",38,NA
"1311","KAL",15780,"KLA","Meroles_suborbitalis",1970-01-01,"1630","1970","M",32.8,37
"1312","KAL",18578,"KLA","Meroles_suborbitalis",1970-04-03,"924","1970","F",26.6,34.3
"1313","KAL",19854,"KLR","Meroles_suborbitalis",1970-05-26,"1323","1970","F",19,31.1
"1314","KAL",19984,"KLA","Meroles_suborbitalis",1970-07-03,"1140","1970","M",19,NA
"1315","KAL",19999,"KLL","Meroles_suborbitalis",1970-07-04,"1150","1970","M",18.8,36.4
"1316","KAL",20083,"KLL","Meroles_suborbitalis",1970-07-05,"1142","1970","M",20,NA
"1317","KAL",20834,"KLL","Meroles_suborbitalis",1970-09-10,"1230","1970","M",15,32.2
"1318","KAL",20873,"KLK","Meroles_suborbitalis",1970-09-12,"1216","1970","M",28.7,36.6
"1319","KAL",21349,"KLX","Meroles_suborbitalis",1970-10-03,"1130","1970","M",28.3,NA
"1320","KAL",17969,"KLI","Meroles_suborbitalis",1970-03-01,"930","1970","M",26.9,NA
"1321","KAL",15637,"KLA","Meroles_suborbitalis",1969-12-26,"1740","1969","J",37.8,NA
"1322","KAL",15801,"KLA","Meroles_suborbitalis",1970-01-01,"1704","1970","J",32.2,37.2
"1323","KAL",15918,"KLG","Meroles_suborbitalis",1970-01-04,"1721","1970","M",31.7,NA
"1324","KAL",16452,"KLA","Meroles_suborbitalis",1970-01-29,"834","1970","M",28,35.8
"1325","KAL",18274,"KLL","Meroles_suborbitalis",1970-03-12,"1021","1970","F",29.6,37.8
"1326","KAL",18320,"KLL","Meroles_suborbitalis",1970-03-12,"1110","1970","F",31,35.7
"1327","KAL",18630,"KLA","Meroles_suborbitalis",1970-04-04,"1224","1970","M",32.4,37.3
"1328","KAL",19259,"KLL","Meroles_suborbitalis",1970-05-10,"1330","1970","F",19.6,NA
"1329","KAL",20033,"KLL","Meroles_suborbitalis",1970-07-04,"1245","1970","M",20.8,NA
"1330","KAL",20038,"KLL","Meroles_suborbitalis",1970-07-05,"1125","1970","M",19.2,33.8
"1331","KAL",20081,"KLL","Meroles_suborbitalis",1970-07-05,"1125","1970","M",20.2,NA
"1332","KAL",17263,"KLA","Meroles_suborbitalis",1970-02-13,"920","1970","F",30,NA
"1333","KAL",15558,"KLI","Meroles_suborbitalis",1969-12-16,"1844","1969","J",34.8,NA
"1334","KAL",19967,"KLA","Meroles_suborbitalis",1970-07-02,"1203","1970","F",19.5,NA
"1335","KAL",15571,"KLI","Pedioplanis_lineoocellata",1969-12-17,"824","1969","M",29.2,36.7
"1336","KAL",15882,"KLG","Pedioplanis_lineoocellata",1970-01-04,"1001","1970","F",29.3,NA
"1337","KAL",16032,"KLD","Pedioplanis_lineoocellata",1970-01-09,"758","1970","F",30.4,NA
"1338","KAL",16517,"KLA","Pedioplanis_lineoocellata",1970-01-30,"838","1970","M",30.1,36.3
"1339","KAL",16524,"KLA","Pedioplanis_lineoocellata",1970-01-30,"1045","1970","F",34.3,NA
"1340","KAL",17124,"KLB","Pedioplanis_lineoocellata",1970-02-09,"902","1970","F",26,NA
"1341","KAL",17299,"KLA","Pedioplanis_lineoocellata",1970-02-13,"955","1970","J",32.4,NA
"1342","KAL",17530,NA,"Pedioplanis_lineoocellata",1970-02-21,"904","1970","F",29.2,36.4
"1343","KAL",17586,"KLT","Pedioplanis_lineoocellata",1970-02-21,"1015","1970",NA,32.4,40
"1344","KAL",17908,"KLG","Pedioplanis_lineoocellata",1970-02-26,"1037","1970","F",35,NA
"1345","KAL",18230,"KLL","Pedioplanis_lineoocellata",1970-03-11,"1011","1970","F",29.7,NA
"1346","KAL",18293,"KLL","Pedioplanis_lineoocellata",1970-03-11,"1755","1970",NA,34.3,NA
"1347","KAL",18439,"KLK","Pedioplanis_lineoocellata",1970-03-13,"940","1970","F",28.5,37.4
"1348","KAL",18609,"KLA","Pedioplanis_lineoocellata",1970-04-04,"1113","1970","F",31.4,37.3
"1349","KAL",18851,"KLT","Pedioplanis_lineoocellata",1970-04-16,"1014","1970",NA,30,NA
"1350","KAL",19624,"KLX","Pedioplanis_lineoocellata",1970-05-12,"1108","1970","M",22.9,32
"1351","KAL",20011,"KLA","Pedioplanis_lineoocellata",1970-07-03,"1407","1970","M",25.3,36.5
"1352","KAL",16806,NA,"Pedioplanis_lineoocellata",1970-02-04,"1404","1970",NA,28.5,36.4
"1353","KAL",16819,NA,"Pedioplanis_lineoocellata",1970-02-04,"1514","1970","F",28.7,34.7
"1354","KAL",16462,"KLA","Pedioplanis_lineoocellata",1970-01-29,"1028","1970","F",34.1,36.7
"1355","KAL",16807,NA,"Pedioplanis_lineoocellata",1970-02-04,"1407","1970",NA,29,39.1
"1356","KAL",16790,"KLL","Pedioplanis_lineoocellata",1970-02-04,"1355","1970","F",29.2,37
"1357","KAL",16040,"KLD","Pedioplanis_lineoocellata",1970-01-09,"1825","1970","F",37.1,38.7
"1358","KAL",18651,"KLA","Pedioplanis_lineoocellata",1970-04-04,"1740","1970","M",32.5,40.5
"1359","KAL",15784,"KLA","Pedioplanis_lineoocellata",1970-01-01,"1659","1970","M",33.2,40
"1360","KAL",15711,"KLB","Pedioplanis_lineoocellata",1969-12-28,"1346","1969","M",37.7,37.6
"1361","KAL",15752,"KLA","Pedioplanis_lineoocellata",1970-01-01,"1502","1970","M",31.4,39.2
"1362","KAL",15783,"KLA","Pedioplanis_lineoocellata",1970-01-01,"1659","1970","F",33.2,40
"1363","KAL",15788,"KLA","Pedioplanis_lineoocellata",1970-01-01,"1736","1970","M",31.8,NA
"1364","KAL",16779,NA,"Pedioplanis_lineoocellata",1970-02-04,"1138","1970","F",25.2,36.6
"1365","KAL",17623,"KLT","Pedioplanis_lineoocellata",1970-02-21,"1858","1970","M",33.4,34.7
"1366","KAL",19440,"KLK","Pedioplanis_lineoocellata",1970-05-13,"1302","1970","M",26.4,37.9
"1367","KAL",21517,"KLD","Pedioplanis_lineoocellata",1970-10-08,"1252","1970","M",24.5,NA
"1368","KAL",16009,"KLD","Pedioplanis_lineoocellata",1970-01-09,"840","1970","F",29.8,31.8
"1369","KAL",15717,"KLB","Pedioplanis_lineoocellata",1969-12-28,"1710","1969","F",38,38.7
"1370","KAL",15718,"KLB","Pedioplanis_lineoocellata",1969-12-28,"1714","1969","M",36.2,40.7
"1371","KAL",15835,"KLA","Pedioplanis_lineoocellata",1970-01-02,"1045","1970","M",26.6,NA
"1372","KAL",16665,"KLB","Pedioplanis_lineoocellata",1970-02-02,"953","1970",NA,29.4,39.9
"1373","KAL",17444,"KLT","Pedioplanis_lineoocellata",1970-02-20,"930","1970","F",30.1,NA
"1374","KAL",16641,"KLB","Pedioplanis_lineoocellata",1970-02-01,"1120","1970","M",32.7,38.6
"1375","KAL",16668,"KLB","Pedioplanis_lineoocellata",1970-02-02,"1110","1970",NA,30.8,38.1
"1376","KAL",15811,"KLA","Pedioplanis_lineoocellata",1970-01-02,"938","1970","M",24.6,NA
"1377","KAL",17595,"KLT","Pedioplanis_lineoocellata",1970-02-21,"1130","1970","F",33.7,38.9
"1378","KAL",20641,"KLT","Pedioplanis_lineoocellata",1970-08-19,"1448","1970","M",26.7,36.3
"1379","KAL",21166,"KLT","Pedioplanis_lineoocellata",1970-09-26,"1044","1970","F",24,NA
"1380","KAL",16225,"KLT","Pedioplanis_lineoocellata",1970-01-24,"917","1970","F",30.7,NA
"1381","KAL",16936,"KLK","Pedioplanis_lineoocellata",1970-02-05,"1720","1970",NA,31,NA
"1382","KAL",17451,"KLT","Pedioplanis_lineoocellata",1970-02-20,"1015","1970","F",31.7,NA
"1383","KAL",17148,"KLB","Pedioplanis_lineoocellata",1970-02-09,"1015","1970",NA,30.6,37.4
"1384","KAL",15662,"KLB","Pedioplanis_lineoocellata",1969-12-28,"1337","1969","M",38,NA
"1385","KAL",15666,"KLB","Pedioplanis_lineoocellata",1969-12-28,"1414","1969","M",37.6,NA
"1386","KAL",15668,"KLB","Pedioplanis_lineoocellata",1969-12-28,"1428","1969","M",37.2,38.2
"1387","KAL",15705,"KLB","Pedioplanis_lineoocellata",1969-12-28,"1136","1969","F",34.9,NA
"1388","KAL",15719,"KLB","Pedioplanis_lineoocellata",1969-12-28,"1724","1969","F",36.9,39.5
"1389","KAL",16251,"KLT","Pedioplanis_lineoocellata",1970-01-23,"1821","1970","M",35,36.4
"1390","KAL",16408,"KLG","Pedioplanis_lineoocellata",1970-01-27,"1155","1970","M",33.5,NA
"1391","KAL",16663,"KLB","Pedioplanis_lineoocellata",1970-02-02,"935","1970","M",28.9,38.3
"1392","KAL",16816,"KLL","Pedioplanis_lineoocellata",1970-02-04,"1453","1970","F",29.9,36.3
"1393","KAL",16832,"KLL","Pedioplanis_lineoocellata",1970-02-04,"1441","1970",NA,28.7,36.6
"1394","KAL",16941,"KLK","Pedioplanis_lineoocellata",1970-02-05,"1749","1970","M",31.7,37.5
"1395","KAL",17429,"KLT","Pedioplanis_lineoocellata",1970-02-20,"837","1970","F",27.7,33
"1396","KAL",17804,"KLD","Pedioplanis_lineoocellata",1970-02-24,"1050","1970","M",31.9,39
"1397","KAL",17827,"KLD","Pedioplanis_lineoocellata",1970-02-24,"1053","1970","M",31.3,39.9
"1398","KAL",17965,NA,"Pedioplanis_lineoocellata",1970-03-01,"803","1970","F",23.3,33.9
"1399","KAL",18267,"KLL","Pedioplanis_lineoocellata",1970-03-11,"1152","1970","F",34.6,36.7
"1400","KAL",18309,"KLL","Pedioplanis_lineoocellata",1970-03-11,"951","1970","M",27.8,37.8
"1401","KAL",18650,"KLA","Pedioplanis_lineoocellata",1970-04-04,"1730","1970","F",32.6,37
"1402","KAL",19032,"KLD","Pedioplanis_lineoocellata",1970-04-21,"1148","1970","F",24.6,36.2
"1403","KAL",20531,"KLX","Pedioplanis_lineoocellata",1970-08-14,"1450","1970","F",28.9,36.9
"1404","KAL",21170,"KLT","Pedioplanis_lineoocellata",1970-09-26,"1155","1970","M",29,37.4
"1405","KAL",21176,"KLT","Pedioplanis_lineoocellata",1970-09-26,"1222","1970","M",30.3,NA
"1406","KAL",21508,"KLD","Pedioplanis_lineoocellata",1970-10-08,"1205","1970","M",22.9,35
"1407","KAL",21518,"KLD","Pedioplanis_lineoocellata",1970-10-08,"1259","1970","M",23.5,34.8
"1408","KAL",21584,"KLG","Pedioplanis_lineoocellata",1970-10-11,"1151","1970","F",26.2,37.2
"1409","KAL",15231,"KLI","Pedioplanis_lineoocellata",1969-12-04,"930","1969","M",32.6,37
"1410","KAL",15853,"KLA","Pedioplanis_lineoocellata",1970-01-02,"1715","1970","M",32.4,37.5
"1411","KAL",19443,"KLK","Pedioplanis_lineoocellata",1970-05-13,"1344","1970","F",26.2,36.9
"1412","KAL",21172,"KLT","Pedioplanis_lineoocellata",1970-09-26,"1205","1970","M",30,38.2
"1413","KAL",21298,"KLX","Pedioplanis_lineoocellata",1970-10-02,"1111","1970","F",24.7,35.7
