Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,12045,1964,03,13,38.3,1,Y
IDCJAC0010,12045,1964,03,14,41.1,1,Y
IDCJAC0010,12045,1964,03,15,40.1,1,Y
IDCJAC0010,12045,1964,03,16,41.7,1,Y
IDCJAC0010,12045,1964,03,17,41.7,1,Y
IDCJAC0010,12045,1964,03,18,41.7,1,Y
IDCJAC0010,12045,1964,03,19,23.9,1,Y
IDCJAC0010,12045,1964,03,20,28.9,1,Y
IDCJAC0010,12045,1964,03,21,35.0,1,Y
IDCJAC0010,12045,1964,03,22,24.4,1,Y
IDCJAC0010,12045,1964,03,23,25.6,1,Y
IDCJAC0010,12045,1964,03,24,26.7,1,Y
IDCJAC0010,12045,1964,03,25,33.9,1,Y
IDCJAC0010,12045,1964,03,26,35.2,1,Y
IDCJAC0010,12045,1964,03,27,35.9,1,Y
IDCJAC0010,12045,1964,03,28,36.1,1,Y
IDCJAC0010,12045,1964,03,29,24.4,1,Y
IDCJAC0010,12045,1964,03,30,28.3,1,Y
IDCJAC0010,12045,1964,03,31,31.1,1,Y
IDCJAC0010,12045,1964,04,01,35.6,1,Y
IDCJAC0010,12045,1964,04,02,35.0,1,Y
IDCJAC0010,12045,1964,04,03,32.2,1,Y
IDCJAC0010,12045,1964,04,04,30.3,1,Y
IDCJAC0010,12045,1964,04,05,32.7,1,Y
IDCJAC0010,12045,1964,04,06,26.7,1,Y
IDCJAC0010,12045,1964,04,07,21.7,1,Y
IDCJAC0010,12045,1964,04,08,22.8,1,Y
IDCJAC0010,12045,1964,04,09,22.8,1,Y
IDCJAC0010,12045,1964,04,10,28.6,1,Y
IDCJAC0010,12045,1964,04,11,,,
IDCJAC0010,12045,1964,04,12,20.0,,Y
IDCJAC0010,12045,1964,04,13,23.9,1,Y
IDCJAC0010,12045,1964,04,14,23.9,1,Y
IDCJAC0010,12045,1964,04,15,25.6,1,Y
IDCJAC0010,12045,1964,04,16,25.6,1,Y
IDCJAC0010,12045,1964,04,17,27.2,1,Y
IDCJAC0010,12045,1964,04,18,23.5,1,Y
IDCJAC0010,12045,1964,04,19,23.1,1,Y
IDCJAC0010,12045,1964,04,20,24.4,1,Y
IDCJAC0010,12045,1964,04,21,28.3,1,Y
IDCJAC0010,12045,1964,04,22,30.7,1,Y
IDCJAC0010,12045,1964,04,23,22.8,1,Y
IDCJAC0010,12045,1964,04,24,23.3,1,Y
IDCJAC0010,12045,1964,04,25,21.2,1,Y
IDCJAC0010,12045,1964,04,26,15.0,1,Y
IDCJAC0010,12045,1964,04,27,14.4,1,Y
IDCJAC0010,12045,1964,04,28,20.6,1,Y
IDCJAC0010,12045,1964,04,29,19.6,1,Y
IDCJAC0010,12045,1964,04,30,21.2,1,Y
IDCJAC0010,12045,1964,05,01,20.6,1,Y
IDCJAC0010,12045,1964,05,02,17.2,1,Y
IDCJAC0010,12045,1964,05,03,20.4,1,Y
IDCJAC0010,12045,1964,05,04,23.9,1,Y
IDCJAC0010,12045,1964,05,05,22.2,1,Y
IDCJAC0010,12045,1964,05,06,26.3,1,Y
IDCJAC0010,12045,1964,05,07,23.3,1,Y
IDCJAC0010,12045,1964,05,08,26.7,1,Y
IDCJAC0010,12045,1964,05,09,27.2,1,Y
IDCJAC0010,12045,1964,05,10,27.2,1,Y
IDCJAC0010,12045,1964,05,11,23.3,1,Y
IDCJAC0010,12045,1964,05,12,23.9,1,Y
IDCJAC0010,12045,1964,05,13,25.0,1,Y
IDCJAC0010,12045,1964,05,14,26.1,1,Y
IDCJAC0010,12045,1964,05,15,25.0,1,Y
IDCJAC0010,12045,1964,05,16,26.4,1,Y
IDCJAC0010,12045,1964,05,17,,,
IDCJAC0010,12045,1964,05,18,27.2,,Y
IDCJAC0010,12045,1964,05,19,27.8,1,Y
IDCJAC0010,12045,1964,05,20,28.3,1,Y
IDCJAC0010,12045,1964,05,21,23.9,1,Y
IDCJAC0010,12045,1964,05,22,27.2,1,Y
IDCJAC0010,12045,1964,05,23,28.6,1,Y
IDCJAC0010,12045,1964,05,24,21.2,1,Y
IDCJAC0010,12045,1964,05,25,14.2,1,Y
IDCJAC0010,12045,1964,05,26,14.4,1,Y
IDCJAC0010,12045,1964,05,27,15.6,1,Y
IDCJAC0010,12045,1964,05,28,18.9,1,Y
IDCJAC0010,12045,1964,05,29,13.3,1,Y
IDCJAC0010,12045,1964,05,30,13.3,1,Y
IDCJAC0010,12045,1964,05,31,13.2,1,Y
IDCJAC0010,12045,1964,06,01,15.2,1,Y
IDCJAC0010,12045,1964,06,02,16.7,1,Y
IDCJAC0010,12045,1964,06,03,18.3,1,Y
IDCJAC0010,12045,1964,06,04,20.0,1,Y
IDCJAC0010,12045,1964,06,05,18.3,1,Y
IDCJAC0010,12045,1964,06,06,17.5,1,Y
IDCJAC0010,12045,1964,06,07,23.3,1,Y
IDCJAC0010,12045,1964,06,08,22.8,1,Y
IDCJAC0010,12045,1964,06,09,22.8,1,Y
IDCJAC0010,12045,1964,06,10,21.7,1,Y
IDCJAC0010,12045,1964,06,11,20.6,1,Y
IDCJAC0010,12045,1964,06,12,21.7,1,Y
IDCJAC0010,12045,1964,06,13,21.7,1,Y
IDCJAC0010,12045,1964,06,14,21.7,1,Y
IDCJAC0010,12045,1964,06,15,23.3,1,Y
IDCJAC0010,12045,1964,06,16,17.8,1,Y
IDCJAC0010,12045,1964,06,17,16.1,1,Y
IDCJAC0010,12045,1964,06,18,14.4,1,Y
IDCJAC0010,12045,1964,06,19,16.1,1,Y
IDCJAC0010,12045,1964,06,20,19.4,1,Y
IDCJAC0010,12045,1964,06,21,19.4,1,Y
IDCJAC0010,12045,1964,06,22,17.2,1,Y
IDCJAC0010,12045,1964,06,23,20.0,1,Y
IDCJAC0010,12045,1964,06,24,18.9,1,Y
IDCJAC0010,12045,1964,06,25,18.9,1,Y
IDCJAC0010,12045,1964,06,26,20.6,1,Y
IDCJAC0010,12045,1964,06,27,16.5,1,Y
IDCJAC0010,12045,1964,06,28,17.1,1,Y
IDCJAC0010,12045,1964,06,29,18.3,1,Y
IDCJAC0010,12045,1964,06,30,18.9,1,Y
IDCJAC0010,12045,1964,07,01,12.8,1,Y
IDCJAC0010,12045,1964,07,02,12.8,1,Y
IDCJAC0010,12045,1964,07,03,15.0,1,Y
IDCJAC0010,12045,1964,07,04,16.7,1,Y
IDCJAC0010,12045,1964,07,05,16.1,1,Y
IDCJAC0010,12045,1964,07,06,18.3,1,Y
IDCJAC0010,12045,1964,07,07,21.1,1,Y
IDCJAC0010,12045,1964,07,08,18.9,1,Y
IDCJAC0010,12045,1964,07,09,15.0,1,Y
IDCJAC0010,12045,1964,07,10,18.1,1,Y
IDCJAC0010,12045,1964,07,11,21.1,1,Y
IDCJAC0010,12045,1964,07,12,20.0,1,Y
IDCJAC0010,12045,1964,07,13,22.2,1,Y
IDCJAC0010,12045,1964,07,14,21.7,1,Y
IDCJAC0010,12045,1964,07,15,20.3,1,Y
IDCJAC0010,12045,1964,07,16,19.4,1,Y
IDCJAC0010,12045,1964,07,17,25.6,1,Y
IDCJAC0010,12045,1964,07,18,18.9,1,Y
IDCJAC0010,12045,1964,07,19,15.7,1,Y
IDCJAC0010,12045,1964,07,20,20.6,1,Y
IDCJAC0010,12045,1964,07,21,25.6,1,Y
IDCJAC0010,12045,1964,07,22,17.8,1,Y
IDCJAC0010,12045,1964,07,23,16.7,1,Y
IDCJAC0010,12045,1964,07,24,19.4,1,Y
IDCJAC0010,12045,1964,07,25,25.6,1,Y
IDCJAC0010,12045,1964,07,26,23.3,1,Y
IDCJAC0010,12045,1964,07,27,17.2,1,Y
IDCJAC0010,12045,1964,07,28,25.0,1,Y
IDCJAC0010,12045,1964,07,29,18.9,1,Y
IDCJAC0010,12045,1964,07,30,20.6,1,Y
IDCJAC0010,12045,1964,07,31,20.8,1,Y
IDCJAC0010,12045,1964,08,01,20.4,1,Y
IDCJAC0010,12045,1964,08,02,23.3,1,Y
IDCJAC0010,12045,1964,08,03,25.0,1,Y
IDCJAC0010,12045,1964,08,04,25.0,1,Y
IDCJAC0010,12045,1964,08,05,16.1,1,Y
IDCJAC0010,12045,1964,08,06,21.7,1,Y
IDCJAC0010,12045,1964,08,07,19.2,1,Y
IDCJAC0010,12045,1964,08,08,16.1,1,Y
IDCJAC0010,12045,1964,08,09,16.8,1,Y
IDCJAC0010,12045,1964,08,10,18.6,1,Y
IDCJAC0010,12045,1964,08,11,21.7,1,Y
IDCJAC0010,12045,1964,08,12,19.4,1,Y
IDCJAC0010,12045,1964,08,13,17.2,1,Y
IDCJAC0010,12045,1964,08,14,16.5,1,Y
IDCJAC0010,12045,1964,08,15,18.9,1,Y
IDCJAC0010,12045,1964,08,16,20.5,1,Y
IDCJAC0010,12045,1964,08,17,22.7,1,Y
IDCJAC0010,12045,1964,08,18,19.4,1,Y
IDCJAC0010,12045,1964,08,19,26.9,1,Y
IDCJAC0010,12045,1964,08,20,24.4,1,Y
IDCJAC0010,12045,1964,08,21,23.1,1,Y
IDCJAC0010,12045,1964,08,22,19.3,1,Y
IDCJAC0010,12045,1964,08,23,18.8,1,Y
IDCJAC0010,12045,1964,08,24,18.2,1,Y
IDCJAC0010,12045,1964,08,25,18.2,1,Y
IDCJAC0010,12045,1964,08,26,21.1,1,Y
IDCJAC0010,12045,1964,08,27,20.3,1,Y
IDCJAC0010,12045,1964,08,28,18.3,1,Y
IDCJAC0010,12045,1964,08,29,17.9,1,Y
IDCJAC0010,12045,1964,08,30,20.7,1,Y
IDCJAC0010,12045,1964,08,31,20.4,1,Y
IDCJAC0010,12045,1964,09,01,25.6,1,Y
IDCJAC0010,12045,1964,09,02,24.0,1,Y
IDCJAC0010,12045,1964,09,03,19.9,1,Y
IDCJAC0010,12045,1964,09,04,14.7,1,Y
IDCJAC0010,12045,1964,09,05,20.3,1,Y
IDCJAC0010,12045,1964,09,06,19.4,1,Y
IDCJAC0010,12045,1964,09,07,,,
IDCJAC0010,12045,1964,09,08,17.9,,Y
IDCJAC0010,12045,1964,09,09,20.0,1,Y
IDCJAC0010,12045,1964,09,10,21.6,1,Y
IDCJAC0010,12045,1964,09,11,25.8,1,Y
IDCJAC0010,12045,1964,09,12,28.8,1,Y
IDCJAC0010,12045,1964,09,13,30.0,1,Y
IDCJAC0010,12045,1964,09,14,26.7,1,Y
IDCJAC0010,12045,1964,09,15,20.1,1,Y
IDCJAC0010,12045,1964,09,16,19.4,1,Y
IDCJAC0010,12045,1964,09,17,24.2,1,Y
IDCJAC0010,12045,1964,09,18,28.8,1,Y
IDCJAC0010,12045,1964,09,19,,,
IDCJAC0010,12045,1964,09,20,,,
IDCJAC0010,12045,1964,09,21,,,
IDCJAC0010,12045,1964,09,22,20.0,,Y
IDCJAC0010,12045,1964,09,23,24.4,1,Y
IDCJAC0010,12045,1964,09,24,26.8,1,Y
IDCJAC0010,12045,1964,09,25,16.1,1,Y
IDCJAC0010,12045,1964,09,26,19.9,1,Y
IDCJAC0010,12045,1964,09,27,17.2,1,Y
IDCJAC0010,12045,1964,09,28,20.0,1,Y
IDCJAC0010,12045,1964,09,29,25.1,1,Y
IDCJAC0010,12045,1964,09,30,22.8,1,Y
IDCJAC0010,12045,1964,10,01,19.2,1,Y
IDCJAC0010,12045,1964,10,02,20.3,1,Y
IDCJAC0010,12045,1964,10,03,28.5,1,Y
IDCJAC0010,12045,1964,10,04,24.6,1,Y
IDCJAC0010,12045,1964,10,05,20.0,1,Y
IDCJAC0010,12045,1964,10,06,17.8,1,Y
IDCJAC0010,12045,1964,10,07,20.0,1,Y
IDCJAC0010,12045,1964,10,08,27.8,1,Y
IDCJAC0010,12045,1964,10,09,17.2,1,Y
IDCJAC0010,12045,1964,10,10,21.1,1,Y
IDCJAC0010,12045,1964,10,11,25.1,1,Y
IDCJAC0010,12045,1964,10,12,25.0,1,Y
IDCJAC0010,12045,1964,10,13,25.6,1,Y
IDCJAC0010,12045,1964,10,14,27.7,1,Y
IDCJAC0010,12045,1964,10,15,26.7,1,Y
IDCJAC0010,12045,1964,10,16,26.7,1,Y
IDCJAC0010,12045,1964,10,17,27.4,1,Y
IDCJAC0010,12045,1964,10,18,29.0,1,Y
IDCJAC0010,12045,1964,10,19,31.6,1,Y
IDCJAC0010,12045,1964,10,20,35.7,1,Y
IDCJAC0010,12045,1964,10,21,33.9,1,Y
IDCJAC0010,12045,1964,10,22,19.6,1,Y
IDCJAC0010,12045,1964,10,23,20.6,1,Y
IDCJAC0010,12045,1964,10,24,23.5,1,Y
IDCJAC0010,12045,1964,10,25,30.7,1,Y
IDCJAC0010,12045,1964,10,26,33.3,1,Y
IDCJAC0010,12045,1964,10,27,30.6,1,Y
IDCJAC0010,12045,1964,10,28,20.6,1,Y
IDCJAC0010,12045,1964,10,29,21.1,1,Y
IDCJAC0010,12045,1964,10,30,26.7,1,Y
IDCJAC0010,12045,1964,10,31,,,
IDCJAC0010,12045,1964,11,01,22.9,,Y
IDCJAC0010,12045,1964,11,02,21.7,1,Y
IDCJAC0010,12045,1964,11,03,22.8,1,Y
IDCJAC0010,12045,1964,11,04,27.7,1,Y
IDCJAC0010,12045,1964,11,05,30.6,1,Y
IDCJAC0010,12045,1964,11,06,33.3,1,Y
IDCJAC0010,12045,1964,11,07,34.3,1,Y
IDCJAC0010,12045,1964,11,08,27.8,1,Y
IDCJAC0010,12045,1964,11,09,30.0,1,Y
IDCJAC0010,12045,1964,11,10,31.3,1,Y
IDCJAC0010,12045,1964,11,11,34.4,1,Y
IDCJAC0010,12045,1964,11,12,33.3,1,Y
IDCJAC0010,12045,1964,11,13,35.0,1,Y
IDCJAC0010,12045,1964,11,14,30.3,1,Y
IDCJAC0010,12045,1964,11,15,37.3,1,Y
IDCJAC0010,12045,1964,11,16,33.4,1,Y
IDCJAC0010,12045,1964,11,17,23.9,1,Y
IDCJAC0010,12045,1964,11,18,27.9,1,Y
IDCJAC0010,12045,1964,11,19,30.0,1,Y
IDCJAC0010,12045,1964,11,20,32.2,1,Y
IDCJAC0010,12045,1964,11,21,26.3,1,Y
IDCJAC0010,12045,1964,11,22,32.6,1,Y
IDCJAC0010,12045,1964,11,23,37.8,1,Y
IDCJAC0010,12045,1964,11,24,37.2,1,Y
IDCJAC0010,12045,1964,11,25,34.4,1,Y
IDCJAC0010,12045,1964,11,26,30.3,1,Y
IDCJAC0010,12045,1964,11,27,34.4,1,Y
IDCJAC0010,12045,1964,11,28,38.7,1,Y
IDCJAC0010,12045,1964,11,29,31.1,1,Y
IDCJAC0010,12045,1964,11,30,27.2,1,Y
IDCJAC0010,12045,1964,12,01,27.7,1,Y
IDCJAC0010,12045,1964,12,02,30.6,1,Y
IDCJAC0010,12045,1964,12,03,32.2,1,Y
IDCJAC0010,12045,1964,12,04,37.8,1,Y
IDCJAC0010,12045,1964,12,05,39.3,1,Y
IDCJAC0010,12045,1964,12,06,40.6,1,Y
IDCJAC0010,12045,1964,12,07,33.9,1,Y
IDCJAC0010,12045,1964,12,08,27.2,1,Y
IDCJAC0010,12045,1964,12,09,28.3,1,Y
IDCJAC0010,12045,1964,12,10,33.9,1,Y
IDCJAC0010,12045,1964,12,11,39.4,1,Y
IDCJAC0010,12045,1964,12,12,39.3,1,Y
IDCJAC0010,12045,1964,12,13,36.1,1,Y
IDCJAC0010,12045,1964,12,14,37.8,1,Y
IDCJAC0010,12045,1964,12,15,33.9,1,Y
IDCJAC0010,12045,1964,12,16,35.0,1,Y
IDCJAC0010,12045,1964,12,17,36.7,1,Y
IDCJAC0010,12045,1964,12,18,37.2,1,Y
IDCJAC0010,12045,1964,12,19,32.7,1,Y
IDCJAC0010,12045,1964,12,20,26.0,1,Y
IDCJAC0010,12045,1964,12,21,29.2,1,Y
IDCJAC0010,12045,1964,12,22,36.1,1,Y
IDCJAC0010,12045,1964,12,23,33.5,1,Y
IDCJAC0010,12045,1964,12,24,27.4,1,Y
IDCJAC0010,12045,1964,12,25,33.9,1,Y
IDCJAC0010,12045,1964,12,26,34.2,1,Y
IDCJAC0010,12045,1964,12,27,36.1,1,Y
IDCJAC0010,12045,1964,12,28,31.7,1,Y
IDCJAC0010,12045,1964,12,29,35.0,1,Y
IDCJAC0010,12045,1964,12,30,35.6,1,Y
IDCJAC0010,12045,1964,12,31,37.8,1,Y
IDCJAC0010,12045,1965,01,01,37.2,1,Y
IDCJAC0010,12045,1965,01,02,36.0,1,Y
IDCJAC0010,12045,1965,01,03,35.7,1,Y
IDCJAC0010,12045,1965,01,04,36.1,1,Y
IDCJAC0010,12045,1965,01,05,39.4,1,Y
IDCJAC0010,12045,1965,01,06,40.6,1,Y
IDCJAC0010,12045,1965,01,07,41.7,1,Y
IDCJAC0010,12045,1965,01,08,42.2,1,Y
IDCJAC0010,12045,1965,01,09,41.7,1,Y
IDCJAC0010,12045,1965,01,10,33.2,1,Y
IDCJAC0010,12045,1965,01,11,34.4,1,Y
IDCJAC0010,12045,1965,01,12,33.9,1,Y
IDCJAC0010,12045,1965,01,13,38.3,1,Y
IDCJAC0010,12045,1965,01,14,40.0,1,Y
IDCJAC0010,12045,1965,01,15,40.7,1,Y
IDCJAC0010,12045,1965,01,16,33.4,1,Y
IDCJAC0010,12045,1965,01,17,33.4,1,Y
IDCJAC0010,12045,1965,01,18,31.7,1,Y
IDCJAC0010,12045,1965,01,19,32.2,1,Y
IDCJAC0010,12045,1965,01,20,33.1,1,Y
IDCJAC0010,12045,1965,01,21,34.9,1,Y
IDCJAC0010,12045,1965,01,22,38.7,1,Y
IDCJAC0010,12045,1965,01,23,41.0,1,Y
IDCJAC0010,12045,1965,01,24,40.4,1,Y
IDCJAC0010,12045,1965,01,25,42.7,1,Y
IDCJAC0010,12045,1965,01,26,42.5,1,Y
IDCJAC0010,12045,1965,01,27,32.2,1,Y
IDCJAC0010,12045,1965,01,28,29.4,1,Y
IDCJAC0010,12045,1965,01,29,31.5,1,Y
IDCJAC0010,12045,1965,01,30,35.8,1,Y
IDCJAC0010,12045,1965,01,31,41.7,1,Y
IDCJAC0010,12045,1965,02,01,38.1,1,Y
IDCJAC0010,12045,1965,02,02,34.4,1,Y
IDCJAC0010,12045,1965,02,03,32.3,1,Y
IDCJAC0010,12045,1965,02,04,33.9,1,Y
IDCJAC0010,12045,1965,02,05,38.3,1,Y
IDCJAC0010,12045,1965,02,06,40.0,1,Y
IDCJAC0010,12045,1965,02,07,40.2,1,Y
IDCJAC0010,12045,1965,02,08,40.6,1,Y
IDCJAC0010,12045,1965,02,09,35.1,1,Y
IDCJAC0010,12045,1965,02,10,38.6,1,Y
IDCJAC0010,12045,1965,02,11,39.6,1,Y
IDCJAC0010,12045,1965,02,12,39.7,1,Y
IDCJAC0010,12045,1965,02,13,41.6,1,Y
IDCJAC0010,12045,1965,02,14,40.3,1,Y
IDCJAC0010,12045,1965,02,15,37.8,1,Y
IDCJAC0010,12045,1965,02,16,35.6,1,Y
IDCJAC0010,12045,1965,02,17,41.2,1,Y
IDCJAC0010,12045,1965,02,18,37.2,1,Y
IDCJAC0010,12045,1965,02,19,38.4,1,Y
IDCJAC0010,12045,1965,02,20,40.2,1,Y
IDCJAC0010,12045,1965,02,21,23.3,1,Y
IDCJAC0010,12045,1965,02,22,31.8,1,Y
IDCJAC0010,12045,1965,02,23,34.6,1,Y
IDCJAC0010,12045,1965,02,24,39.5,1,Y
IDCJAC0010,12045,1965,02,25,40.4,1,Y
IDCJAC0010,12045,1965,02,26,38.3,1,Y
IDCJAC0010,12045,1965,02,27,40.0,1,Y
IDCJAC0010,12045,1965,02,28,42.2,1,Y
IDCJAC0010,12045,1965,03,01,42.8,1,Y
IDCJAC0010,12045,1965,03,02,41.9,1,Y
IDCJAC0010,12045,1965,03,03,32.9,1,Y
IDCJAC0010,12045,1965,03,04,37.8,1,Y
IDCJAC0010,12045,1965,03,05,39.7,1,Y
IDCJAC0010,12045,1965,03,06,31.1,1,Y
IDCJAC0010,12045,1965,03,07,31.6,1,Y
IDCJAC0010,12045,1965,03,08,32.2,1,Y
IDCJAC0010,12045,1965,03,09,33.3,1,Y
IDCJAC0010,12045,1965,03,10,36.2,1,Y
IDCJAC0010,12045,1965,03,11,25.0,1,Y
IDCJAC0010,12045,1965,03,12,20.7,1,Y
IDCJAC0010,12045,1965,03,13,26.8,1,Y
IDCJAC0010,12045,1965,03,14,34.1,1,Y
IDCJAC0010,12045,1965,03,15,31.7,1,Y
IDCJAC0010,12045,1965,03,16,34.9,1,Y
IDCJAC0010,12045,1965,03,17,28.3,1,Y
IDCJAC0010,12045,1965,03,18,26.8,1,Y
IDCJAC0010,12045,1965,03,19,26.1,1,Y
IDCJAC0010,12045,1965,03,20,25.2,1,Y
IDCJAC0010,12045,1965,03,21,22.2,1,Y
IDCJAC0010,12045,1965,03,22,27.3,1,Y
IDCJAC0010,12045,1965,03,23,31.1,1,Y
IDCJAC0010,12045,1965,03,24,31.4,1,Y
IDCJAC0010,12045,1965,03,25,34.2,1,Y
IDCJAC0010,12045,1965,03,26,36.1,1,Y
IDCJAC0010,12045,1965,03,27,37.3,1,Y
IDCJAC0010,12045,1965,03,28,35.1,1,Y
IDCJAC0010,12045,1965,03,29,37.8,1,Y
IDCJAC0010,12045,1965,03,30,36.7,1,Y
IDCJAC0010,12045,1965,03,31,38.1,1,Y
IDCJAC0010,12045,1965,04,01,38.4,1,Y
IDCJAC0010,12045,1965,04,02,37.2,1,Y
IDCJAC0010,12045,1965,04,03,34.0,1,Y
IDCJAC0010,12045,1965,04,04,23.5,1,Y
IDCJAC0010,12045,1965,04,05,25.6,1,Y
IDCJAC0010,12045,1965,04,06,30.9,1,Y
IDCJAC0010,12045,1965,04,07,33.5,1,Y
IDCJAC0010,12045,1965,04,08,34.5,1,Y
IDCJAC0010,12045,1965,04,09,27.7,1,Y
IDCJAC0010,12045,1965,04,10,27.2,1,Y
IDCJAC0010,12045,1965,04,11,34.3,1,Y
IDCJAC0010,12045,1965,04,12,31.8,1,Y
IDCJAC0010,12045,1965,04,13,27.7,1,Y
IDCJAC0010,12045,1965,04,14,26.6,1,Y
IDCJAC0010,12045,1965,04,15,24.4,1,Y
IDCJAC0010,12045,1965,04,16,23.9,1,Y
IDCJAC0010,12045,1965,04,17,23.9,1,Y
IDCJAC0010,12045,1965,04,18,24.8,1,Y
IDCJAC0010,12045,1965,04,19,,,
IDCJAC0010,12045,1965,04,20,32.8,,Y
IDCJAC0010,12045,1965,04,21,32.8,1,Y
IDCJAC0010,12045,1965,04,22,30.6,1,Y
IDCJAC0010,12045,1965,04,23,28.0,1,Y
IDCJAC0010,12045,1965,04,24,23.9,1,Y
IDCJAC0010,12045,1965,04,25,25.6,1,Y
IDCJAC0010,12045,1965,04,26,26.6,1,Y
IDCJAC0010,12045,1965,04,27,25.6,1,Y
IDCJAC0010,12045,1965,04,28,28.8,1,Y
IDCJAC0010,12045,1965,04,29,29.6,1,Y
IDCJAC0010,12045,1965,04,30,30.1,1,Y
IDCJAC0010,12045,1965,05,01,32.3,1,Y
IDCJAC0010,12045,1965,05,02,24.4,1,Y
IDCJAC0010,12045,1965,05,03,21.2,1,Y
IDCJAC0010,12045,1965,05,04,24.8,1,Y
IDCJAC0010,12045,1965,05,05,23.8,1,Y
IDCJAC0010,12045,1965,05,06,20.9,1,Y
IDCJAC0010,12045,1965,05,07,22.7,1,Y
IDCJAC0010,12045,1965,05,08,27.1,1,Y
IDCJAC0010,12045,1965,05,09,18.6,1,Y
IDCJAC0010,12045,1965,05,10,19.2,1,Y
IDCJAC0010,12045,1965,05,11,23.7,1,Y
IDCJAC0010,12045,1965,05,12,24.9,1,Y
IDCJAC0010,12045,1965,05,13,21.0,1,Y
IDCJAC0010,12045,1965,05,14,27.4,1,Y
IDCJAC0010,12045,1965,05,15,24.1,1,Y
IDCJAC0010,12045,1965,05,16,20.1,1,Y
IDCJAC0010,12045,1965,05,17,19.7,1,Y
IDCJAC0010,12045,1965,05,18,20.6,1,Y
IDCJAC0010,12045,1965,05,19,20.6,1,Y
IDCJAC0010,12045,1965,05,20,21.4,1,Y
IDCJAC0010,12045,1965,05,21,23.5,1,Y
IDCJAC0010,12045,1965,05,22,25.4,1,Y
IDCJAC0010,12045,1965,05,23,26.7,1,Y
IDCJAC0010,12045,1965,05,24,24.6,1,Y
IDCJAC0010,12045,1965,05,25,26.8,1,Y
IDCJAC0010,12045,1965,05,26,27.9,1,Y
IDCJAC0010,12045,1965,05,27,27.8,1,Y
IDCJAC0010,12045,1965,05,28,22.8,1,Y
IDCJAC0010,12045,1965,05,29,18.1,1,Y
IDCJAC0010,12045,1965,05,30,13.1,1,Y
IDCJAC0010,12045,1965,05,31,15.6,1,Y
IDCJAC0010,12045,1965,06,01,17.3,1,Y
IDCJAC0010,12045,1965,06,02,16.3,1,Y
IDCJAC0010,12045,1965,06,03,21.2,1,Y
IDCJAC0010,12045,1965,06,04,24.6,1,Y
IDCJAC0010,12045,1965,06,05,27.7,1,Y
IDCJAC0010,12045,1965,06,06,23.3,1,Y
IDCJAC0010,12045,1965,06,07,11.6,1,Y
IDCJAC0010,12045,1965,06,08,11.7,1,Y
IDCJAC0010,12045,1965,06,09,13.7,1,Y
IDCJAC0010,12045,1965,06,10,18.4,1,Y
IDCJAC0010,12045,1965,06,11,23.3,1,Y
IDCJAC0010,12045,1965,06,12,25.5,1,Y
IDCJAC0010,12045,1965,06,13,26.0,1,Y
IDCJAC0010,12045,1965,06,14,18.3,1,Y
IDCJAC0010,12045,1965,06,15,21.6,1,Y
IDCJAC0010,12045,1965,06,16,22.9,1,Y
IDCJAC0010,12045,1965,06,17,22.2,1,Y
IDCJAC0010,12045,1965,06,18,21.9,1,Y
IDCJAC0010,12045,1965,06,19,19.4,1,Y
IDCJAC0010,12045,1965,06,20,19.3,1,Y
IDCJAC0010,12045,1965,06,21,13.8,1,Y
IDCJAC0010,12045,1965,06,22,12.6,1,Y
IDCJAC0010,12045,1965,06,23,15.1,1,Y
IDCJAC0010,12045,1965,06,24,13.3,1,Y
IDCJAC0010,12045,1965,06,25,16.1,1,Y
IDCJAC0010,12045,1965,06,26,20.9,1,Y
IDCJAC0010,12045,1965,06,27,14.4,1,Y
IDCJAC0010,12045,1965,06,28,14.1,1,Y
IDCJAC0010,12045,1965,06,29,14.3,1,Y
IDCJAC0010,12045,1965,06,30,13.3,1,Y
IDCJAC0010,12045,1965,07,01,17.2,1,Y
IDCJAC0010,12045,1965,07,02,17.0,1,Y
IDCJAC0010,12045,1965,07,03,17.2,1,Y
IDCJAC0010,12045,1965,07,04,19.9,1,Y
IDCJAC0010,12045,1965,07,05,19.6,1,Y
IDCJAC0010,12045,1965,07,06,20.1,1,Y
IDCJAC0010,12045,1965,07,07,21.7,1,Y
IDCJAC0010,12045,1965,07,08,25.4,1,Y
IDCJAC0010,12045,1965,07,09,15.4,1,Y
IDCJAC0010,12045,1965,07,10,14.3,1,Y
IDCJAC0010,12045,1965,07,11,15.4,1,Y
IDCJAC0010,12045,1965,07,12,13.4,1,Y
IDCJAC0010,12045,1965,07,13,13.3,1,Y
IDCJAC0010,12045,1965,07,14,13.8,1,Y
IDCJAC0010,12045,1965,07,15,15.4,1,Y
IDCJAC0010,12045,1965,07,16,16.1,1,Y
IDCJAC0010,12045,1965,07,17,17.2,1,Y
IDCJAC0010,12045,1965,07,18,18.4,1,Y
IDCJAC0010,12045,1965,07,19,20.4,1,Y
IDCJAC0010,12045,1965,07,20,17.8,1,Y
IDCJAC0010,12045,1965,07,21,14.9,1,Y
IDCJAC0010,12045,1965,07,22,13.4,1,Y
IDCJAC0010,12045,1965,07,23,18.3,1,Y
IDCJAC0010,12045,1965,07,24,21.8,1,Y
