Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,12045,1958,05,08,17.2,1,Y
IDCJAC0011,12045,1958,05,09,15.0,1,Y
IDCJAC0011,12045,1958,05,10,12.8,1,Y
IDCJAC0011,12045,1958,05,11,8.9,1,Y
IDCJAC0011,12045,1958,05,12,16.1,1,Y
IDCJAC0011,12045,1958,05,13,16.7,1,Y
IDCJAC0011,12045,1958,05,14,12.8,1,Y
IDCJAC0011,12045,1958,05,15,4.4,1,Y
IDCJAC0011,12045,1958,05,16,7.8,1,Y
IDCJAC0011,12045,1958,05,17,11.7,1,Y
IDCJAC0011,12045,1958,05,18,7.2,1,Y
IDCJAC0011,12045,1958,05,19,8.3,1,Y
IDCJAC0011,12045,1958,05,20,11.1,1,Y
IDCJAC0011,12045,1958,05,21,15.6,1,Y
IDCJAC0011,12045,1958,05,22,18.3,1,Y
IDCJAC0011,12045,1958,05,23,14.4,1,Y
IDCJAC0011,12045,1958,05,24,7.8,1,Y
IDCJAC0011,12045,1958,05,25,8.3,1,Y
IDCJAC0011,12045,1958,05,26,2.8,1,Y
IDCJAC0011,12045,1958,05,27,3.3,1,Y
IDCJAC0011,12045,1958,05,28,7.8,1,Y
IDCJAC0011,12045,1958,05,29,12.8,1,Y
IDCJAC0011,12045,1958,05,30,15.0,1,Y
IDCJAC0011,12045,1958,05,31,13.3,1,Y
IDCJAC0011,12045,1958,06,01,7.8,1,Y
IDCJAC0011,12045,1958,06,02,8.9,1,Y
IDCJAC0011,12045,1958,06,03,13.9,1,Y
IDCJAC0011,12045,1958,06,04,16.1,1,Y
IDCJAC0011,12045,1958,06,05,8.3,1,Y
IDCJAC0011,12045,1958,06,06,6.1,1,Y
IDCJAC0011,12045,1958,06,07,5.6,1,Y
IDCJAC0011,12045,1958,06,08,5.6,1,Y
IDCJAC0011,12045,1958,06,09,8.9,1,Y
IDCJAC0011,12045,1958,06,10,11.7,1,Y
IDCJAC0011,12045,1958,06,11,11.7,1,Y
IDCJAC0011,12045,1958,06,12,10.0,1,Y
IDCJAC0011,12045,1958,06,13,10.6,1,Y
IDCJAC0011,12045,1958,06,14,9.4,1,Y
IDCJAC0011,12045,1958,06,15,9.4,1,Y
IDCJAC0011,12045,1958,06,16,6.1,1,Y
IDCJAC0011,12045,1958,06,17,5.0,1,Y
IDCJAC0011,12045,1958,06,18,7.2,1,Y
IDCJAC0011,12045,1958,06,19,10.6,1,Y
IDCJAC0011,12045,1958,06,20,9.4,1,Y
IDCJAC0011,12045,1958,06,21,11.1,1,Y
IDCJAC0011,12045,1958,06,22,9.4,1,Y
IDCJAC0011,12045,1958,06,23,8.3,1,Y
IDCJAC0011,12045,1958,06,24,7.8,1,Y
IDCJAC0011,12045,1958,06,25,7.8,1,Y
IDCJAC0011,12045,1958,06,26,8.9,1,Y
IDCJAC0011,12045,1958,06,27,6.1,1,Y
IDCJAC0011,12045,1958,06,28,8.3,1,Y
IDCJAC0011,12045,1958,06,29,3.9,1,Y
IDCJAC0011,12045,1958,06,30,6.1,1,Y
IDCJAC0011,12045,1958,07,01,10.6,1,Y
IDCJAC0011,12045,1958,07,02,8.3,1,Y
IDCJAC0011,12045,1958,07,03,8.9,1,Y
IDCJAC0011,12045,1958,07,04,5.0,1,Y
IDCJAC0011,12045,1958,07,05,4.4,1,Y
IDCJAC0011,12045,1958,07,06,1.1,1,Y
IDCJAC0011,12045,1958,07,07,6.1,1,Y
IDCJAC0011,12045,1958,07,08,3.3,1,Y
IDCJAC0011,12045,1958,07,09,1.7,1,Y
IDCJAC0011,12045,1958,07,10,2.8,1,Y
IDCJAC0011,12045,1958,07,11,2.2,1,Y
IDCJAC0011,12045,1958,07,12,2.2,1,Y
IDCJAC0011,12045,1958,07,13,3.9,1,Y
IDCJAC0011,12045,1958,07,14,8.3,1,Y
IDCJAC0011,12045,1958,07,15,2.8,1,Y
IDCJAC0011,12045,1958,07,16,5.6,1,Y
IDCJAC0011,12045,1958,07,17,2.2,1,Y
IDCJAC0011,12045,1958,07,18,8.9,1,Y
IDCJAC0011,12045,1958,07,19,7.8,1,Y
IDCJAC0011,12045,1958,07,20,2.8,1,Y
IDCJAC0011,12045,1958,07,21,1.7,1,Y
IDCJAC0011,12045,1958,07,22,6.1,1,Y
IDCJAC0011,12045,1958,07,23,10.0,1,Y
IDCJAC0011,12045,1958,07,24,5.0,1,Y
IDCJAC0011,12045,1958,07,25,11.1,1,Y
IDCJAC0011,12045,1958,07,26,6.1,1,Y
IDCJAC0011,12045,1958,07,27,10.0,1,Y
IDCJAC0011,12045,1958,07,28,7.8,1,Y
IDCJAC0011,12045,1958,07,29,2.8,1,Y
IDCJAC0011,12045,1958,07,30,4.4,1,Y
IDCJAC0011,12045,1958,07,31,2.8,1,Y
IDCJAC0011,12045,1958,08,01,,,
IDCJAC0011,12045,1958,08,02,,,
IDCJAC0011,12045,1958,08,03,,,
IDCJAC0011,12045,1958,08,04,,,
IDCJAC0011,12045,1958,08,05,,,
IDCJAC0011,12045,1958,08,06,,,
IDCJAC0011,12045,1958,08,07,,,
IDCJAC0011,12045,1958,08,08,,,
IDCJAC0011,12045,1958,08,09,,,
IDCJAC0011,12045,1958,08,10,,,
IDCJAC0011,12045,1958,08,11,,,
IDCJAC0011,12045,1958,08,12,,,
IDCJAC0011,12045,1958,08,13,,,
IDCJAC0011,12045,1958,08,14,,,
IDCJAC0011,12045,1958,08,15,,,
IDCJAC0011,12045,1958,08,16,,,
IDCJAC0011,12045,1958,08,17,,,
IDCJAC0011,12045,1958,08,18,,,
IDCJAC0011,12045,1958,08,19,,,
IDCJAC0011,12045,1958,08,20,,,
IDCJAC0011,12045,1958,08,21,,,
IDCJAC0011,12045,1958,08,22,,,
IDCJAC0011,12045,1958,08,23,,,
IDCJAC0011,12045,1958,08,24,,,
IDCJAC0011,12045,1958,08,25,,,
IDCJAC0011,12045,1958,08,26,,,
IDCJAC0011,12045,1958,08,27,,,
IDCJAC0011,12045,1958,08,28,,,
IDCJAC0011,12045,1958,08,29,,,
IDCJAC0011,12045,1958,08,30,,,
IDCJAC0011,12045,1958,08,31,,,
IDCJAC0011,12045,1958,09,01,,,
IDCJAC0011,12045,1958,09,02,,,
IDCJAC0011,12045,1958,09,03,,,
IDCJAC0011,12045,1958,09,04,,,
IDCJAC0011,12045,1958,09,05,,,
IDCJAC0011,12045,1958,09,06,,,
IDCJAC0011,12045,1958,09,07,,,
IDCJAC0011,12045,1958,09,08,,,
IDCJAC0011,12045,1958,09,09,,,
IDCJAC0011,12045,1958,09,10,,,
IDCJAC0011,12045,1958,09,11,,,
IDCJAC0011,12045,1958,09,12,,,
IDCJAC0011,12045,1958,09,13,,,
IDCJAC0011,12045,1958,09,14,,,
IDCJAC0011,12045,1958,09,15,,,
IDCJAC0011,12045,1958,09,16,,,
IDCJAC0011,12045,1958,09,17,,,
IDCJAC0011,12045,1958,09,18,,,
IDCJAC0011,12045,1958,09,19,,,
IDCJAC0011,12045,1958,09,20,,,
IDCJAC0011,12045,1958,09,21,,,
IDCJAC0011,12045,1958,09,22,,,
IDCJAC0011,12045,1958,09,23,,,
IDCJAC0011,12045,1958,09,24,,,
IDCJAC0011,12045,1958,09,25,,,
IDCJAC0011,12045,1958,09,26,,,
IDCJAC0011,12045,1958,09,27,,,
IDCJAC0011,12045,1958,09,28,,,
IDCJAC0011,12045,1958,09,29,,,
IDCJAC0011,12045,1958,09,30,,,
IDCJAC0011,12045,1958,10,01,11.7,,Y
IDCJAC0011,12045,1958,10,02,11.1,1,Y
IDCJAC0011,12045,1958,10,03,11.7,1,Y
IDCJAC0011,12045,1958,10,04,6.1,1,Y
IDCJAC0011,12045,1958,10,05,5.6,1,Y
IDCJAC0011,12045,1958,10,06,5.0,1,Y
IDCJAC0011,12045,1958,10,07,9.4,1,Y
IDCJAC0011,12045,1958,10,08,17.8,1,Y
IDCJAC0011,12045,1958,10,09,10.0,1,Y
IDCJAC0011,12045,1958,10,10,12.2,1,Y
IDCJAC0011,12045,1958,10,11,11.1,1,Y
IDCJAC0011,12045,1958,10,12,10.6,1,Y
IDCJAC0011,12045,1958,10,13,20.6,1,Y
IDCJAC0011,12045,1958,10,14,12.8,1,Y
IDCJAC0011,12045,1958,10,15,7.2,1,Y
IDCJAC0011,12045,1958,10,16,6.1,1,Y
IDCJAC0011,12045,1958,10,17,10.6,1,Y
IDCJAC0011,12045,1958,10,18,10.0,1,Y
IDCJAC0011,12045,1958,10,19,10.0,1,Y
IDCJAC0011,12045,1958,10,20,12.8,1,Y
IDCJAC0011,12045,1958,10,21,15.6,1,Y
IDCJAC0011,12045,1958,10,22,15.0,1,Y
IDCJAC0011,12045,1958,10,23,13.9,1,Y
IDCJAC0011,12045,1958,10,24,14.4,1,Y
IDCJAC0011,12045,1958,10,25,17.8,1,Y
IDCJAC0011,12045,1958,10,26,16.7,1,Y
IDCJAC0011,12045,1958,10,27,15.6,1,Y
IDCJAC0011,12045,1958,10,28,16.1,1,Y
IDCJAC0011,12045,1958,10,29,15.0,1,Y
IDCJAC0011,12045,1958,10,30,7.8,1,Y
IDCJAC0011,12045,1958,10,31,5.0,1,Y
IDCJAC0011,12045,1958,11,01,14.4,1,Y
IDCJAC0011,12045,1958,11,02,18.9,1,Y
IDCJAC0011,12045,1958,11,03,17.8,1,Y
IDCJAC0011,12045,1958,11,04,15.0,1,Y
IDCJAC0011,12045,1958,11,05,12.8,1,Y
IDCJAC0011,12045,1958,11,06,15.6,1,Y
IDCJAC0011,12045,1958,11,07,15.6,1,Y
IDCJAC0011,12045,1958,11,08,16.7,1,Y
IDCJAC0011,12045,1958,11,09,,,
IDCJAC0011,12045,1958,11,10,14.4,1,Y
IDCJAC0011,12045,1958,11,11,17.2,1,Y
IDCJAC0011,12045,1958,11,12,11.1,1,Y
IDCJAC0011,12045,1958,11,13,8.9,1,Y
IDCJAC0011,12045,1958,11,14,11.7,1,Y
IDCJAC0011,12045,1958,11,15,14.4,1,Y
IDCJAC0011,12045,1958,11,16,13.3,1,Y
IDCJAC0011,12045,1958,11,17,11.1,1,Y
IDCJAC0011,12045,1958,11,18,10.0,1,Y
IDCJAC0011,12045,1958,11,19,11.1,1,Y
IDCJAC0011,12045,1958,11,20,9.4,1,Y
IDCJAC0011,12045,1958,11,21,12.8,1,Y
IDCJAC0011,12045,1958,11,22,18.3,1,Y
IDCJAC0011,12045,1958,11,23,18.9,1,Y
IDCJAC0011,12045,1958,11,24,17.8,1,Y
IDCJAC0011,12045,1958,11,25,22.2,1,Y
IDCJAC0011,12045,1958,11,26,18.9,1,Y
IDCJAC0011,12045,1958,11,27,17.2,1,Y
IDCJAC0011,12045,1958,11,28,16.7,1,Y
IDCJAC0011,12045,1958,11,29,17.2,1,Y
IDCJAC0011,12045,1958,11,30,15.6,1,Y
IDCJAC0011,12045,1958,12,01,17.2,1,Y
IDCJAC0011,12045,1958,12,02,18.9,1,Y
IDCJAC0011,12045,1958,12,03,20.6,1,Y
IDCJAC0011,12045,1958,12,04,22.2,1,Y
IDCJAC0011,12045,1958,12,05,15.0,1,Y
IDCJAC0011,12045,1958,12,06,16.7,1,Y
IDCJAC0011,12045,1958,12,07,17.2,1,Y
IDCJAC0011,12045,1958,12,08,20.0,1,Y
IDCJAC0011,12045,1958,12,09,12.2,1,Y
IDCJAC0011,12045,1958,12,10,15.6,1,Y
IDCJAC0011,12045,1958,12,11,17.8,1,Y
IDCJAC0011,12045,1958,12,12,18.3,1,Y
IDCJAC0011,12045,1958,12,13,14.4,1,Y
IDCJAC0011,12045,1958,12,14,17.8,1,Y
IDCJAC0011,12045,1958,12,15,14.4,1,Y
IDCJAC0011,12045,1958,12,16,16.1,1,Y
IDCJAC0011,12045,1958,12,17,9.4,1,Y
IDCJAC0011,12045,1958,12,18,20.6,1,Y
IDCJAC0011,12045,1958,12,19,17.8,1,Y
IDCJAC0011,12045,1958,12,20,25.6,1,Y
IDCJAC0011,12045,1958,12,21,23.9,1,Y
IDCJAC0011,12045,1958,12,22,18.9,1,Y
IDCJAC0011,12045,1958,12,23,18.3,1,Y
IDCJAC0011,12045,1958,12,24,17.8,1,Y
IDCJAC0011,12045,1958,12,25,18.3,1,Y
IDCJAC0011,12045,1958,12,26,21.1,1,Y
IDCJAC0011,12045,1958,12,27,22.2,1,Y
IDCJAC0011,12045,1958,12,28,23.3,1,Y
IDCJAC0011,12045,1958,12,29,21.1,1,Y
IDCJAC0011,12045,1958,12,30,17.8,1,Y
IDCJAC0011,12045,1958,12,31,24.4,1,Y
IDCJAC0011,12045,1959,01,01,20.0,1,Y
IDCJAC0011,12045,1959,01,02,18.3,1,Y
IDCJAC0011,12045,1959,01,03,17.8,1,Y
IDCJAC0011,12045,1959,01,04,20.6,1,Y
IDCJAC0011,12045,1959,01,05,23.3,1,Y
IDCJAC0011,12045,1959,01,06,15.6,1,Y
IDCJAC0011,12045,1959,01,07,21.1,1,Y
IDCJAC0011,12045,1959,01,08,20.0,1,Y
IDCJAC0011,12045,1959,01,09,22.2,1,Y
IDCJAC0011,12045,1959,01,10,20.6,1,Y
IDCJAC0011,12045,1959,01,11,23.3,1,Y
IDCJAC0011,12045,1959,01,12,25.0,1,Y
IDCJAC0011,12045,1959,01,13,24.4,1,Y
IDCJAC0011,12045,1959,01,14,19.4,1,Y
IDCJAC0011,12045,1959,01,15,16.7,1,Y
IDCJAC0011,12045,1959,01,16,23.9,1,Y
IDCJAC0011,12045,1959,01,17,24.4,1,Y
IDCJAC0011,12045,1959,01,18,20.0,1,Y
IDCJAC0011,12045,1959,01,19,21.7,1,Y
IDCJAC0011,12045,1959,01,20,12.8,1,Y
IDCJAC0011,12045,1959,01,21,16.1,1,Y
IDCJAC0011,12045,1959,01,22,21.7,1,Y
IDCJAC0011,12045,1959,01,23,21.1,1,Y
IDCJAC0011,12045,1959,01,24,20.6,1,Y
IDCJAC0011,12045,1959,01,25,16.7,1,Y
IDCJAC0011,12045,1959,01,26,14.4,1,Y
IDCJAC0011,12045,1959,01,27,20.0,1,Y
IDCJAC0011,12045,1959,01,28,16.7,1,Y
IDCJAC0011,12045,1959,01,29,23.3,1,Y
IDCJAC0011,12045,1959,01,30,25.0,1,Y
IDCJAC0011,12045,1959,01,31,23.3,1,Y
IDCJAC0011,12045,1959,02,01,27.8,1,Y
IDCJAC0011,12045,1959,02,02,20.0,1,Y
IDCJAC0011,12045,1959,02,03,18.9,1,Y
IDCJAC0011,12045,1959,02,04,18.3,1,Y
IDCJAC0011,12045,1959,02,05,20.6,1,Y
IDCJAC0011,12045,1959,02,06,16.1,1,Y
IDCJAC0011,12045,1959,02,07,16.1,1,Y
IDCJAC0011,12045,1959,02,08,17.8,1,Y
IDCJAC0011,12045,1959,02,09,20.0,1,Y
IDCJAC0011,12045,1959,02,10,21.1,1,Y
IDCJAC0011,12045,1959,02,11,21.1,1,Y
IDCJAC0011,12045,1959,02,12,21.1,1,Y
IDCJAC0011,12045,1959,02,13,15.0,1,Y
IDCJAC0011,12045,1959,02,14,12.8,1,Y
IDCJAC0011,12045,1959,02,15,13.3,1,Y
IDCJAC0011,12045,1959,02,16,15.6,1,Y
IDCJAC0011,12045,1959,02,17,15.0,1,Y
IDCJAC0011,12045,1959,02,18,16.7,1,Y
IDCJAC0011,12045,1959,02,19,16.1,1,Y
IDCJAC0011,12045,1959,02,20,17.2,1,Y
IDCJAC0011,12045,1959,02,21,18.3,1,Y
IDCJAC0011,12045,1959,02,22,21.7,1,Y
IDCJAC0011,12045,1959,02,23,23.9,1,Y
IDCJAC0011,12045,1959,02,24,23.3,1,Y
IDCJAC0011,12045,1959,02,25,25.0,1,Y
IDCJAC0011,12045,1959,02,26,26.1,1,Y
IDCJAC0011,12045,1959,02,27,25.6,1,Y
IDCJAC0011,12045,1959,02,28,23.9,1,Y
IDCJAC0011,12045,1959,03,01,21.1,1,Y
IDCJAC0011,12045,1959,03,02,20.6,1,Y
IDCJAC0011,12045,1959,03,03,22.2,1,Y
IDCJAC0011,12045,1959,03,04,23.9,1,Y
IDCJAC0011,12045,1959,03,05,23.3,1,Y
IDCJAC0011,12045,1959,03,06,17.8,1,Y
IDCJAC0011,12045,1959,03,07,13.9,1,Y
IDCJAC0011,12045,1959,03,08,15.0,1,Y
IDCJAC0011,12045,1959,03,09,13.3,1,Y
IDCJAC0011,12045,1959,03,10,16.1,1,Y
IDCJAC0011,12045,1959,03,11,20.6,1,Y
IDCJAC0011,12045,1959,03,12,24.4,1,Y
IDCJAC0011,12045,1959,03,13,25.0,1,Y
IDCJAC0011,12045,1959,03,14,18.3,1,Y
IDCJAC0011,12045,1959,03,15,25.0,1,Y
IDCJAC0011,12045,1959,03,16,17.8,1,Y
IDCJAC0011,12045,1959,03,17,18.3,1,Y
IDCJAC0011,12045,1959,03,18,22.8,1,Y
IDCJAC0011,12045,1959,03,19,23.9,1,Y
IDCJAC0011,12045,1959,03,20,23.3,1,Y
IDCJAC0011,12045,1959,03,21,23.9,1,Y
IDCJAC0011,12045,1959,03,22,21.1,1,Y
IDCJAC0011,12045,1959,03,23,18.9,1,Y
IDCJAC0011,12045,1959,03,24,18.3,1,Y
IDCJAC0011,12045,1959,03,25,21.1,1,Y
IDCJAC0011,12045,1959,03,26,20.0,1,Y
IDCJAC0011,12045,1959,03,27,17.2,1,Y
IDCJAC0011,12045,1959,03,28,22.8,1,Y
IDCJAC0011,12045,1959,03,29,18.3,1,Y
IDCJAC0011,12045,1959,03,30,14.4,1,Y
IDCJAC0011,12045,1959,03,31,11.1,1,Y
IDCJAC0011,12045,1959,04,01,13.3,1,Y
IDCJAC0011,12045,1959,04,02,18.9,1,Y
IDCJAC0011,12045,1959,04,03,18.3,1,Y
IDCJAC0011,12045,1959,04,04,15.6,1,Y
IDCJAC0011,12045,1959,04,05,15.0,1,Y
IDCJAC0011,12045,1959,04,06,13.3,1,Y
IDCJAC0011,12045,1959,04,07,21.1,1,Y
IDCJAC0011,12045,1959,04,08,18.3,1,Y
IDCJAC0011,12045,1959,04,09,16.1,1,Y
IDCJAC0011,12045,1959,04,10,12.8,1,Y
IDCJAC0011,12045,1959,04,11,17.2,1,Y
IDCJAC0011,12045,1959,04,12,18.3,1,Y
IDCJAC0011,12045,1959,04,13,10.6,1,Y
IDCJAC0011,12045,1959,04,14,9.4,1,Y
IDCJAC0011,12045,1959,04,15,12.2,1,Y
IDCJAC0011,12045,1959,04,16,10.6,1,Y
IDCJAC0011,12045,1959,04,17,14.4,1,Y
IDCJAC0011,12045,1959,04,18,15.6,1,Y
IDCJAC0011,12045,1959,04,19,17.2,1,Y
IDCJAC0011,12045,1959,04,20,16.7,1,Y
IDCJAC0011,12045,1959,04,21,17.2,1,Y
IDCJAC0011,12045,1959,04,22,15.0,1,Y
IDCJAC0011,12045,1959,04,23,19.4,1,Y
IDCJAC0011,12045,1959,04,24,18.9,1,Y
IDCJAC0011,12045,1959,04,25,,,
IDCJAC0011,12045,1959,04,26,8.9,,Y
IDCJAC0011,12045,1959,04,27,10.6,1,Y
IDCJAC0011,12045,1959,04,28,14.4,1,Y
IDCJAC0011,12045,1959,04,29,17.8,1,Y
IDCJAC0011,12045,1959,04,30,15.0,1,Y
IDCJAC0011,12045,1959,05,01,13.9,1,Y
IDCJAC0011,12045,1959,05,02,16.7,1,Y
IDCJAC0011,12045,1959,05,03,17.8,1,Y
IDCJAC0011,12045,1959,05,04,17.2,1,Y
IDCJAC0011,12045,1959,05,05,14.4,1,Y
IDCJAC0011,12045,1959,05,06,13.3,1,Y
IDCJAC0011,12045,1959,05,07,12.8,1,Y
IDCJAC0011,12045,1959,05,08,13.3,1,Y
IDCJAC0011,12045,1959,05,09,12.2,1,Y
IDCJAC0011,12045,1959,05,10,16.7,1,Y
IDCJAC0011,12045,1959,05,11,14.4,1,Y
IDCJAC0011,12045,1959,05,12,14.4,1,Y
IDCJAC0011,12045,1959,05,13,12.8,1,Y
IDCJAC0011,12045,1959,05,14,11.7,1,Y
IDCJAC0011,12045,1959,05,15,11.7,1,Y
IDCJAC0011,12045,1959,05,16,15.0,1,Y
IDCJAC0011,12045,1959,05,17,11.7,1,Y
IDCJAC0011,12045,1959,05,18,2.2,1,Y
IDCJAC0011,12045,1959,05,19,4.4,1,Y
IDCJAC0011,12045,1959,05,20,8.3,1,Y
IDCJAC0011,12045,1959,05,21,7.8,1,Y
IDCJAC0011,12045,1959,05,22,5.0,1,Y
IDCJAC0011,12045,1959,05,23,8.3,1,Y
IDCJAC0011,12045,1959,05,24,6.1,1,Y
IDCJAC0011,12045,1959,05,25,3.9,1,Y
IDCJAC0011,12045,1959,05,26,6.7,1,Y
IDCJAC0011,12045,1959,05,27,8.9,1,Y
IDCJAC0011,12045,1959,05,28,10.0,1,Y
IDCJAC0011,12045,1959,05,29,6.7,1,Y
IDCJAC0011,12045,1959,05,30,8.9,1,Y
IDCJAC0011,12045,1959,05,31,,,
IDCJAC0011,12045,1959,06,01,10.0,,Y
IDCJAC0011,12045,1959,06,02,2.2,1,Y
IDCJAC0011,12045,1959,06,03,2.2,1,Y
IDCJAC0011,12045,1959,06,04,3.3,1,Y
IDCJAC0011,12045,1959,06,05,6.7,1,Y
IDCJAC0011,12045,1959,06,06,9.4,1,Y
IDCJAC0011,12045,1959,06,07,10.0,1,Y
IDCJAC0011,12045,1959,06,08,7.2,1,Y
IDCJAC0011,12045,1959,06,09,8.3,1,Y
IDCJAC0011,12045,1959,06,10,11.1,1,Y
IDCJAC0011,12045,1959,06,11,10.6,1,Y
IDCJAC0011,12045,1959,06,12,8.3,1,Y
IDCJAC0011,12045,1959,06,13,8.9,1,Y
IDCJAC0011,12045,1959,06,14,10.6,1,Y
IDCJAC0011,12045,1959,06,15,10.0,1,Y
IDCJAC0011,12045,1959,06,16,10.0,1,Y
IDCJAC0011,12045,1959,06,17,11.7,1,Y
IDCJAC0011,12045,1959,06,18,10.0,1,Y
IDCJAC0011,12045,1959,06,19,10.6,1,Y
IDCJAC0011,12045,1959,06,20,12.8,1,Y
IDCJAC0011,12045,1959,06,21,13.3,1,Y
IDCJAC0011,12045,1959,06,22,8.9,1,Y
IDCJAC0011,12045,1959,06,23,3.3,1,Y
IDCJAC0011,12045,1959,06,24,3.9,1,Y
IDCJAC0011,12045,1959,06,25,7.2,1,Y
IDCJAC0011,12045,1959,06,26,6.1,1,Y
IDCJAC0011,12045,1959,06,27,3.9,1,Y
IDCJAC0011,12045,1959,06,28,2.8,1,Y
IDCJAC0011,12045,1959,06,29,2.8,1,Y
IDCJAC0011,12045,1959,06,30,4.4,1,Y
IDCJAC0011,12045,1959,07,01,4.4,1,Y
IDCJAC0011,12045,1959,07,02,6.7,1,Y
IDCJAC0011,12045,1959,07,03,3.9,1,Y
IDCJAC0011,12045,1959,07,04,3.9,1,Y
IDCJAC0011,12045,1959,07,05,,,
IDCJAC0011,12045,1959,07,06,1.7,,Y
IDCJAC0011,12045,1959,07,07,8.3,1,Y
IDCJAC0011,12045,1959,07,08,8.3,1,Y
IDCJAC0011,12045,1959,07,09,7.8,1,Y
IDCJAC0011,12045,1959,07,10,12.8,1,Y
IDCJAC0011,12045,1959,07,11,8.9,1,Y
IDCJAC0011,12045,1959,07,12,8.9,1,Y
IDCJAC0011,12045,1959,07,13,3.3,1,Y
IDCJAC0011,12045,1959,07,14,3.3,1,Y
IDCJAC0011,12045,1959,07,15,3.9,1,Y
IDCJAC0011,12045,1959,07,16,5.6,1,Y
IDCJAC0011,12045,1959,07,17,3.3,1,Y
IDCJAC0011,12045,1959,07,18,3.3,1,Y
IDCJAC0011,12045,1959,07,19,2.8,1,Y
IDCJAC0011,12045,1959,07,20,8.9,1,Y
IDCJAC0011,12045,1959,07,21,11.1,1,Y
IDCJAC0011,12045,1959,07,22,6.7,1,Y
IDCJAC0011,12045,1959,07,23,5.6,1,Y
IDCJAC0011,12045,1959,07,24,8.3,1,Y
IDCJAC0011,12045,1959,07,25,12.2,1,Y
IDCJAC0011,12045,1959,07,26,6.1,1,Y
IDCJAC0011,12045,1959,07,27,3.3,1,Y
IDCJAC0011,12045,1959,07,28,10.6,1,Y
IDCJAC0011,12045,1959,07,29,6.7,1,Y
IDCJAC0011,12045,1959,07,30,6.1,1,Y
IDCJAC0011,12045,1959,07,31,8.9,1,Y
IDCJAC0011,12045,1959,08,01,3.9,1,Y
IDCJAC0011,12045,1959,08,02,5.0,1,Y
IDCJAC0011,12045,1959,08,03,4.4,1,Y
IDCJAC0011,12045,1959,08,04,5.6,1,Y
IDCJAC0011,12045,1959,08,05,4.4,1,Y
IDCJAC0011,12045,1959,08,06,6.1,1,Y
IDCJAC0011,12045,1959,08,07,6.1,1,Y
IDCJAC0011,12045,1959,08,08,6.7,1,Y
IDCJAC0011,12045,1959,08,09,6.1,1,Y
IDCJAC0011,12045,1959,08,10,14.4,1,Y
IDCJAC0011,12045,1959,08,11,10.0,1,Y
IDCJAC0011,12045,1959,08,12,1.7,1,Y
IDCJAC0011,12045,1959,08,13,1.7,1,Y
IDCJAC0011,12045,1959,08,14,4.4,1,Y
IDCJAC0011,12045,1959,08,15,5.6,1,Y
IDCJAC0011,12045,1959,08,16,6.1,1,Y
IDCJAC0011,12045,1959,08,17,5.0,1,Y
IDCJAC0011,12045,1959,08,18,5.6,1,Y
IDCJAC0011,12045,1959,08,19,10.0,1,Y
IDCJAC0011,12045,1959,08,20,6.1,1,Y
IDCJAC0011,12045,1959,08,21,10.6,1,Y
IDCJAC0011,12045,1959,08,22,7.8,1,Y
IDCJAC0011,12045,1959,08,23,4.4,1,Y
IDCJAC0011,12045,1959,08,24,4.4,1,Y
IDCJAC0011,12045,1959,08,25,6.1,1,Y
IDCJAC0011,12045,1959,08,26,6.1,1,Y
IDCJAC0011,12045,1959,08,27,7.2,1,Y
IDCJAC0011,12045,1959,08,28,8.3,1,Y
IDCJAC0011,12045,1959,08,29,8.9,1,Y
IDCJAC0011,12045,1959,08,30,7.2,1,Y
IDCJAC0011,12045,1959,08,31,8.9,1,Y
IDCJAC0011,12045,1959,09,01,11.1,1,Y
IDCJAC0011,12045,1959,09,02,12.2,1,Y
IDCJAC0011,12045,1959,09,03,13.9,1,Y
IDCJAC0011,12045,1959,09,04,16.7,1,Y
IDCJAC0011,12045,1959,09,05,13.9,1,Y
IDCJAC0011,12045,1959,09,06,,,
IDCJAC0011,12045,1959,09,07,9.4,,Y
IDCJAC0011,12045,1959,09,08,12.2,1,Y
IDCJAC0011,12045,1959,09,09,12.2,1,Y
IDCJAC0011,12045,1959,09,10,14.4,1,Y
IDCJAC0011,12045,1959,09,11,14.4,1,Y
IDCJAC0011,12045,1959,09,12,12.8,1,Y
IDCJAC0011,12045,1959,09,13,12.2,1,Y
IDCJAC0011,12045,1959,09,14,7.8,1,Y
IDCJAC0011,12045,1959,09,15,3.3,1,Y
IDCJAC0011,12045,1959,09,16,8.3,1,Y
IDCJAC0011,12045,1959,09,17,3.9,1,Y
IDCJAC0011,12045,1959,09,18,3.3,1,Y
IDCJAC0011,12045,1959,09,19,2.8,1,Y
IDCJAC0011,12045,1959,09,20,2.2,1,Y
IDCJAC0011,12045,1959,09,21,8.9,1,Y
IDCJAC0011,12045,1959,09,22,8.9,1,Y
IDCJAC0011,12045,1959,09,23,10.0,1,Y
IDCJAC0011,12045,1959,09,24,8.3,1,Y
IDCJAC0011,12045,1959,09,25,7.2,1,Y
IDCJAC0011,12045,1959,09,26,,,
IDCJAC0011,12045,1959,09,27,5.0,,Y
IDCJAC0011,12045,1959,09,28,12.2,1,Y
IDCJAC0011,12045,1959,09,29,11.7,1,Y
IDCJAC0011,12045,1959,09,30,,,
IDCJAC0011,12045,1959,10,01,13.3,,Y
