Region,ID,Site,Genus_species,datetime2,DEP,SHADE,BT,TC_interp,TC,AT,TA_interp,TA1m,diff_TC,diff_TA,Error,Remove,Notes
Au,3210_R,R,Gehyra variegata,19/2/1979 19:09,0,0,29.8,23.53,19.15507106,29,23.78,20.54912133,6.3,5.2,,N,
Au,3813_R,R,Gehyra variegata,7/3/1979 20:35,0,0,30,23.7,17.06938349,28.8,25.34,19.12445521,6.3,3.5,,N,
Au,1497_R,R,Gehyra variegata,16/11/1978 19:41,0,0,27.6,20.88,19.99700878,27.6,22.72,20.84067149,6.7,4.9,,N,
Au,1503_R,R,Gehyra variegata,16/11/1978 20:25,0,0,26.4,19.57,19.99700878,27.2,21.1,20.84067149,6.8,6.1,,N,
Au,1492_R,R,Gehyra variegata,16/11/1978 19:17,0,0,27.9,21.02,20.94774457,26.8,22.99,21.65008051,6.9,3.8,,N,
Au,3908_R,R,Gehyra variegata,10/3/1979 21:20,0,0,30.1,22.92,20.01862364,29.5,24.84,21.90664778,7.2,4.7,,N,
Au,3906_R,R,Gehyra variegata,10/3/1979 21:13,0,0,30.4,22.98,20.01862364,29,24.89,21.90664778,7.4,4.1,,N,
Au,1495_R,R,Gehyra variegata,16/11/1978 19:35,0,0,28.4,20.91,19.99700878,26.8,22.79,20.84067149,7.5,4,,N,
Au,22828_R,R,Moloch horridus,8/10/1989 09:45,0,0,25.4,35.2,36.15935279,18.5,19.13,23.69480049,-9.8,-0.6,,N,
Au,22857_R,R,Moloch horridus,12/10/1989 06:40,0,27,15.8,25.51,37.11336374,15.2,14.87,29.8223477,-9.7,0.3,,N,
Au,25452_R,R,Moloch horridus,11/11/1990 06:30,0,50,20.1,29.27,37.19399257,19.5,18.89,35.67624027,-9.2,0.6,,N,
Au,4019_R,R,Moloch horridus,13/3/1979 11:58,0,0,28.6,37.45,29.13197536,26.6,32.97,28.9499499,-8.9,-6.4,,N,
Au,2682_R,R,Moloch horridus,29/1/1979 07:18,0,50,27.3,35.27,38.29845426,29.6,25.05,36.94682479,-8,4.6,,N,
Au,2802_R,R,Moloch horridus,5/2/1979 09:10,0,27,29.5,37.07,37.42513893,26.2,26.05,30.77446196,-7.6,0.1,,N,
Au,2730_R,R,Moloch horridus,31/1/1979 16:20,0,0,37.4,44.39,27.9600948,40.8,41.11,30.54780537,-7,-0.3,,N,
Au,23700_R,R,Moloch horridus,21/12/1989 09:25,0,50,30.6,37.18,37.57288866,30.8,29.82,36.12412867,-6.6,1,,N,
Au,2463_R,R,Moloch horridus,15/1/1979 09:55,-5,50,33.7,40.17,44.8656471,34.1,38.43,40.77564407,-6.5,-4.3,,N,
Au,1113_R,R,Moloch horridus,1/11/1978 10:35,0,0,30.2,36.42,22.44027245,28.4,24.45,23.88468902,-6.2,3.9,,N,
Au,3841_R,R,Moloch horridus,8/3/1979 07:58,0,42,27.9,33.92,37.2967027,30,23.57,34.81018969,-6,6.4,,N,
Au,2580_R,R,Moloch horridus,21/1/1979 08:45,0,27,30,35.86,37.21239474,24,25.2,31.69786574,-5.9,-1.2,,N,
Au,1932_R,R,Moloch horridus,12/12/1978 10:39,0,0,31.6,36.98,28.69499635,27.1,24.99,26.9346833,-5.4,2.1,,N,
Au,3625_R,R,Moloch horridus,4/3/1979 09:18,0,33,31.7,37.12,37.47883195,28.2,28.29,33.51007416,-5.4,-0.1,,N,
Au,25071_R,R,Moloch horridus,30/9/1990 07:10,0,30,30,35.42,37.37994732,24,25.65,32.07139134,-5.4,-1.6,,N,
Au,3237_R,R,Moloch horridus,21/2/1979 09:50,0,27,32.4,37.47,37.5629059,33.7,33.78,32.90455087,-5.1,-0.1,,N,
Au,2706_R,R,Moloch horridus,30/1/1979 09:47,0,48,32.5,37.46,37.32443231,32.3,32.02,36.11771545,-5,0.3,,N,
Au,958_R,R,Moloch horridus,21/10/1978 08:35,0,0,28.6,33.49,37.19397332,26,24.33,30.02655817,-4.9,1.7,,N,
Au,3742_R,R,Moloch horridus,6/3/1979 08:25,0,36,26.2,31.13,37.23054371,21.5,22.57,32.25238801,-4.9,-1.1,,N,
Au,1788_R,R,Moloch horridus,3/12/1978 12:14,0,0,32,36.71,17.29054691,23.1,23.06,20.29385069,-4.7,0,,N,
Au,2002_R,R,Moloch horridus,15/12/1978 09:03,0,24,33,37.68,37.56146148,26.5,28.46,29.93354205,-4.7,-2,,N,
Au,26232_R,R,Moloch horridus,9/2/1991 09:15,0,50,32.7,37.36,38.95892053,28.2,29.04,38.0343832,-4.7,-0.8,,N,
Au,1573_R,R,Moloch horridus,20/11/1978 08:00,0,27,28.1,32.75,37.58515765,25.4,22.97,31.65803936,-4.6,2.4,,N,
Au,23086_R,R,Moloch horridus,8/11/1989 16:40,0,0,32,36.63,20.45609665,31.4,31.2,21.47251294,-4.6,0.2,,N,
Au,26241_R,R,Moloch horridus,10/2/1991 10:55,0,36,33.5,38.11,37.63182493,36.4,36.22,37.72822053,-4.6,0.2,,N,
Au,3214_R,R,Moloch horridus,19/2/1979 08:38,0,30,31,35.48,37.17645099,29.1,26.89,31.63456697,-4.5,2.2,,N,
Au,2007_R,R,Moloch horridus,15/12/1978 10:25,0,0,32.6,37.05,35.59782327,28.4,28.38,29.39266865,-4.4,0,,N,
Au,2462_R,R,Moloch horridus,15/1/1979 09:07,-5,50,33.8,38.17,46.19236856,32.4,36.62,42.09612894,-4.4,-4.2,,N,
Au,3828_R,R,Moloch horridus,8/3/1979 09:50,0,0,32.8,37.14,36.49199384,33.9,34.26,33.44631921,-4.3,-0.4,,N,
Au,1117_R,R,Moloch horridus,1/11/1978 10:08,0,0,31.8,35.79,30.75185652,27,23.37,26.44152222,-4,3.6,,N,
Au,2001_R,R,Moloch horridus,15/12/1978 08:39,0,24,32.6,36.64,37.56146148,27.2,28.04,29.93354205,-4,-0.8,,N,
Au,1971_R,R,Moloch horridus,14/12/1978 10:10,0,39,33.2,37.13,37.48431854,35.7,32.4,34.47254115,-3.9,3.3,,N,
Au,3213_R,R,Moloch horridus,19/2/1979 08:38,0,30,31.6,35.48,37.17645099,29.1,26.89,31.63456697,-3.9,2.2,,N,
Au,795_R,R,Moloch horridus,31/7/1978 09:30,0,0,20.2,23.83,17.31087252,15.8,14.35,14.94903426,-3.6,1.5,,N,
Au,2288_R,R,Moloch horridus,1/1/1979 08:12,-5,50,32.2,35.84,43.22532145,27.8,30.72,42.18229722,-3.6,-2.9,,N,
Au,2461_R,R,Moloch horridus,15/1/1979 08:59,-5,50,34.2,37.85,46.19236856,32.1,36.23,42.09612894,-3.6,-4.1,,N,
Au,1214_R,R,Moloch horridus,5/11/1978 10:04,0,0,34.3,37.45,36.53923527,26.7,25.35,29.03321081,-3.2,1.3,,N,
Au,1080_R,R,Moloch horridus,30/10/1978 07:45,0,0,26,29.13,35.80646459,21.5,18.94,25.55334719,-3.1,2.6,,N,
Au,1933_R,R,Moloch horridus,12/12/1978 10:56,0,0,34,37.11,28.69499635,28,25.64,26.9346833,-3.1,2.4,,N,
Au,1934_R,R,Moloch horridus,12/12/1978 11:08,0,0,34,37.11,28.69499635,28.6,26.13,26.9346833,-3.1,2.5,,N,
Au,1972_R,R,Moloch horridus,14/12/1978 10:25,0,39,34.1,37.14,37.48431854,34.2,33.12,34.47254115,-3,1.1,,N,
Au,1820_R,R,Moloch horridus,6/12/1978 08:36,0,30,32.6,35.49,37.16993137,26,24.98,32.14553611,-2.9,1,,N,
Au,22950_R,R,Moloch horridus,25/10/1989 09:45,0,0,33,35.87,25.39352029,27.1,24.49,22.67042612,-2.9,2.6,,N,
Au,2710_R,R,Moloch horridus,30/1/1979 10:30,0,0,34.4,37.22,37.23695419,32.2,33.24,33.86429003,-2.8,-1,,N,
Au,3961_R,R,Moloch horridus,12/3/1979 08:00,0,50,32.2,35.02,37.86559259,31,26.14,36.47043749,-2.8,4.9,,N,
Au,1970_R,R,Moloch horridus,14/12/1978 10:07,0,39,34.4,37.12,37.48431854,36.8,32.25,34.47254115,-2.7,4.5,,N,
Au,3215_R,R,Moloch horridus,19/2/1979 09:23,0,30,34.6,37.28,37.17645099,30.8,30.05,31.63456697,-2.7,0.8,,N,
Au,23052_R,R,Moloch horridus,7/11/1989 10:50,0,0,33.9,36.54,24.14162566,26.7,27.66,25.46011147,-2.6,-1,,N,
Au,1893_R,R,Moloch horridus,10/12/1978 11:43,0,0,35,37.16,24.86526405,30,29.19,26.07151445,-2.2,0.8,,N,
Au,1578_R,R,Moloch horridus,20/11/1978 16:35,0,0,35.3,37.22,17.59044744,31.3,30.19,19.84164471,-1.9,1.1,,N,
Au,23059_R,R,Moloch horridus,7/11/1989 16:35,0,0,33.1,34.96,16.60442262,29,29.05,19.00717889,-1.9,-0.1,,N,
Au,2246_R,R,Moloch horridus,30/12/1978 08:46,-2.5,50,35.5,37.2,42.69132742,31.7,33.13,39.96509978,-1.7,-1.4,,N,
Au,1951_R,R,Moloch horridus,13/12/1978 09:23,0,39,36.1,37.38,37.34773575,28.8,26.5,33.74535797,-1.3,2.3,,N,
Au,2272_R,R,Moloch horridus,31/12/1978 08:05,-5,50,36.2,37.54,41.52512917,35.4,35.42,42.22924948,-1.3,0,,N,
Au,2310_R,R,Moloch horridus,2/1/1979 08:20,-5,50,34.9,36.16,42.2874451,34.8,31.7,42.64798803,-1.3,3.1,,N,
Au,2695_R,R,Moloch horridus,29/1/1979 16:45,0,0,36.5,37.67,24.08430918,38,36.04,26.03708067,-1.2,2,,N,
Au,2703_R,R,Moloch horridus,30/1/1979 07:48,0,50,29.9,31.11,39.50593661,25.3,21.79,37.85759677,-1.2,3.5,,N,
Au,2000_R,R,Moloch horridus,15/12/1978 08:26,0,0,35,35.99,36.89725068,26.7,27.75,28.96064516,-1,-1.1,,N,
Au,2663_R,R,Moloch horridus,28/1/1979 08:29,0,50,34.4,35.32,38.81567938,28.7,27.45,36.76344558,-0.9,1.2,,N,
Au,1887_R,R,Moloch horridus,10/12/1978 09:35,0,0,33.7,34.4,32.92866802,25.9,23.97,28.69878566,-0.7,1.9,,N,
Au,1890_R,R,Moloch horridus,10/12/1978 10:34,0,0,36,36.64,28.1941737,30.7,26.3,26.45973308,-0.6,4.4,,N,
Au,1850_R,R,Moloch horridus,8/12/1978 07:54,-2.5,50,34.7,35.11,42.0389034,30.2,30.32,39.08193492,-0.4,-0.1,,N,
Au,865_R,R,Moloch horridus,25/8/1978 13:18,-2.5,50,29.6,29.73,10.74884585,17,15.15,9.98171716,-0.1,1.8,,N,
Au,957_R,R,Moloch horridus,21/10/1978 07:52,0,24,31.6,31.62,37.68814044,26.2,22.64,30.76108409,0,3.6,,N,
Au,1892_R,R,Moloch horridus,10/12/1978 11:08,0,0,36.7,36.75,28.1941737,30.5,27.92,26.45973308,0,2.6,,N,
Au,1921_R,R,Moloch horridus,12/12/1978 07:25,0,24,27.8,27.7,37.59839551,19.8,18.26,28.91735607,0.1,1.5,,N,
Au,2715_R,R,Moloch horridus,30/1/1979 16:15,0,0,38.5,38.31,24.1299015,37,37.01,26.45996987,0.2,0,,N,
Au,1571_R,R,Moloch horridus,20/11/1978 07:25,0,30,30.4,30.1,37.03895597,24.2,20.07,30.73294493,0.3,4.1,,N,
Au,26208_R,R,Moloch horridus,7/2/1991 07:39,0,50,31.5,31.09,37.59867467,24.6,22.57,36.03052288,0.4,2,,N,
Au,1555_R,R,Moloch horridus,19/11/1978 09:30,0,0,34.7,33.9,29.79562547,25.1,19.36,24.77834086,0.8,5.7,,N,
Au,2005_R,R,Moloch horridus,15/12/1978 10:09,0,0,38,37.25,35.59782327,31.8,28,29.39266865,0.8,3.8,,N,
Au,1864_R,R,Moloch horridus,9/12/1978 07:22,0,48,37.6,36.71,37.36433292,33.1,31.06,36.31944845,0.9,2,,N,
Au,1590_R,R,Moloch horridus,21/11/1978 08:17,0,33,36.9,35.83,37.68433976,27.9,26.97,33.43972102,1.1,0.9,,N,
Au,23025_R,R,Moloch horridus,6/11/1989 10:20,0,0,38.3,37.2,31.93316379,24,22.25,26.3491566,1.1,1.8,,N,
Au,942_R,R,Moloch horridus,19/10/1978 09:40,0,0,35.3,34.06,24.80968354,23.1,19.07,21.21249467,1.2,4,,N,
Au,959_R,R,Moloch horridus,21/10/1978 08:40,0,0,35.2,33.68,37.19397332,26.9,24.48,30.02655817,1.5,2.4,,N,
Au,1863_R,R,Moloch horridus,8/12/1978 17:10,0,0,39.5,37.91,27.27618631,38.4,36.52,27.5812107,1.6,1.9,,N,
Au,1186_R,R,Moloch horridus,4/11/1978 07:25,0,33,31.9,30.19,37.21212428,25.2,23.64,33.14301352,1.7,1.6,,N,
Au,1185_R,R,Moloch horridus,4/11/1978 07:21,0,33,31.7,29.9,37.21212428,25.4,23.2,33.14301352,1.8,2.2,,N,
Au,22907_R,R,Moloch horridus,23/10/1989 10:02,0,0,36.4,34.57,28.51884058,24.5,20.95,25.50797396,1.8,3.6,,N,
Au,1920_R,R,Moloch horridus,12/12/1978 07:15,0,24,29,27.14,37.59839551,18.7,17.85,28.91735607,1.9,0.8,,N,
Au,2477_R,R,Moloch horridus,15/1/1979 18:15,0,0,39.2,37.27,29.12231921,38.6,37.66,30.25298863,1.9,0.9,,N,
Au,1952_R,R,Moloch horridus,13/12/1978 09:30,0,27,39.4,37.39,37.52518204,30.5,26.66,32.626096,2,3.8,,N,
Au,2787_R,R,Moloch horridus,4/2/1979 17:58,0,0,29.1,26.9,16.93015504,25.9,25.72,18.97385059,2.2,0.2,,N,
Au,2316_R,R,Moloch horridus,2/1/1979 19:10,0,0,36.5,33.96,28.49343436,36.8,36.09,30.46247171,2.5,0.7,,N,
Au,24932_R,R,Moloch horridus,10/9/1990 12:45,-2.5,50,31.2,28.33,13.29294765,23.4,21.63,12.52123065,2.9,1.8,,N,
Au,836_R,R,Moloch horridus,21/8/1978 11:23,-2.5,50,34,30.61,13.52137746,23.4,19.75,13.88842556,3.4,3.6,,N,
Au,871_R,R,Moloch horridus,27/8/1978 13:10,-2.5,50,35.4,31.86,12.22310886,23.6,19.11,11.99780916,3.5,4.5,,N,
Au,24357_R,R,Moloch horridus,12/2/1990 17:45,0,0,29.4,25.82,20.21661228,27.4,24.82,21.30742291,3.6,2.6,,N,
Au,1799_R,R,Moloch horridus,4/12/1978 07:55,0,27,32.6,28.19,36.82356694,18.1,17.66,27.56594303,4.4,0.4,,N,
Au,1798_R,R,Moloch horridus,4/12/1978 07:42,0,27,31.7,27.31,36.82356694,18.4,16.93,27.56594303,4.4,1.5,,N,
Au,802_R,R,Moloch horridus,13/8/1978 10:55,-2.5,50,31.2,21.5,9.792088236,16.4,13.13,11.74602232,9.7,3.3,,N,
Au,22815_L,L,Moloch horridus,4/10/1989 10:25,0,0,28.9,37.31,29.89412107,23.3,25.37,27.16011941,-8.4,-2.1,,N,
Au,11053_L,L,Moloch horridus,23/3/1967 15:35,0,0,30.3,36.33,17.85842334,25.8,30.14,19.419915,-6,-4.3,,N,
Au,2175_L,L,Moloch horridus,26/12/1978 08:40,0,50,34.4,36.99,39.12720535,30.8,30.21,38.47909257,-2.6,0.6,,N,
Au,3491_L,L,Moloch horridus,1/3/1979 09:05,0,33,35.4,37.24,37.48786243,27,27.05,32.68099936,-1.8,-0.1,,N,
Au,1708_L,L,Moloch horridus,30/11/1978 09:58,0,21,35.7,37.44,37.22571662,27,27.04,31.05061153,-1.7,0,,N,
Au,12041_L,L,Moloch horridus,17/9/1967 15:02,-2.5,50,31.7,32.77,15.8225739,19.9,18.22,12.26272491,-1.1,1.7,,N,
Au,3573_L,L,Moloch horridus,3/3/1979 08:08,0,21,26.1,27.08,37.63735263,23.1,20.96,32.18642036,-1,2.1,,N,
Au,2042_L,L,Moloch horridus,16/12/1978 09:35,0,0,29.6,29.48,31.96444269,24.2,21.99,28.0397677,0.1,2.2,,N,
Au,24224_L,L,Moloch horridus,31/1/1990 09:49,0,0,30.9,30.37,28.37424946,18.7,17.2,24.10937636,0.5,1.5,,N,
Au,10985_L,L,Moloch horridus,21/3/1967 15:30,0,0,38.4,37.1,18.24195839,31.8,34.21,21.07454328,1.3,-2.4,,N,
Au,12849_L,L,Moloch horridus,22/11/1967 08:15,-5,50,39,37.53,40.13562894,28.8,32.32,40.10969519,1.5,-3.5,,N,
Au,12003_L,L,Moloch horridus,30/8/1967 15:25,0,0,36.9,33.98,17.64082481,29.9,29.48,20.78399121,2.9,0.4,,N,
Au,3284_L,L,Moloch horridus,25/2/1979 08:27,0,39,35,32.01,37.654426,26.4,24.21,34.69532245,3,2.2,,N,
Au,883_L,L,Moloch horridus,28/8/1978 15:39,-2.5,50,29.9,26.76,10.46342552,23.1,20.88,7.338607263,3.1,2.2,,N,
Au,12002_L,L,Moloch horridus,30/8/1967 15:25,0,0,37.3,33.98,17.64082481,29.9,29.48,20.78399121,3.3,0.4,,N,
Au,12043_L,L,Moloch horridus,17/9/1967 16:30,-2.5,50,28.7,25.2,14.51989707,18.2,16.98,10.05303115,3.5,1.2,,N,
Au,11497_L,L,Moloch horridus,14/5/1967 12:50,0,0,33.2,26.86,14.31563904,23,21.2,15.91136403,6.3,1.8,,N,
Au,11459_E,E,Moloch horridus,12/5/1967 09:20,0,0,17.4,29.04,25.2697294,17.4,16.87,21.14977846,-11.6,0.5,,N,
Au,11408_E,E,Moloch horridus,10/5/1967 13:50,-2.5,50,25.8,32.88,19.39219565,21.5,24.26,13.64784459,-7.1,-2.8,,N,
Au,12196_E,E,Moloch horridus,24/12/1995 09:55,0,0,27.9,34.87,33.25334828,24.1,30,33.72609163,-7,-5.9,,N,
Au,11445_E,E,Moloch horridus,11/5/1967 12:35,-2.5,50,28.8,35.6,13.17502564,20.3,20.25,10.79938358,-6.8,0.1,,N,
Au,11446_E,E,Moloch horridus,11/5/1967 13:05,-2.5,50,28.2,34.8,13.17502564,21.6,20.59,10.79938358,-6.6,1,,N,
Au,11401_E,E,Moloch horridus,10/5/1967 12:27,0,0,27.5,34,14.09306794,21.2,23.55,16.40222169,-6.5,-2.4,,N,
Au,11479_E,E,Moloch horridus,13/5/1967 10:25,0,0,27.6,33.26,20.98505072,18.4,20.79,20.73314757,-5.7,-2.4,,N,
Au,12109_E,E,Moloch horridus,21/9/1967 16:20,-2.5,50,31.3,36.79,19.19190575,29.2,28.05,14.29610794,-5.5,1.1,,N,
Au,11405_E,E,Moloch horridus,10/5/1967 13:08,-2.5,50,28.6,33.87,20.31896743,21.6,24,14.94094477,-5.3,-2.4,,N,
Au,1832_E,E,Moloch horridus,7/12/1978 08:29,0,48,31.7,36.95,37.68955938,29.7,28.08,35.80784921,-5.3,1.6,,N,
Au,12265_E,E,Moloch horridus,25/9/1967 14:15,0,0,32,37.02,18.73756068,27.8,28.6,20.01002317,-5,-0.8,,N,
Au,12268_E,E,Moloch horridus,25/9/1967 16:45,0,9,32.9,36.89,14.09691159,26.9,26.25,16.90316436,-4,0.6,,N,
Au,12129_E,E,Moloch horridus,22/9/1967 12:09,0,0,33.5,37.39,18.43720546,32,32.13,21.99805104,-3.9,-0.1,,N,
Au,11461_E,E,Moloch horridus,12/5/1967 12:40,-2.5,50,31,34.75,16.93612951,19.3,22.21,13.31702322,-3.8,-2.9,,N,
Au,11452_E,E,Moloch horridus,12/5/1967 08:40,0,0,18.4,21.85,25.2697294,15,13.97,21.14977846,-3.5,1,,N,
Au,12103_E,E,Moloch horridus,21/9/1967 14:54,0,36,34.2,37.46,14.07841938,29.5,30.1,15.42545763,-3.3,-0.6,,N,
Au,12135_E,E,Moloch horridus,22/9/1967 14:55,0,0,34.6,37.66,19.05026005,33,31.97,21.44974315,-3.1,1,,N,
Au,12301_E,E,Moloch horridus,26/9/1967 15:15,0,0,34.3,37.26,18.45890925,29.7,30.65,20.56745319,-3,-0.9,,N,
Au,12260_E,E,Moloch horridus,25/9/1967 13:10,0,0,34.1,37,18.68729977,27.7,28.14,20.24719024,-2.9,-0.4,,N,
Au,11342_E,E,Moloch horridus,8/5/1967 15:00,0,0,32.9,35.72,18.77421421,30.4,31.88,22.11914322,-2.8,-1.5,,N,
Au,12163_E,E,Moloch horridus,23/9/1967 11:45,0,0,34.2,36.96,19.0079519,30.9,29.09,23.00762592,-2.8,1.8,,N,
Au,13139_E,E,Moloch horridus,2/12/1967 09:05,0,0,33.2,35.86,37.21262762,24.6,21.61,29.45094649,-2.7,3,,N,
Au,1835_E,E,Moloch horridus,7/12/1978 10:00,0,27,35,37.46,37.47990711,32.3,30.43,33.7645232,-2.5,1.9,,N,
Au,11491_E,E,Moloch horridus,13/5/1967 12:25,0,0,34.1,36.3,15.26531836,21.4,23.68,16.92000758,-2.2,-2.3,,N,
Au,12266_E,E,Moloch horridus,25/9/1967 14:55,0,0,34.7,36.95,17.72248858,29,28.42,19.33424413,-2.2,0.6,,N,
Au,12302_E,E,Moloch horridus,26/9/1967 15:25,0,0,35.1,37.16,18.45890925,30,30.42,20.56745319,-2.1,-0.4,,N,
Au,12079_E,E,Moloch horridus,20/9/1967 15:48,-2.5,50,32.4,34.35,17.94333128,24.8,25.4,12.54651355,-2,-0.6,,N,
Au,12128_E,E,Moloch horridus,22/9/1967 09:10,0,0,31.8,33.82,35.13699876,28,24.95,30.90656103,-2,3.1,,N,
Au,12139_E,E,Moloch horridus,22/9/1967 15:25,0,0,34.7,36.63,19.05026005,32,31.5,21.44974315,-1.9,0.5,,N,
Au,3798_E,E,Moloch horridus,7/3/1979 10:10,0,27,35.6,37.45,37.57840633,32.6,32.4,33.59212263,-1.9,0.2,,N,
Au,11385_E,E,Moloch horridus,9/5/1967 16:07,0,0,30.2,31.6,20.36674346,29,29.61,20.75764904,-1.4,-0.6,,N,
Au,11384_E,E,Moloch horridus,9/5/1967 14:45,0,0,33.8,35.09,20.66355722,31.2,31.22,21.02548057,-1.3,0,,N,
Au,12303_E,E,Moloch horridus,26/9/1967 15:42,0,0,35.7,36.98,17.46759613,30,30.01,19.46166868,-1.3,0,,N,
Au,12300_E,E,Moloch horridus,26/9/1967 15:34,0,0,36,37.06,17.46759613,30,30.2,19.46166868,-1.1,-0.2,,N,
Au,11466_E,E,Moloch horridus,12/5/1967 13:05,-2.5,50,33.8,34.82,16.93612951,20,22.48,13.31702322,-1,-2.5,,N,
Au,12309_E,E,Moloch horridus,26/9/1967 16:33,0,0,32,33,16.8293738,28.5,28.57,18.83226474,-1,-0.1,,N,
Au,12171_E,E,Moloch horridus,23/9/1967 15:50,0,0,35.7,36.51,14.99494331,32.7,30.1,17.66796903,-0.8,2.6,,N,
Au,3804_E,E,Moloch horridus,7/3/1979 10:28,0,27,37,37.39,37.57840633,34.2,32.91,33.59212263,-0.4,1.3,,N,
Au,12121_E,E,Moloch horridus,22/9/1967 09:45,0,0,35.8,36.14,30.36774695,29.2,27.23,28.23091452,-0.3,2,,N,
Au,11306_E,E,Moloch horridus,7/5/1967 16:10,0,0,29.7,29.94,15.00121323,26.2,26.37,17.19389092,-0.2,-0.2,,N,
Au,11386_E,E,Moloch horridus,9/5/1967 16:25,0,0,29.7,29.8,20.36674346,28.6,28.34,20.75764904,-0.1,0.3,,N,
Au,13137_E,E,Moloch horridus,2/12/1967 08:25,0,24,31.6,31.27,37.44620142,22.2,19.65,30.28923226,0.3,2.6,,N,
Au,12136_E,E,Moloch horridus,22/9/1967 15:08,0,0,37.7,37.35,19.05026005,32.8,31.79,21.44974315,0.4,1,,N,
Au,11473_E,E,Moloch horridus,12/5/1967 16:12,-2.5,50,24.1,23.4,15.21549139,20.4,20.2,12.10379746,0.7,0.2,,N,
Au,12172_E,E,Moloch horridus,23/9/1967 16:43,0,0,33.7,32.83,14.78323641,31.4,28.61,17.47482972,0.9,2.8,,N,
Au,11415_E,E,Moloch horridus,10/5/1967 12:20,0,0,35.4,33.98,14.09306794,24.2,23.47,16.40222169,1.4,0.7,,N,
Au,12169_E,E,Moloch horridus,23/9/1967 17:10,0,0,31.6,30.01,14.78323641,29.6,27.71,17.47482972,1.6,1.9,,N,
Au,12310_E,E,Moloch horridus,26/9/1967 16:42,0,0,33.6,31.97,16.8293738,28.1,28.3,18.83226474,1.6,-0.2,,N,
Au,11472_E,E,Moloch horridus,12/5/1967 14:15,-2.5,50,35.2,32.95,16.19201825,21.4,22.58,13.21035148,2.2,-1.2,,N,
Au,12138_E,E,Moloch horridus,22/9/1967 16:00,0,0,37.5,35.14,16.14530971,31.9,30.91,17.81899192,2.4,1,,N,
Au,12173_E,E,Moloch horridus,23/9/1967 17:27,0,0,30.1,27.57,14.78323641,28.3,27.09,17.47482972,2.5,1.2,,N,
Au,13120_E,E,Moloch horridus,1/12/1967 16:45,0,0,34,30.42,15.1755875,26.5,26.04,16.69639253,3.6,0.5,,N,
Au,12117_E,E,Moloch horridus,22/9/1967 08:05,0,21,31.5,27.82,37.69151917,22.1,19.7,31.92849585,3.7,2.4,,N,
Au,12174_E,E,Moloch horridus,23/9/1967 17:35,0,3,30.2,26.43,14.05057566,27.7,26.79,16.7620492,3.8,0.9,,N,
Au,12313_E,E,Moloch horridus,26/9/1967 17:50,0,0,27.9,23.17,16.06304097,25.2,24.65,18.03338662,4.7,0.6,,N,
Au,11428_E,E,Moloch horridus,11/5/1967 08:55,0,0,25.7,17.57,25.75344403,15.3,12.84,19.99110508,8.1,2.5,,N,
Au,11896_D,D,Moloch horridus,25/8/1967 12:07,0,0,31.6,37.45,17.71914364,21.2,23.18,19.51142033,-5.9,-2,,N,
Au,11785_D,D,Moloch horridus,20/8/1967 16:55,-2.5,50,21.7,25.7,17.41884109,25.2,25.01,14.36518766,-4,0.2,,N,
Au,12706_D,D,Moloch horridus,27/10/1967 09:30,0,39,34,37.35,37.4392756,30.6,29.01,34.8366685,-3.4,1.6,,N,
Au,11905_D,D,Moloch horridus,25/8/1967 13:15,0,0,34.6,37.47,17.28115961,23.1,23.4,19.06057765,-2.9,-0.3,,N,
Au,11781_D,D,Moloch horridus,20/8/1967 15:30,0,42,32.2,33.05,13.82946167,28.2,27.09,15.19372098,-0.8,1.1,,N,
Au,11932_D,D,Moloch horridus,26/8/1967 15:47,-2.5,50,29.3,29.57,15.86388863,20,21.01,12.48565079,-0.3,-1,,N,
Au,11764_D,D,Moloch horridus,19/8/1967 16:05,-2.5,50,32.6,32.53,17.3584965,25.3,26.45,14.52336676,0.1,-1.1,,N,
Au,11911_D,D,Moloch horridus,25/8/1967 15:55,0,45,29.5,29,13.80674738,23.2,23.21,14.53943726,0.5,0,,N,
Au,11877_D,D,Moloch horridus,24/8/1967 16:25,-2.5,50,29.6,28.62,16.96260569,25.8,25.7,14.45899677,1,0.1,,N,
Au,11912_D,D,Moloch horridus,25/8/1967 15:55,0,45,30.3,29,13.80674738,23.2,23.21,14.53943726,1.3,0,,N,
Au,11914_D,D,Moloch horridus,25/8/1967 16:05,0,45,31.2,28.28,13.80674738,23.3,23.1,14.53943726,2.9,0.2,,N,
Au,11913_D,D,Moloch horridus,25/8/1967 16:00,0,45,32.4,28.68,13.80674738,23.5,23.18,14.53943726,3.7,0.3,,N,
Au,10008_A,A,Pogona minor,27/11/1966 11:30,0,0,33.4,35.66,30.49800214,30.8,32.93,32.34811478,-2.3,-2.1,,N,
Au,13627_A,A,Pogona minor,9/1/1968 12:10,0,0,33.8,35.77,27.90934204,30,30.8,29.00621375,-2,-0.8,,N,
Au,10571_A,A,Pogona minor,3/2/1967 07:40,150,50,30.2,32.07,41.56334551,30,26.48,41.78830578,-1.9,3.5,,N,
Au,13622_A,A,Pogona minor,9/1/1968 10:40,0,0,33.5,34.76,33.72630163,28.8,27.68,30.31813004,-1.3,1.1,,N,
Au,12526_A,A,Pogona minor,20/10/1967 09:50,0,50,34.6,35.57,37.46281289,31,30.32,37.25207708,-1,0.7,,N,
